doc_id,endpoint_index,status,error,submitted_at_s,started_at_s,completed_at_s,input_tokens,output_tokens,output_text,finish_reason
60000000,0,completed,,1785995297.7327673,1785995297.732778,1785995298.4363174,239,3,Denver Broncos,stop
60000002,0,completed,,1785995297.7378318,1785995297.7378395,1785995299.33988,236,5,"Santa Clara, California",stop
60000003,0,completed,,1785995297.7382302,1785995297.7382338,1785995298.4125316,236,3,Denver Broncos,stop
60000006,0,completed,,1785995297.7385042,1785995297.7385077,1785995298.6312215,234,4,February 7,stop
60000008,0,completed,,1785995297.7387455,1785995297.7387488,1785995298.4643433,237,3,golden anniversary,stop
60000018,0,completed,,1785995297.7389786,1785995297.7389817,1785995299.0918322,238,5,Levi's Stadium,stop
60000020,0,completed,,1785995297.7391973,1785995297.7392,1785995300.5493314,242,10,"February 7, 2016",stop
60000023,0,completed,,1785995297.7394073,1785995297.7394102,1785995298.7460957,233,4,Carolina Panthers,stop
60000027,0,completed,,1785995297.7396035,1785995297.739606,1785995299.2897794,235,5,Levi's Stadium,stop
60000030,0,completed,,1785995297.7398727,1785995297.7398753,1785995298.403858,205,3,Cam Newton,stop
60000031,0,completed,,1785995297.7400873,1785995297.7400901,1785995298.3227057,207,2,4,stop
60000033,0,completed,,1785995297.7402964,1785995297.7402992,1785995298.4335299,201,3,Arizona Cardinals,stop
60000036,0,completed,,1785995297.740513,1785995297.740518,1785995298.6675801,204,4,New England Patriots,stop
60000038,0,completed,,1785995297.740713,1785995297.7407157,1785995298.3311226,206,2,4,stop
60000039,0,completed,,1785995297.7409112,1785995297.7409139,1785995298.417242,202,3,Cam Newton,stop
60000040,0,completed,,1785995297.741109,1785995297.7411115,1785995299.2229433,216,5,15–1,stop
60000041,0,completed,,1785995297.7413197,1785995297.7413242,1785995298.4250433,214,3,Cam Newton,stop
60000044,0,completed,,1785995297.7415261,1785995297.7415285,1785995299.3229432,216,4,New England Patriots,stop
60000047,0,completed,,1785995297.7417336,1785995297.7417362,1785995298.4512367,206,2,2,stop
60000048,0,completed,,1785995297.7420063,1785995297.7420092,1785995303.4095843,203,16,The Broncos (Denver) beat the New England Patriots in the AFC championship.,stop
60000049,0,completed,,1785995297.7422326,1785995297.7422354,1785995298.6238427,211,3,Cam Newton,stop
60000050,0,completed,,1785995297.7424417,1785995297.7424464,1785995299.1782393,209,4,New England Patriots,stop
60000054,0,completed,,1785995297.7426534,1785995297.742656,1785995299.6599727,202,5,1995,stop
60000056,0,completed,,1785995297.742851,1785995297.7428534,1785995298.460968,142,2,2,stop
60000058,0,completed,,1785995297.74306,1785995297.7430627,1785995299.2462003,136,4,Von Miller,stop
60000059,0,completed,,1785995297.743265,1785995297.7432675,1785995298.439169,142,2,5,stop
60000060,0,completed,,1785995297.743474,1785995297.7434766,1785995298.4450681,135,2,Newton,stop
60000067,0,completed,,1785995297.743684,1785995297.7436888,1785995298.4713063,145,2,5,stop
60000070,0,completed,,1785995297.7438922,1785995297.7438948,1785995298.4102502,138,2,5,stop
60000071,0,completed,,1785995297.7441616,1785995297.7441645,1785995298.4059227,141,2,seven,stop
60000075,0,completed,,1785995297.7443755,1785995297.7443802,1785995299.4322927,134,4,linebacker,stop
60000078,0,completed,,1785995297.744592,1785995297.7445943,1785995299.297979,138,4,Von Miller,stop
60000079,0,completed,,1785995297.744798,1785995297.7448006,1785995298.4148552,141,2,5,stop
60000080,0,completed,,1785995297.7450042,1785995297.7450068,1785995298.4481237,160,2,CBS,stop
60000083,0,completed,,1785995297.745211,1785995297.7452135,1785995300.305904,161,7,Beyoncé and Bruno Mars,stop
60000085,0,completed,,1785995297.7454193,1785995297.745422,1785995298.467805,160,2,CBS,stop
60000089,0,completed,,1785995297.745623,1785995297.7456255,1785995298.676392,157,3,Coldplay,stop
60000093,0,completed,,1785995297.745837,1785995297.7458394,1785995299.1567762,166,4,third-most watched,stop
60000095,0,completed,,1785995297.746102,1785995297.7461042,1785995299.230635,158,4,$5 million,stop
60000096,0,completed,,1785995297.7463138,1785995297.746318,1785995298.7253308,158,3,Coldplay,stop
60000097,0,completed,,1785995297.7465253,1785995297.7465277,1785995300.1929438,159,7,Beyoncé and Bruno Mars,stop
60000098,0,completed,,1785995297.7467344,1785995297.746737,1785995298.442087,153,2,CBS,stop
60000099,0,completed,,1785995297.746948,1785995297.7469506,1785995298.6507676,158,3,Coldplay,stop
60000100,0,completed,,1785995297.7471564,1785995297.7471588,1785995299.4140031,156,4,Beyoncé,stop
60000105,0,completed,,1785995297.7473822,1785995297.7473848,1785995299.3313832,157,4,Bruno Mars,stop
60000106,0,completed,,1785995297.7475975,1785995297.7475998,1785995299.2153127,113,4,Roger Goodell,stop
60000108,0,completed,,1785995297.7478063,1785995297.7478085,1785995299.450831,124,5,2012,stop
60000109,0,completed,,1785995297.7480156,1785995297.748018,1785995299.4231234,110,4,Roger Goodell,stop
60000111,0,completed,,1785995297.7482889,1785995297.7482948,1785995299.3484614,115,4,Roger Goodell,stop
60000112,0,completed,,1785995297.7485116,1785995297.7485137,1785995298.1922195,108,4,Roger Goodell,stop
