doc_id,endpoint_index,status,error,submitted_at_s,started_at_s,completed_at_s,input_tokens,output_tokens,output_text,finish_reason
60000001,1,completed,,1785995232.6501188,1785995232.650129,1785995234.9333534,239,4,Carolina Panthers,stop
60000004,1,completed,,1785995232.6551504,1785995232.6551583,1785995233.8443716,243,2,gold,stop
60000005,1,completed,,1785995232.6555462,1785995232.65555,1785995234.2576308,237,3,golden anniversary,stop
60000007,1,completed,,1785995232.655821,1785995232.6558244,1785995234.7458475,233,4,American Football Conference,stop
60000009,1,completed,,1785995232.6560636,1785995232.656067,1785995234.7895925,232,4,American Football Conference,stop
60000010,1,completed,,1785995232.6563048,1785995232.6563077,1785995234.6186833,235,4,February 7,stop
60000011,1,completed,,1785995232.6565511,1785995232.6565542,1785995234.368068,234,3,Denver Broncos,stop
60000012,1,completed,,1785995232.6567738,1785995232.6567767,1785995235.1752167,238,5,Levi's Stadium,stop
60000013,1,completed,,1785995232.6569877,1785995232.6569903,1785995234.510782,238,3,Santa Clara,stop
60000014,1,completed,,1785995232.6572602,1785995232.6572628,1785995234.7365766,244,4,Super Bowl L,stop
60000015,1,completed,,1785995232.6574636,1785995232.6574662,1785995235.2097526,239,5,2015,stop
60000016,1,completed,,1785995232.6576674,1785995232.6576703,1785995234.964455,242,5,2015,stop
60000017,1,completed,,1785995232.6578841,1785995232.6578891,1785995234.3172054,238,3,Santa Clara,stop
60000019,1,completed,,1785995232.6580813,1785995232.6580842,1785995235.3814723,239,6,24-10,stop
60000021,1,completed,,1785995232.658283,1785995232.6582859,1785995235.1638126,235,5,2016,stop
60000022,1,completed,,1785995232.6584814,1785995232.6584842,1785995234.3338625,233,3,Denver Broncos,stop
60000024,1,completed,,1785995232.6586747,1785995232.658679,1785995234.2976673,234,3,Denver Broncos,stop
60000025,1,completed,,1785995232.6588743,1785995232.6588771,1785995235.1411185,239,5,2015,stop
60000026,1,completed,,1785995232.6590915,1785995232.659094,1785995234.327044,235,3,Denver Broncos,stop
60000028,1,completed,,1785995232.6593547,1785995232.659357,1785995234.5028968,235,3,Super Bowl,stop
60000029,1,completed,,1785995232.6595576,1785995232.65956,1785995234.4382977,239,3,Denver Broncos,stop
60000032,1,completed,,1785995232.6597571,1785995232.6597672,1785995235.0716963,203,5,1995,stop
60000034,1,completed,,1785995232.6599782,1785995232.659981,1785995234.5679755,206,4,New England Patriots,stop
60000035,1,completed,,1785995232.6601818,1785995232.6601844,1785995234.4916575,205,3,Arizona Cardinals,stop
60000037,1,completed,,1785995232.6603944,1785995232.660397,1785995234.887896,202,4,New England Patriots,stop
60000042,1,completed,,1785995232.6605983,1785995232.6606011,1785995235.1298475,217,5,12–4,stop
60000043,1,completed,,1785995232.660806,1785995232.6608086,1785995233.8687456,206,2,4,stop
60000045,1,completed,,1785995232.6610348,1785995232.6610396,1785995234.394009,202,3,Cam Newton,stop
60000046,1,completed,,1785995232.6612678,1785995232.6612706,1785995234.2660968,204,3,Arizona Cardinals,stop
60000051,1,completed,,1785995232.6615438,1785995232.6615465,1785995234.4090402,211,3,Arizona Cardinals,stop
60000052,1,completed,,1785995232.6617522,1785995232.661757,1785995234.4457607,205,3,Cam Newton,stop
60000053,1,completed,,1785995232.6619656,1785995232.6619682,1785995234.284878,205,3,Arizona Cardinals,stop
60000055,1,completed,,1785995232.6621757,1785995232.662178,1785995234.9081347,137,4,Von Miller,stop
60000057,1,completed,,1785995232.662387,1785995232.6623895,1785995234.3041387,138,3,Broncos,stop
60000061,1,completed,,1785995232.6625953,1785995232.662598,1785995233.8874688,135,2,seven,stop
60000062,1,completed,,1785995232.6627994,1785995232.662802,1785995234.9436657,134,4,Von Miller,stop
60000063,1,completed,,1785995232.6630092,1785995232.6630118,1785995233.9133663,135,2,three,stop
60000064,1,completed,,1785995232.6632187,1785995232.6632214,1785995233.9682932,136,2,2,stop
60000065,1,completed,,1785995232.6634858,1785995232.6634881,1785995234.690833,142,4,Von Miller,stop
60000066,1,completed,,1785995232.6637084,1785995232.663713,1785995234.7181394,138,4,linebacker,stop
60000068,1,completed,,1785995232.66392,1785995232.6639225,1785995233.893843,145,2,two,stop
60000069,1,completed,,1785995232.6641326,1785995232.664135,1785995234.6273422,136,4,Von Miller,stop
60000072,1,completed,,1785995232.664351,1785995232.6643536,1785995233.990085,139,2,3,stop
60000073,1,completed,,1785995232.6645591,1785995232.6645617,1785995234.3406026,137,3,fumble,stop
60000074,1,completed,,1785995232.6647787,1785995232.6647813,1785995235.1186285,141,4,Von Miller,stop
60000076,1,completed,,1785995232.6649892,1785995232.6649919,1785995234.3542104,137,2,seven,stop
60000077,1,completed,,1785995232.6652012,1785995232.6652038,1785995234.2723053,139,2,3,stop
60000081,1,completed,,1785995232.6654196,1785995232.665422,1785995235.0961542,164,4,$5 million,stop
60000082,1,completed,,1785995232.6657038,1785995232.66571,1785995234.8678696,158,3,Coldplay,stop
60000084,1,completed,,1785995232.6659355,1785995232.6659381,1785995235.4943104,157,6,Super Bowl XLVIII,stop
60000086,1,completed,,1785995232.6661565,1785995232.6661594,1785995235.280118,158,4,$5 million,stop
60000087,1,completed,,1785995232.6663823,1785995232.666385,1785995235.0497177,157,4,Bruno Mars,stop
60000088,1,completed,,1785995232.6666017,1785995232.6666043,1785995235.082721,157,4,Bruno Mars,stop
60000090,1,completed,,1785995232.6668272,1785995232.6668298,1785995234.4532766,159,2,CBS,stop
60000091,1,completed,,1785995232.6670547,1785995232.6670568,1785995235.2682614,166,4,$5 million,stop
60000092,1,completed,,1785995232.6672776,1785995232.6672802,1785995235.028088,163,4,Bruno Mars,stop
60000094,1,completed,,1785995232.667511,1785995232.6675136,1785995234.4684856,152,2,CBS,stop
60000101,1,completed,,1785995232.6678007,1785995232.6678052,1785995235.4435842,155,6,Super Bowl XLVIII,stop
60000102,1,completed,,1785995232.6680436,1785995232.6680462,1785995235.2213674,155,4,$5 million,stop
60000103,1,completed,,1785995232.6682744,1785995232.6682773,1785995234.7089858,156,3,Coldplay,stop
60000104,1,completed,,1785995232.6684995,1785995232.668502,1785995235.5592623,161,7,Beyoncé and Bruno Mars,stop
60000107,1,completed,,1785995232.6687257,1785995232.668728,1785995235.418574,110,6,50th Super Bowl,stop
60000110,1,completed,,1785995232.6689541,1785995232.668957,1785995237.5630517,114,8,In early 2012,stop
60000113,1,completed,,1785995232.669183,1785995232.6691856,1785995234.9960139,108,4,Roger Goodell,stop
60000114,1,completed,,1785995232.6694164,1785995232.669419,1785995235.186664,121,4,an important game,stop
60000115,1,completed,,1785995232.6696362,1785995232.6696389,1785995234.593094,121,3,spectacular,stop
60000118,1,completed,,1785995232.6698694,1785995232.669874,1785995235.4310434,105,6,Miami's Sun Life Stadium,stop
60000119,1,completed,,1785995232.6701648,1785995232.6701674,1785995235.344867,105,5,Levi's Stadium,stop
60000121,1,completed,,1785995232.6704025,1785995232.670405,1785995235.320249,101,5,Levi's Stadium,stop
60000124,1,completed,,1785995232.670641,1785995232.6706436,1785995235.0066571,109,4,Sun Life Stadium,stop
60000127,1,completed,,1785995232.670882,1785995232.6708846,1785995234.7740405,107,3,New Orleans,stop
60000128,1,completed,,1785995232.6711144,1785995232.671117,1785995235.1074514,103,4,Sun Life Stadium,stop
60000130,1,completed,,1785995232.671347,1785995232.6713495,1785995235.3692245,103,5,Levi's Stadium,stop
60000132,1,completed,,1785995232.671589,1785995232.6715913,1785995235.5722928,103,7,Mercedes-Benz Superdome,stop
60000134,1,completed,,1785995232.671828,1785995232.6718304,1785995237.6167223,223,11,"October 16, 2012",stop
60000137,1,completed,,1785995232.672074,1785995232.6720784,1785995235.3937657,225,5,2010,stop
60000145,1,completed,,1785995232.6729627,1785995232.6729665,1785995235.4061294,226,5,Super Bowl XLIV,stop
60000146,1,completed,,1785995232.6732926,1785995232.6732953,1785995234.5515063,237,2,2,stop
60000150,1,completed,,1785995232.6735575,1785995232.6735601,1785995235.1524472,225,11,"October 16, 2012",stop
60000151,1,completed,,1785995232.6738179,1785995232.6738205,1785995233.059814,224,2,0,stop
60000152,1,completed,,1785995232.674065,1785995232.6740694,1785995233.0968122,221,3,New Orleans,stop
60000153,1,completed,,1785995232.674313,1785995232.6743155,1785995233.2108326,221,5,1985,stop
60000158,1,completed,,1785995232.6745584,1785995232.674561,1785995233.375846,158,6,$1.2 billion,stop
60000159,1,completed,,1785995232.6748068,1785995232.6748095,1785995233.107605,156,3,San Diego,stop
60000164,1,completed,,1785995232.6750617,1785995232.6750665,1785995233.103757,159,3,San Diego,stop
60000165,1,completed,,1785995232.6753073,1785995232.6753101,1785995233.2384498,164,5,2013,stop
60000167,1,completed,,1785995232.675631,1785995232.6756337,1785995233.3592162,165,6,$1.2 billion,stop
60000168,1,completed,,1785995232.6758838,1785995232.6758864,1785995233.2352903,170,5,1985,stop
60000171,1,completed,,1785995232.6761336,1785995232.6761363,1785995233.2093515,154,5,2014,stop
60000172,1,completed,,1785995232.6763902,1785995232.6763928,1785995233.225052,156,5,2003,stop
60000177,1,completed,,1785995232.6766403,1785995232.676643,1785995233.2292497,158,5,2013,stop
60000178,1,completed,,1785995232.6768954,1785995232.676898,1785995233.105085,221,3,John Fox,stop
60000179,1,completed,,1785995232.6771626,1785995232.6771653,1785995233.1122808,210,3,10,stop
60000180,1,completed,,1785995232.677428,1785995232.6774325,1785995233.0652723,212,2,six,stop
60000181,1,completed,,1785995232.6776948,1785995232.6776972,1785995233.1398394,214,4,Carolina Panthers,stop
60000184,1,completed,,1785995232.6780105,1785995232.678013,1785995233.0628722,222,2,4,stop
60000187,1,completed,,1785995232.6782835,1785995232.678286,1785995233.0634105,212,2,six,stop
60000188,1,completed,,1785995232.6785424,1785995232.678545,1785995233.109272,204,3,number one,stop
60000189,1,completed,,1785995232.6788018,1785995232.6788042,1785995233.0645936,204,2,one,stop
60000190,1,completed,,1785995232.6790652,1785995232.679068,1785995233.3560932,212,6,Super Bowl XLVIII,stop
60000191,1,completed,,1785995232.679331,1785995232.6793337,1785995233.5319538,213,6,Super Bowl XXXVIII,stop
60000192,1,completed,,1785995232.6796038,1785995232.679613,1785995233.1061735,214,2,six,stop
60000193,1,completed,,1785995232.6798728,1785995232.6798775,1785995233.1084056,215,2,1,stop
60000194,1,completed,,1785995232.6801398,1785995232.6801424,1785995233.1068573,216,2,4,stop
60000195,1,completed,,1785995232.680415,1785995232.6804175,1785995233.13463,221,3,John Fox,stop
60000196,1,completed,,1785995232.6807296,1785995232.6807323,1785995233.3690038,261,5,DeAngelo Williams,stop
60000197,1,completed,,1785995232.6810102,1785995232.681013,1785995233.212387,266,4,Kelvin Benjamin,stop
60000198,1,completed,,1785995232.6812854,1785995232.6812882,1785995233.1102014,273,2,7,stop
60000199,1,completed,,1785995232.6815734,1785995232.681576,1785995233.3866336,268,5,1978,stop
60000201,1,completed,,1785995232.6818554,1785995232.6818583,1785995233.138444,261,3,10,stop
60000202,1,completed,,1785995232.6821346,1785995232.682137,1785995233.102628,260,2,8,stop
60000203,1,completed,,1785995232.6824157,1785995232.68242,1785995233.24086,261,4,Kelvin Benjamin,stop
60000205,1,completed,,1785995232.6826925,1785995232.6826973,1785995233.3414354,267,5,2009,stop
60000209,1,completed,,1785995232.6829684,1785995232.6829712,1785995233.365676,260,5,DeAngelo Williams,stop
60000210,1,completed,,1785995232.6832585,1785995232.6832612,1785995233.3723853,264,5,1978,stop
60000214,1,completed,,1785995232.683598,1785995232.6836007,1785995233.353036,263,4,Carolina Panthers,stop
60000215,1,completed,,1785995232.6838834,1785995232.6838858,1785995233.223041,270,3,10,stop
60000218,1,completed,,1785995232.6841753,1785995232.6841779,1785995233.2314498,386,3,10,stop
60000221,1,completed,,1785995232.6844635,1785995232.6844661,1785995233.2156878,391,3,45,stop
60000222,1,completed,,1785995232.6847515,1785995232.6847544,1785995233.590667,389,5,99.4,stop
60000223,1,completed,,1785995232.685056,1785995232.6850612,1785995233.2271178,389,3,77,stop
60000225,1,completed,,1785995232.685368,1785995232.6853707,1785995233.2192323,401,3,Jonathan Stewart,stop
60000226,1,completed,,1785995232.685654,1785995232.6856565,1785995233.1334772,394,2,6,stop
60000227,1,completed,,1785995232.6859438,1785995232.6859465,1785995233.2079294,387,3,Cam Newton,stop
60000228,1,completed,,1785995232.6862922,1785995232.6862948,1785995233.600661,392,5,3837,stop
60000230,1,completed,,1785995232.6865807,1785995232.6865833,1785995233.1371157,391,2,6,stop
60000231,1,completed,,1785995232.6868737,1785995232.686876,1785995233.3360302,392,4,500,stop
60000232,1,completed,,1785995232.6871712,1785995232.687174,1785995233.5531814,395,5,3837,stop
60000233,1,completed,,1785995232.687467,1785995232.6874697,1785995233.2174277,393,3,10,stop
60000235,1,completed,,1785995232.6877596,1785995232.6877666,1785995233.2028918,396,3,39,stop
60000236,1,completed,,1785995232.6880643,1785995232.688067,1785995233.3500342,322,4,308,stop
60000239,1,completed,,1785995232.68837,1785995232.6883724,1785995233.1358516,321,2,4,stop
60000240,1,completed,,1785995232.6886706,1785995232.6886733,1785995233.5161278,324,5,Kawann Short,stop
60000242,1,completed,,1785995232.6889634,1785995232.68897,1785995233.5360663,320,5,Kawann Short,stop
60000245,1,completed,,1785995232.6893306,1785995232.689333,1785995233.325962,323,4,Kurt Coleman,stop
60000247,1,completed,,1785995232.6896288,1785995232.6896312,1785995233.6377616,326,5,Kony Ealy,stop
60000248,1,completed,,1785995232.6899252,1785995232.6899276,1785995233.2211049,327,3,Thomas Davis,stop
60000257,1,completed,,1785995232.6902363,1785995232.690239,1785995233.3283892,499,4,Indianapolis Colts,stop
60000260,1,completed,,1785995232.6905665,1785995232.6905715,1785995233.5809143,503,5,Gary Kubiak,stop
60000261,1,completed,,1785995232.6908855,1785995232.6908882,1785995233.94722,502,5,Peyton Manning,stop
60000262,1,completed,,1785995232.6912057,1785995232.6912081,1785995234.4235609,500,6,plantar fasciitis,stop
60000263,1,completed,,1785995232.691526,1785995232.691528,1785995233.3387012,504,3,39,stop
60000264,1,completed,,1785995232.6918383,1785995232.691841,1785995233.2052894,505,2,4,stop
60000268,1,completed,,1785995232.6922128,1785995232.6922152,1785995233.2065756,503,2,left,stop
60000272,1,completed,,1785995232.6925302,1785995232.6925328,1785995234.0049653,315,5,Demaryius Thomas,stop
60000273,1,completed,,1785995232.6928327,1785995232.6928353,1785995234.2515302,316,6,C. J. Anderson,stop
60000275,1,completed,,1785995232.6931372,1785995232.6931398,1785995233.8625185,324,5,67.9,stop
60000277,1,completed,,1785995232.693445,1785995232.6934493,1785995233.3334212,325,3,17,stop
60000279,1,completed,,1785995232.6937532,1785995232.6937559,1785995233.214003,315,2,receiver,stop
60000281,1,completed,,1785995232.6940582,1785995232.6940608,1785995233.3903577,321,3,17,stop
60000283,1,completed,,1785995232.6943684,1785995232.6943705,1785995233.204064,315,2,5,stop
60000287,1,completed,,1785995232.6946733,1785995232.6946757,1785995234.361109,323,6,C. J. Anderson,stop
60000289,1,completed,,1785995232.6949778,1785995232.6949804,1785995234.4308834,232,6,"4,530",stop
60000290,1,completed,,1785995232.6953418,1785995232.6953447,1785995233.3793895,229,3,5½,stop
60000291,1,completed,,1785995232.6956809,1785995232.6956832,1785995233.5488095,231,3,Brandon Marshall,stop
60000293,1,completed,,1785995232.6959987,1785995232.6960013,1785995233.8327367,230,4,linebacker,stop
60000297,1,completed,,1785995232.6963117,1785995232.6963167,1785995233.9403446,231,4,Von Miller,stop
60000299,1,completed,,1785995232.6966255,1785995232.6966279,1785995233.3442342,236,2,three,stop
60000303,1,completed,,1785995232.696941,1785995232.6969435,1785995233.5956361,153,3,Seattle Seahawks,stop
60000305,1,completed,,1785995232.6972585,1785995232.697261,1785995233.874908,152,4,487,stop
60000306,1,completed,,1785995232.6975675,1785995232.69757,1785995233.3471045,153,2,7,stop
60000307,1,completed,,1785995232.6978784,1785995232.6978807,1785995234.755209,154,6,31–24,stop
60000308,1,completed,,1785995232.69824,1785995232.698243,1785995233.5122929,156,3,Seattle Seahawks,stop
60000309,1,completed,,1785995232.6985874,1785995232.6985903,1785995234.7645848,157,6,49-15,stop
60000310,1,completed,,1785995232.698913,1785995232.6989155,1785995233.9002666,159,4,487,stop
60000312,1,completed,,1785995232.6992335,1785995232.6992397,1785995233.566724,151,3,Arizona Cardinals,stop
60000315,1,completed,,1785995232.6995566,1785995232.6995592,1785995234.848076,154,6,49-15,stop
60000316,1,completed,,1785995232.699871,1785995232.6998734,1785995233.5239089,150,3,Seattle Seahawks,stop
60000318,1,completed,,1785995232.7001994,1785995232.700202,1785995234.2785733,170,5,Pittsburgh Steelers,stop
60000319,1,completed,,1785995232.7005205,1785995232.700523,1785995233.540253,177,3,11,stop
60000330,1,completed,,1785995232.7008433,1785995232.7008457,1785995233.9335272,170,4,New England Patriots,stop
60000331,1,completed,,1785995232.701175,1785995232.7011774,1785995234.518726,175,5,Pittsburgh Steelers,stop
60000332,1,completed,,1785995232.7015567,1785995232.7015593,1785995234.0124588,170,4,New England Patriots,stop
60000334,1,completed,,1785995232.701878,1785995232.7018807,1785995233.5199852,130,3,Thomas Davis,stop
60000335,1,completed,,1785995232.7022073,1785995232.7022119,1785995233.6214683,130,3,broken arm,stop
60000340,1,completed,,1785995232.7025335,1785995232.7025359,1785995233.6057649,130,3,11,stop
60000341,1,completed,,1785995232.702855,1785995232.7028575,1785995233.5713985,137,3,Super Bowl,stop
60000346,1,completed,,1785995232.703183,1785995232.703185,1785995233.5445013,149,3,39,stop
60000352,1,completed,,1785995232.7035253,1785995232.7035282,1785995233.8563325,143,4,John Elway,stop
60000354,1,completed,,1785995232.7038577,1785995232.7038603,1785995233.838506,150,4,John Elway,stop
60000355,1,completed,,1785995232.704185,1785995232.7041876,1785995233.3624177,154,2,2,stop
60000357,1,completed,,1785995232.7045157,1785995232.704518,1785995234.4761739,146,5,Peyton Manning,stop
60000363,1,completed,,1785995232.704899,1785995232.7049017,1785995234.4018455,187,5,1998,stop
60000364,1,completed,,1785995232.705235,1785995232.7052393,1785995234.3751204,187,5,2011,stop
60000367,1,completed,,1785995232.7055724,1785995232.705575,1785995233.8270333,192,4,Von Miller,stop
60000371,1,completed,,1785995232.7059023,1785995232.705905,1785995233.6322713,188,3,quarterback,stop
60000372,1,completed,,1785995232.70623,1785995232.7062345,1785995234.291243,187,5,1998,stop
60000373,1,completed,,1785995232.7065635,1785995232.706566,1785995234.4608567,186,5,2011,stop
60000376,1,completed,,1785995232.706899,1785995232.7069016,1785995233.6268327,187,3,26,stop
60000377,1,completed,,1785995232.7072322,1785995232.7072349,1785995235.4815621,192,9,13 years and 48 days,stop
60000378,1,completed,,1785995232.7075803,1785995232.707583,1785995233.330871,120,2,XX,stop
60000379,1,completed,,1785995232.708506,1785995232.7085092,1785995233.5576267,123,3,Chicago Bears,stop
60000380,1,completed,,1785995232.708883,1785995232.708888,1785995233.8502645,122,4,linebacker,stop
60000382,1,completed,,1785995232.7092245,1785995232.709227,1785995233.5278978,126,3,Broncos,stop
60000383,1,completed,,1785995232.7095616,1785995232.7095642,1785995233.997447,123,4,linebacker,stop
60000386,1,completed,,1785995232.7099063,1785995232.709909,1785995233.3829808,123,2,XX,stop
60000387,1,completed,,1785995232.710239,1785995232.7102416,1785995233.5857618,265,3,Justin Tucker,stop
60000388,1,completed,,1785995232.710593,1785995232.710598,1785995235.4688437,260,9,Hybrid Bermuda 419 turf,stop
60000391,1,completed,,1785995232.7109509,1785995232.7109537,1785995233.9827962,250,3,kicker,stop
60000393,1,completed,,1785995232.7112956,1785995232.711298,1785995233.9541733,253,3,Kicker,stop
60000394,1,completed,,1785995232.7116516,1785995232.7116542,1785995235.585404,260,9,Hybrid Bermuda 419 turf,stop
60000396,1,completed,,1785995232.712065,1785995232.7120693,1785995237.7552946,261,22,re-sodded the field with a new playing surface; a hybrid Bermuda 419 turf.,stop
60000397,1,completed,,1785995232.7124178,1785995232.7124205,1785995235.5462806,253,9,hybrid Bermuda 419 turf,stop
