doc_id,endpoint_index,status,error,submitted_at_s,started_at_s,completed_at_s,input_tokens,output_tokens,output_text,finish_reason
60000000,0,completed,,1785996635.4069653,1785996635.4069765,1785996635.5762541,239,3,Denver Broncos,stop
60000002,0,completed,,1785996635.4119792,1785996635.4119868,1785996635.6036632,236,5,"Santa Clara, California",stop
60000003,0,completed,,1785996635.4123702,1785996635.4123738,1785996635.574307,236,3,Denver Broncos,stop
60000006,0,completed,,1785996635.412639,1785996635.4126422,1785996635.5944934,234,4,February 7,stop
60000008,0,completed,,1785996635.412879,1785996635.4128823,1785996635.5787714,237,3,golden anniversary,stop
60000018,0,completed,,1785996635.4131181,1785996635.4131215,1785996635.594261,238,5,Levi's Stadium,stop
60000020,0,completed,,1785996635.4133694,1785996635.4133725,1785996635.702079,242,10,"February 7, 2016",stop
60000023,0,completed,,1785996635.413575,1785996635.4135776,1785996635.5910726,233,4,Carolina Panthers,stop
60000027,0,completed,,1785996635.4137726,1785996635.4137754,1785996635.6042025,235,5,Levi's Stadium,stop
60000030,0,completed,,1785996635.4140494,1785996635.4140518,1785996635.5758991,205,3,Cam Newton,stop
60000031,0,completed,,1785996635.414251,1785996635.4142535,1785996635.5581453,207,2,4,stop
60000033,0,completed,,1785996635.4144526,1785996635.4144554,1785996635.5789921,201,3,Arizona Cardinals,stop
60000036,0,completed,,1785996635.4146695,1785996635.4146764,1785996635.5907412,204,4,New England Patriots,stop
60000038,0,completed,,1785996635.4148827,1785996635.4148855,1785996635.5589364,206,2,4,stop
60000039,0,completed,,1785996635.4150858,1785996635.4150887,1785996635.5760713,202,3,Cam Newton,stop
60000040,0,completed,,1785996635.4152806,1785996635.4152834,1785996635.6038406,216,5,15–1,stop
60000041,0,completed,,1785996635.415484,1785996635.415488,1785996635.5794563,214,3,Cam Newton,stop
60000044,0,completed,,1785996635.4156768,1785996635.4156795,1785996635.5909038,216,4,New England Patriots,stop
60000047,0,completed,,1785996635.4158847,1785996635.4158874,1785996635.5583296,206,2,2,stop
60000048,0,completed,,1785996635.416148,1785996635.4161506,1785996635.8185833,203,16,The Broncos (Denver) beat the New England Patriots in the AFC championship.,stop
60000049,0,completed,,1785996635.4163423,1785996635.4163451,1785996635.579214,211,3,Cam Newton,stop
60000050,0,completed,,1785996635.4165504,1785996635.4165545,1785996635.5892365,209,4,New England Patriots,stop
60000054,0,completed,,1785996635.416751,1785996635.4167533,1785996635.604016,202,5,1995,stop
