doc_id,endpoint_index,status,error,submitted_at_s,started_at_s,completed_at_s,input_tokens,output_tokens,output_text,finish_reason
60000001,1,completed,,1785996664.2110987,1785996664.2111132,1785996664.387025,239,4,Carolina Panthers,stop
60000004,1,completed,,1785996664.216113,1785996664.2161229,1785996664.3258452,243,2,gold,stop
60000005,1,completed,,1785996664.2165198,1785996664.216523,1785996664.3691163,237,3,golden anniversary,stop
60000007,1,completed,,1785996664.2167413,1785996664.2167444,1785996664.4024403,233,4,American Football Conference,stop
60000009,1,completed,,1785996664.2169347,1785996664.2169373,1785996664.405852,232,4,American Football Conference,stop
60000010,1,completed,,1785996664.2171233,1785996664.2171257,1785996664.405513,235,4,February 7,stop
60000011,1,completed,,1785996664.2173042,1785996664.2173064,1785996664.3928246,234,3,Denver Broncos,stop
60000012,1,completed,,1785996664.2174683,1785996664.2174706,1785996664.4064403,238,5,Levi's Stadium,stop
60000013,1,completed,,1785996664.2176461,1785996664.2176483,1785996664.3646533,238,3,Santa Clara,stop
60000014,1,completed,,1785996664.2178822,1785996664.2178843,1785996664.3926241,244,4,Super Bowl L,stop
60000015,1,completed,,1785996664.218053,1785996664.2180555,1785996664.4053495,239,5,2015,stop
60000016,1,completed,,1785996664.2182183,1785996664.2182205,1785996664.4066591,242,5,2015,stop
60000017,1,completed,,1785996664.2183933,1785996664.2184,1785996664.369283,238,3,Santa Clara,stop
60000019,1,completed,,1785996664.2185667,1785996664.218569,1785996664.4172442,239,6,24-10,stop
60000021,1,completed,,1785996664.2187376,1785996664.2187397,1785996664.4025714,235,5,2016,stop
60000022,1,completed,,1785996664.2189035,1785996664.218906,1785996664.3650742,233,3,Denver Broncos,stop
60000024,1,completed,,1785996664.2190816,1785996664.2190852,1785996664.3696368,234,3,Denver Broncos,stop
60000025,1,completed,,1785996664.219248,1785996664.2192502,1785996664.4060376,239,5,2015,stop
60000026,1,completed,,1785996664.2194464,1785996664.2194486,1785996664.3694544,235,3,Denver Broncos,stop
60000028,1,completed,,1785996664.2196627,1785996664.2196648,1785996664.3688083,235,3,Super Bowl,stop
60000029,1,completed,,1785996664.219834,1785996664.2198362,1785996664.368958,239,3,Denver Broncos,stop
60000032,1,completed,,1785996664.2199996,1785996664.2200036,1785996664.4056764,203,5,1995,stop
60000034,1,completed,,1785996664.2201707,1785996664.220173,1785996664.3893328,206,4,New England Patriots,stop
60000035,1,completed,,1785996664.2203367,1785996664.2203386,1785996664.3896084,205,3,Arizona Cardinals,stop
60000037,1,completed,,1785996664.2205052,1785996664.2205074,1785996664.406234,202,4,New England Patriots,stop
60000042,1,completed,,1785996664.220677,1785996664.2206793,1785996664.4179368,217,5,12–4,stop
60000043,1,completed,,1785996664.2208455,1785996664.2208478,1785996664.3698316,206,2,4,stop
60000045,1,completed,,1785996664.2210202,1785996664.2210245,1785996664.3899124,202,3,Cam Newton,stop
60000046,1,completed,,1785996664.2211936,1785996664.2211955,1785996664.3897552,204,3,Arizona Cardinals,stop
60000051,1,completed,,1785996664.2214193,1785996664.2214215,1785996664.3932364,211,3,Arizona Cardinals,stop
60000052,1,completed,,1785996664.2216046,1785996664.2216084,1785996664.3894696,205,3,Cam Newton,stop
60000053,1,completed,,1785996664.2217793,1785996664.2217815,1785996664.393026,205,3,Arizona Cardinals,stop
60000055,1,completed,,1785996664.221951,1785996664.3259466,1785996664.4338136,137,4,Von Miller,stop
60000057,1,completed,,1785996664.221969,1785996664.3681195,1785996664.474105,138,3,Broncos,stop
60000061,1,completed,,1785996664.2219746,1785996664.3684309,1785996664.4575417,135,2,seven,stop
60000062,1,completed,,1785996664.221978,1785996664.3698735,1785996664.4970913,134,4,Von Miller,stop
60000063,1,completed,,1785996664.22198,1785996664.370235,1785996664.4589531,135,2,three,stop
60000064,1,completed,,1785996664.221983,1785996664.37058,1785996664.459092,136,2,2,stop
60000065,1,completed,,1785996664.2219853,1785996664.3709042,1785996664.4975338,142,4,Von Miller,stop
60000066,1,completed,,1785996664.2219875,1785996664.371222,1785996664.4938664,138,4,linebacker,stop
60000068,1,completed,,1785996664.2219896,1785996664.3715403,1785996664.4571543,145,2,two,stop
60000069,1,completed,,1785996664.221992,1785996664.3718474,1785996664.4968958,136,4,Von Miller,stop
60000072,1,completed,,1785996664.221994,1785996664.388873,1785996664.4758184,139,2,3,stop
60000073,1,completed,,1785996664.2220027,1785996664.3909738,1785996664.5126688,137,3,fumble,stop
60000074,1,completed,,1785996664.2220073,1785996664.3913143,1785996664.5358431,141,4,Von Miller,stop
60000076,1,completed,,1785996664.2220094,1785996664.39162,1785996664.4760087,137,2,seven,stop
60000077,1,completed,,1785996664.2220113,1785996664.3919024,1785996664.476206,139,2,3,stop
60000081,1,completed,,1785996664.2220132,1785996664.3921778,1785996664.536116,164,4,$5 million,stop
60000082,1,completed,,1785996664.2220159,1785996664.3933752,1785996664.4973052,158,3,Coldplay,stop
60000084,1,completed,,1785996664.2220178,1785996664.3937354,1785996664.5713236,157,6,Super Bowl XLVIII,stop
60000086,1,completed,,1785996664.22202,1785996664.394065,1785996664.5123937,158,4,$5 million,stop
60000087,1,completed,,1785996664.2220218,1785996664.3943865,1785996664.5125299,157,4,Bruno Mars,stop
60000088,1,completed,,1785996664.2220256,1785996664.404609,1785996664.5359786,157,4,Bruno Mars,stop
60000090,1,completed,,1785996664.222028,1785996664.4049308,1785996664.4967127,159,2,CBS,stop
60000091,1,completed,,1785996664.2220302,1785996664.4067962,1785996664.550809,166,4,$5 million,stop
60000092,1,completed,,1785996664.222032,1785996664.4071596,1785996664.5334167,163,4,Bruno Mars,stop
60000094,1,completed,,1785996664.2220342,1785996664.407512,1785996664.496529,152,2,CBS,stop
60000101,1,completed,,1785996664.2220368,1785996664.4078484,1785996664.572672,155,6,Super Bowl XLVIII,stop
60000102,1,completed,,1785996664.222039,1785996664.4081824,1785996664.550472,155,4,$5 million,stop
60000103,1,completed,,1785996664.2220414,1785996664.4085248,1785996664.511159,156,3,Coldplay,stop
60000104,1,completed,,1785996664.2220433,1785996664.4088538,1785996664.6091425,161,7,Beyoncé and Bruno Mars,stop
60000107,1,completed,,1785996664.2220476,1785996664.4091723,1785996664.5962136,110,6,50th Super Bowl,stop
60000110,1,completed,,1785996664.2220497,1785996664.4175372,1785996664.6246521,114,8,In early 2012,stop
60000113,1,completed,,1785996664.222052,1785996664.417978,1785996664.5502753,108,4,Roger Goodell,stop
60000114,1,completed,,1785996664.222056,1785996664.4338577,1785996664.5482087,121,4,an important game,stop
60000115,1,completed,,1785996664.2220604,1785996664.4583104,1785996664.5506594,121,3,spectacular,stop
60000118,1,completed,,1785996664.2220626,1785996664.4585884,1785996664.6110475,105,6,Miami's Sun Life Stadium,stop
60000119,1,completed,,1785996664.222065,1785996664.4591308,1785996664.5959063,105,5,Levi's Stadium,stop
60000121,1,completed,,1785996664.2220669,1785996664.459427,1785996664.593284,101,5,Levi's Stadium,stop
60000124,1,completed,,1785996664.2220693,1785996664.475247,1785996664.5929363,109,4,Sun Life Stadium,stop
60000127,1,completed,,1785996664.2220716,1785996664.476259,1785996664.5710783,107,3,New Orleans,stop
60000128,1,completed,,1785996664.222076,1785996664.4765615,1785996664.596057,103,4,Sun Life Stadium,stop
60000130,1,completed,,1785996664.2220778,1785996664.476823,1785996664.6107528,103,5,Levi's Stadium,stop
60000132,1,completed,,1785996664.2220802,1785996664.4959996,1785996664.690987,103,7,Mercedes-Benz Superdome,stop
60000134,1,completed,,1785996664.2220826,1785996664.4975843,1785996664.7672138,223,11,"October 16, 2012",stop
60000137,1,completed,,1785996664.2220845,1785996664.4980454,1785996664.647207,225,5,2010,stop
60000145,1,completed,,1785996664.2220867,1785996664.4983912,1785996664.6475239,226,5,Super Bowl XLIV,stop
60000146,1,completed,,1785996664.222089,1785996664.4986858,1785996664.5957584,237,2,2,stop
60000150,1,completed,,1785996664.222091,1785996664.4989796,1785996664.7670794,225,11,"October 16, 2012",stop
60000151,1,completed,,1785996664.2220948,1785996664.4992645,1785996664.5963843,224,2,0,stop
60000152,1,completed,,1785996664.222097,1785996664.5119803,1785996664.6108944,221,3,New Orleans,stop
60000153,1,completed,,1785996664.2220988,1785996664.512706,1785996664.6455457,221,5,1985,stop
