schema_version,experiment_id,phase,repeat_index,job_id,server_version,pgvector_version,flush_policy,flush_timeout_ms,flush_max_wait_ms,arrival_time_scale,trace_index,elapsed_s,pending_rows,pending_tokens,oldest_age_s,action,reason,selected_wait_s,window_reason
2,interference_bulk_k8_background_r1,formal,1,1166,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,fixed_timeout,50.0,50.0,0.0005,0,0.0,1,546,0.0,wait,fixed_timeout_wait,0.05,fixed_timeout
2,interference_bulk_k8_background_r1,formal,1,1166,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,fixed_timeout,50.0,50.0,0.0005,1,0.062000000005355105,2,1075,0.062000000005355105,flush,fixed_timeout,0.05,fixed_timeout
2,interference_bulk_k8_background_r1,formal,1,1166,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,fixed_timeout,50.0,50.0,0.0005,2,0.07799999999406282,1,574,0.021499999988009222,wait,fixed_timeout_wait,0.05,fixed_timeout
2,interference_bulk_k8_background_r1,formal,1,1166,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,fixed_timeout,50.0,50.0,0.0005,3,0.10899999999674037,3,1692,0.052499999990686774,flush,fixed_timeout,0.05,fixed_timeout
2,interference_bulk_k8_background_r1,formal,1,1166,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,fixed_timeout,50.0,50.0,0.0005,4,0.125,1,517,0.010999999998603016,wait,fixed_timeout_wait,0.05,fixed_timeout
2,interference_bulk_k8_background_r1,formal,1,1166,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,fixed_timeout,50.0,50.0,0.0005,5,0.17100000000209548,3,1823,0.05700000000069849,flush,fixed_timeout,0.05,fixed_timeout
2,interference_bulk_k8_background_r1,formal,1,1166,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,fixed_timeout,50.0,50.0,0.0005,6,0.21799999999348074,1,529,0.015499999994062819,wait,fixed_timeout_wait,0.05,fixed_timeout
2,interference_bulk_k8_background_r1,formal,1,1166,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,fixed_timeout,50.0,50.0,0.0005,7,0.2649999999994179,1,529,0.0625,flush,fixed_timeout,0.05,fixed_timeout
2,interference_bulk_k8_background_r1,formal,1,1166,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,fixed_timeout,50.0,50.0,0.0005,8,0.2649999999994179,1,517,0.0,wait,fixed_timeout_wait,0.05,fixed_timeout
2,interference_bulk_k8_background_r1,formal,1,1166,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,fixed_timeout,50.0,50.0,0.0005,9,0.3279999999940628,2,1079,0.0629999999946449,flush,fixed_timeout,0.05,fixed_timeout
2,interference_bulk_k8_background_r1,formal,1,1166,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,fixed_timeout,50.0,50.0,0.0005,10,0.3279999999940628,1,522,0.011499999993247911,wait,fixed_timeout_wait,0.05,fixed_timeout
2,interference_bulk_k8_background_r1,formal,1,1166,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,fixed_timeout,50.0,50.0,0.0005,11,0.375,2,1058,0.05849999999918509,flush,fixed_timeout,0.05,fixed_timeout
2,interference_bulk_k8_background_r1,formal,1,1166,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,fixed_timeout,50.0,50.0,0.0005,12,0.375,1,545,0.006999999997788109,wait,fixed_timeout_wait,0.05,fixed_timeout
2,interference_bulk_k8_background_r1,formal,1,1166,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,fixed_timeout,50.0,50.0,0.0005,13,0.4210000000020955,3,1637,0.052999999999883585,flush,fixed_timeout,0.05,fixed_timeout
2,interference_bulk_k8_background_r1,formal,1,1166,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,fixed_timeout,50.0,50.0,0.0005,14,0.5,1,520,0.019499999994877726,wait,fixed_timeout_wait,0.05,fixed_timeout
2,interference_bulk_k8_background_r1,formal,1,1166,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,fixed_timeout,50.0,50.0,0.0005,15,0.5460000000020955,3,1599,0.0654999999969732,flush,fixed_timeout,0.05,fixed_timeout
2,interference_bulk_k8_background_r1,formal,1,1166,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,fixed_timeout,50.0,50.0,0.0005,16,0.5460000000020955,1,515,0.012499999997089617,wait,fixed_timeout_wait,0.05,fixed_timeout
2,interference_bulk_k8_background_r1,formal,1,1166,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,fixed_timeout,50.0,50.0,0.0005,17,0.5929999999934807,2,1039,0.05949999998847488,flush,fixed_timeout,0.05,fixed_timeout
2,interference_bulk_k8_background_r1,formal,1,1166,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,fixed_timeout,50.0,50.0,0.0005,18,4.2810000000026776,1,558,3.6445000000094296,wait,fixed_timeout_wait,0.05,fixed_timeout
2,interference_bulk_k8_background_r1,formal,1,1166,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,fixed_timeout,50.0,50.0,0.0005,19,4.2810000000026776,1,558,3.6445000000094296,flush,fixed_timeout,0.05,fixed_timeout
2,interference_bulk_k8_background_r1,formal,1,1166,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,fixed_timeout,50.0,50.0,0.0005,20,4.5460000000020955,1,531,3.8240000000078,wait,fixed_timeout_wait,0.05,fixed_timeout
2,interference_bulk_k8_background_r1,formal,1,1166,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,fixed_timeout,50.0,50.0,0.0005,21,4.5460000000020955,1,531,3.8240000000078,flush,fixed_timeout,0.05,fixed_timeout
2,interference_bulk_k8_background_r1,formal,1,1166,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,fixed_timeout,50.0,50.0,0.0005,22,6.592999999993481,1,836,5.789999999993597,wait,fixed_timeout_wait,0.05,fixed_timeout
2,interference_bulk_k8_background_r1,formal,1,1166,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,fixed_timeout,50.0,50.0,0.0005,23,6.592999999993481,1,836,5.789999999993597,flush,fixed_timeout,0.05,fixed_timeout
2,interference_bulk_k8_background_r1,formal,1,1166,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,fixed_timeout,50.0,50.0,0.0005,24,7.98399999999674,1,582,7.096499999999651,wait,fixed_timeout_wait,0.05,fixed_timeout
2,interference_bulk_k8_background_r1,formal,1,1166,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,fixed_timeout,50.0,50.0,0.0005,25,7.98399999999674,1,582,7.096499999999651,flush,fixed_timeout,0.05,fixed_timeout
2,interference_bulk_k8_background_r1,formal,1,1166,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,fixed_timeout,50.0,50.0,0.0005,26,8.046000000002095,1,1568,7.013999999995576,wait,fixed_timeout_wait,0.05,fixed_timeout
2,interference_bulk_k8_background_r1,formal,1,1166,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,fixed_timeout,50.0,50.0,0.0005,27,8.046000000002095,1,1568,7.013999999995576,flush,fixed_timeout,0.05,fixed_timeout
2,interference_bulk_k8_background_r1,formal,1,1166,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,fixed_timeout,50.0,50.0,0.0005,28,8.09299999999348,1,550,7.00899999999092,wait,fixed_timeout_wait,0.05,fixed_timeout
2,interference_bulk_k8_background_r1,formal,1,1166,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,fixed_timeout,50.0,50.0,0.0005,29,8.09299999999348,2,1084,7.00899999999092,flush,fixed_timeout,0.05,fixed_timeout
2,interference_bulk_k8_background_r1,formal,1,1166,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,fixed_timeout,50.0,50.0,0.0005,30,8.60899999999674,1,1587,7.4649999999965075,wait,fixed_timeout_wait,0.05,fixed_timeout
2,interference_bulk_k8_background_r1,formal,1,1166,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,fixed_timeout,50.0,50.0,0.0005,31,8.60899999999674,1,1587,7.4649999999965075,flush,fixed_timeout,0.05,fixed_timeout
2,interference_bulk_k8_background_r1,formal,1,1166,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,fixed_timeout,50.0,50.0,0.0005,32,8.60899999999674,1,539,7.319499999997788,wait,fixed_timeout_wait,0.05,fixed_timeout
2,interference_bulk_k8_background_r1,formal,1,1166,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,fixed_timeout,50.0,50.0,0.0005,33,8.60899999999674,1,539,7.319499999997788,flush,fixed_timeout,0.05,fixed_timeout
2,interference_bulk_k8_background_r1,formal,1,1166,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,fixed_timeout,50.0,50.0,0.0005,34,8.96799999999348,1,1705,7.557499999995343,wait,fixed_timeout_wait,0.05,fixed_timeout
2,interference_bulk_k8_background_r1,formal,1,1166,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,fixed_timeout,50.0,50.0,0.0005,35,8.96799999999348,1,1705,7.557499999995343,flush,fixed_timeout,0.05,fixed_timeout
