schema_version,experiment_id,phase,repeat_index,job_id,server_version,pgvector_version,controller,trace_index,elapsed_s,fresh,inflight,k_max,running,waiting,kv_usage,sample_age_s,controller_action,reason,allowed
1,interference_bulk_aimd_background_r1,formal,1,1170,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,aimd,0,0.0,True,0,10,0,0,0.0,0.15600000000267755,increase,low_load,True
1,interference_bulk_aimd_background_r1,formal,1,1170,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,aimd,1,0.046999999991385266,True,1,12,0,0,0.0,0.20299999999406282,increase,low_load,True
1,interference_bulk_aimd_background_r1,formal,1,1170,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,aimd,2,0.11000000000058208,True,2,14,0,0,0.0,0.26600000000325963,increase,low_load,True
1,interference_bulk_aimd_background_r1,formal,1,1170,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,aimd,3,0.20399999999790452,True,3,16,0,0,0.0,0.07899999999790452,increase,low_load,True
1,interference_bulk_aimd_background_r1,formal,1,1170,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,aimd,4,0.26600000000325963,True,4,16,0,0,0.0,0.14100000000325963,hold,at_maximum,True
1,interference_bulk_aimd_background_r1,formal,1,1170,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,aimd,5,0.3129999999946449,True,5,16,0,0,0.0,0.1879999999946449,hold,at_maximum,True
1,interference_bulk_aimd_background_r1,formal,1,1170,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,aimd,6,0.3600000000005821,True,6,16,0,0,0.0,0.23500000000058208,hold,at_maximum,True
1,interference_bulk_aimd_background_r1,formal,1,1170,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,aimd,7,0.46899999999732245,True,7,16,0,0,0.0,0.07799999999406282,hold,at_maximum,True
1,interference_bulk_aimd_background_r1,formal,1,1170,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,aimd,8,0.5319999999919673,True,8,16,0,0,0.0,0.1409999999887077,hold,at_maximum,True
1,interference_bulk_aimd_background_r1,formal,1,1170,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,aimd,9,0.6410000000032596,True,9,16,0,0,0.0,0.25,hold,at_maximum,True
1,interference_bulk_aimd_background_r1,formal,1,1170,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,aimd,10,0.7189999999973224,True,10,16,0,0,0.0,0.062000000005355105,hold,at_maximum,True
1,interference_bulk_aimd_background_r1,formal,1,1170,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,aimd,11,0.7969999999913853,True,11,16,0,0,0.0,0.13999999999941792,hold,at_maximum,True
1,interference_bulk_aimd_background_r1,formal,1,1170,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,aimd,12,0.9069999999919673,True,12,16,0,0,0.0,0.25,hold,at_maximum,True
1,interference_bulk_aimd_background_r1,formal,1,1170,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,aimd,13,1.0319999999919673,True,13,16,0,0,0.0,0.11000000000058208,hold,at_maximum,True
1,interference_bulk_aimd_background_r1,formal,1,1170,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,aimd,14,1.0939999999973224,True,14,16,0,0,0.0,0.17200000000593718,hold,at_maximum,True
1,interference_bulk_aimd_background_r1,formal,1,1170,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,aimd,15,1.1410000000032596,True,15,16,0,0,0.0,0.21900000001187436,hold,at_maximum,True
1,interference_bulk_aimd_background_r1,formal,1,1170,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,aimd,16,1.2819999999919673,True,16,16,0,0,0.0,0.09399999999732245,hold,at_maximum,False
1,interference_bulk_aimd_background_r1,formal,1,1170,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,aimd,17,6.421999999991385,True,15,16,10,0,0.006942590120160186,0.125,hold,at_maximum,True
1,interference_bulk_aimd_background_r1,formal,1,1170,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,aimd,18,6.421999999991385,True,16,16,10,0,0.006942590120160186,0.125,hold,at_maximum,False
1,interference_bulk_aimd_background_r1,formal,1,1170,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,aimd,19,6.656999999991967,True,15,16,21,0,0.012995104583889638,0.07799999999406282,hold,at_maximum,True
1,interference_bulk_aimd_background_r1,formal,1,1170,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,aimd,20,6.656999999991967,True,16,16,21,0,0.012995104583889638,0.07799999999406282,hold,at_maximum,False
1,interference_bulk_aimd_background_r1,formal,1,1170,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,aimd,21,6.7039999999979045,True,15,16,21,0,0.012995104583889638,0.125,hold,at_maximum,True
