"schema_version","experiment_id","phase","repeat_index","job_id","flush_policy","flush_timeout_ms","flush_max_wait_ms","arrival_time_scale","trace_index","elapsed_s","pending_rows","pending_tokens","oldest_age_s","action","reason","server_version","pgvector_version"
"1","accelerated_arrival_formal_queue_adaptive","warmup","1","795","queue_adaptive","25.0","50.0","0.0005","0","0.0","1","50","0.0","wait","stale_metrics_wait","18.4 (Debian 18.4-1.pgdg12+1)","0.8.2"
"1","accelerated_arrival_formal_queue_adaptive","warmup","1","795","queue_adaptive","25.0","50.0","0.0005","1","0.01599999999962165","1","50","0.01599999999962165","flush","service_underloaded","18.4 (Debian 18.4-1.pgdg12+1)","0.8.2"
"1","accelerated_arrival_formal_queue_adaptive","warmup","1","795","queue_adaptive","25.0","50.0","0.0005","2","0.030999999999039574","1","33","0.010999999998603016","flush","service_underloaded","18.4 (Debian 18.4-1.pgdg12+1)","0.8.2"
"1","accelerated_arrival_formal_queue_adaptive","warmup","1","795","queue_adaptive","25.0","50.0","0.0005","3","0.06199999999807915","1","78","0.005499999999301508","flush","service_underloaded","18.4 (Debian 18.4-1.pgdg12+1)","0.8.2"
"1","accelerated_arrival_formal_queue_adaptive","warmup","1","795","queue_adaptive","25.0","50.0","0.0005","4","0.09400000000096043","1","106","0.004000000000814907","flush","service_underloaded","18.4 (Debian 18.4-1.pgdg12+1)","0.8.2"
"1","accelerated_arrival_formal_queue_adaptive","warmup","1","795","queue_adaptive","25.0","50.0","0.0005","5","0.10900000000037835","1","20","0.004499999999097781","flush","service_underloaded","18.4 (Debian 18.4-1.pgdg12+1)","0.8.2"
"1","accelerated_arrival_formal_queue_adaptive","warmup","1","795","queue_adaptive","25.0","50.0","0.0005","6","0.125","1","21","0.010999999998603016","flush","service_underloaded","18.4 (Debian 18.4-1.pgdg12+1)","0.8.2"
"1","accelerated_arrival_formal_queue_adaptive","warmup","1","795","queue_adaptive","25.0","50.0","0.0005","7","0.14099999999962165","1","282","0.01299999999901047","flush","service_underloaded","18.4 (Debian 18.4-1.pgdg12+1)","0.8.2"
"1","accelerated_arrival_formal_queue_adaptive","warmup","1","795","queue_adaptive","25.0","50.0","0.0005","8","0.14099999999962165","1","32","0.00999999999839929","flush","service_underloaded","18.4 (Debian 18.4-1.pgdg12+1)","0.8.2"
"1","accelerated_arrival_formal_queue_adaptive","warmup","1","795","queue_adaptive","25.0","50.0","0.0005","9","0.21900000000096043","1","33","0.016500000001542503","flush","service_underloaded","18.4 (Debian 18.4-1.pgdg12+1)","0.8.2"
"1","accelerated_arrival_formal_queue_adaptive","warmup","1","795","queue_adaptive","25.0","50.0","0.0005","10","3.2809999999990396","1","21","3.0159999999996217","flush","hard_max_wait","18.4 (Debian 18.4-1.pgdg12+1)","0.8.2"
"1","accelerated_arrival_formal_queue_adaptive","warmup","1","795","queue_adaptive","25.0","50.0","0.0005","11","3.2809999999990396","1","66","3.003499999998894","flush","hard_max_wait","18.4 (Debian 18.4-1.pgdg12+1)","0.8.2"
"1","accelerated_arrival_formal_queue_adaptive","warmup","1","795","queue_adaptive","25.0","50.0","0.0005","12","3.2809999999990396","1","26","2.9644999999982247","flush","hard_max_wait","18.4 (Debian 18.4-1.pgdg12+1)","0.8.2"
"1","accelerated_arrival_formal_queue_adaptive","warmup","1","795","queue_adaptive","25.0","50.0","0.0005","13","3.2809999999990396","1","40","2.940500000000611","flush","hard_max_wait","18.4 (Debian 18.4-1.pgdg12+1)","0.8.2"
"1","accelerated_arrival_formal_queue_adaptive","warmup","1","795","queue_adaptive","25.0","50.0","0.0005","14","3.2809999999990396","1","49","2.9130000000004657","flush","hard_max_wait","18.4 (Debian 18.4-1.pgdg12+1)","0.8.2"
"1","accelerated_arrival_formal_queue_adaptive","warmup","1","795","queue_adaptive","25.0","50.0","0.0005","15","3.2809999999990396","1","78","2.8979999999974098","flush","hard_max_wait","18.4 (Debian 18.4-1.pgdg12+1)","0.8.2"
"1","accelerated_arrival_formal_queue_adaptive","warmup","1","795","queue_adaptive","25.0","50.0","0.0005","16","3.2809999999990396","1","22","2.8729999999995925","flush","hard_max_wait","18.4 (Debian 18.4-1.pgdg12+1)","0.8.2"
"1","accelerated_arrival_formal_queue_adaptive","warmup","1","795","queue_adaptive","25.0","50.0","0.0005","17","3.2809999999990396","1","24","2.8004999999975553","flush","hard_max_wait","18.4 (Debian 18.4-1.pgdg12+1)","0.8.2"
"1","accelerated_arrival_formal_queue_adaptive","warmup","1","795","queue_adaptive","25.0","50.0","0.0005","18","3.5159999999996217","1","24","3.0315000000009604","flush","hard_max_wait","18.4 (Debian 18.4-1.pgdg12+1)","0.8.2"
"1","accelerated_arrival_formal_queue_adaptive","warmup","1","795","queue_adaptive","25.0","50.0","0.0005","19","3.5309999999990396","1","63","3.0194999999985157","flush","hard_max_wait","18.4 (Debian 18.4-1.pgdg12+1)","0.8.2"
"1","accelerated_arrival_formal_queue_adaptive","warmup","1","795","queue_adaptive","25.0","50.0","0.0005","20","3.5309999999990396","1","19","2.9974999999976717","flush","hard_max_wait","18.4 (Debian 18.4-1.pgdg12+1)","0.8.2"
"1","accelerated_arrival_formal_queue_adaptive","warmup","1","795","queue_adaptive","25.0","50.0","0.0005","21","3.5309999999990396","1","28","2.9689999999973224","flush","hard_max_wait","18.4 (Debian 18.4-1.pgdg12+1)","0.8.2"
"1","accelerated_arrival_formal_queue_adaptive","warmup","1","795","queue_adaptive","25.0","50.0","0.0005","22","3.5309999999990396","1","62","2.8944999999985157","flush","hard_max_wait","18.4 (Debian 18.4-1.pgdg12+1)","0.8.2"
"1","accelerated_arrival_formal_queue_adaptive","warmup","1","795","queue_adaptive","25.0","50.0","0.0005","23","3.5469999999986612","1","35","2.8249999999970896","flush","hard_max_wait","18.4 (Debian 18.4-1.pgdg12+1)","0.8.2"
"1","accelerated_arrival_formal_queue_adaptive","warmup","1","795","queue_adaptive","25.0","50.0","0.0005","24","3.5469999999986612","1","340","2.7439999999987776","flush","hard_max_wait","18.4 (Debian 18.4-1.pgdg12+1)","0.8.2"
"1","accelerated_arrival_formal_queue_adaptive","warmup","1","795","queue_adaptive","25.0","50.0","0.0005","25","3.5469999999986612","1","86","2.6594999999979336","flush","hard_max_wait","18.4 (Debian 18.4-1.pgdg12+1)","0.8.2"
"1","accelerated_arrival_formal_queue_adaptive","warmup","1","795","queue_adaptive","25.0","50.0","0.0005","26","3.7809999999990396","1","1072","2.7489999999997963","flush","hard_max_wait","18.4 (Debian 18.4-1.pgdg12+1)","0.8.2"
"1","accelerated_arrival_formal_queue_adaptive","warmup","1","795","queue_adaptive","25.0","50.0","0.0005","27","3.7969999999986612","1","54","2.712999999999738","flush","hard_max_wait","18.4 (Debian 18.4-1.pgdg12+1)","0.8.2"
"1","accelerated_arrival_formal_queue_adaptive","warmup","1","795","queue_adaptive","25.0","50.0","0.0005","28","3.7969999999986612","1","38","2.6630000000004657","flush","hard_max_wait","18.4 (Debian 18.4-1.pgdg12+1)","0.8.2"
"1","accelerated_arrival_formal_queue_adaptive","warmup","1","795","queue_adaptive","25.0","50.0","0.0005","29","3.811999999998079","1","1091","2.6679999999978463","flush","hard_max_wait","18.4 (Debian 18.4-1.pgdg12+1)","0.8.2"
"1","accelerated_arrival_formal_queue_adaptive","warmup","1","795","queue_adaptive","25.0","50.0","0.0005","30","3.811999999998079","1","43","2.522499999999127","flush","hard_max_wait","18.4 (Debian 18.4-1.pgdg12+1)","0.8.2"
"1","accelerated_arrival_formal_queue_adaptive","warmup","1","795","queue_adaptive","25.0","50.0","0.0005","31","3.811999999998079","1","1209","2.401499999996304","flush","hard_max_wait","18.4 (Debian 18.4-1.pgdg12+1)","0.8.2"
"1","accelerated_arrival_formal_queue_adaptive","warmup","1","795","queue_adaptive","25.0","50.0","0.0005","32","3.811999999998079","1","1072","2.3099999999976717","flush","hard_max_wait","18.4 (Debian 18.4-1.pgdg12+1)","0.8.2"
"1","accelerated_arrival_formal_queue_adaptive","warmup","1","795","queue_adaptive","25.0","50.0","0.0005","33","3.8280000000013388","1","1183","2.2849999999998545","flush","hard_max_wait","18.4 (Debian 18.4-1.pgdg12+1)","0.8.2"
"1","accelerated_arrival_formal_queue_adaptive","warmup","1","795","queue_adaptive","25.0","50.0","0.0005","34","4.296999999998661","1","1075","2.683499999999185","flush","hard_max_wait","18.4 (Debian 18.4-1.pgdg12+1)","0.8.2"
"1","accelerated_arrival_formal_queue_adaptive","warmup","1","795","queue_adaptive","25.0","50.0","0.0005","35","4.328000000001339","1","35","2.043499999999767","flush","hard_max_wait","18.4 (Debian 18.4-1.pgdg12+1)","0.8.2"
"1","accelerated_arrival_formal_queue_adaptive","warmup","1","795","queue_adaptive","25.0","50.0","0.0005","36","4.328000000001339","1","245","1.9315000000024156","flush","hard_max_wait","18.4 (Debian 18.4-1.pgdg12+1)","0.8.2"
"1","accelerated_arrival_formal_queue_adaptive","warmup","1","795","queue_adaptive","25.0","50.0","0.0005","37","4.328000000001339","1","29","1.3060000000004948","flush","hard_max_wait","18.4 (Debian 18.4-1.pgdg12+1)","0.8.2"
"1","accelerated_arrival_formal_queue_adaptive","warmup","1","795","queue_adaptive","25.0","50.0","0.0005","38","4.40599999999904","1","37","1.1589999999996508","flush","hard_max_wait","18.4 (Debian 18.4-1.pgdg12+1)","0.8.2"
"1","accelerated_arrival_formal_queue_adaptive","warmup","1","795","queue_adaptive","25.0","50.0","0.0005","39","4.40599999999904","1","31","0.9674999999988358","flush","hard_max_wait","18.4 (Debian 18.4-1.pgdg12+1)","0.8.2"
"1","accelerated_arrival_formal_queue_adaptive","warmup","1","795","queue_adaptive","25.0","50.0","0.0005","40","4.421999999998661","1","52","0.9254999999975553","flush","hard_max_wait","18.4 (Debian 18.4-1.pgdg12+1)","0.8.2"
"1","accelerated_arrival_formal_queue_adaptive","warmup","1","795","queue_adaptive","25.0","50.0","0.0005","41","4.421999999998661","1","24","0.7034999999996217","flush","hard_max_wait","18.4 (Debian 18.4-1.pgdg12+1)","0.8.2"
"1","accelerated_arrival_formal_queue_adaptive","warmup","1","795","queue_adaptive","25.0","50.0","0.0005","42","4.686999999998079","1","32","0.698499999998603","flush","hard_max_wait","18.4 (Debian 18.4-1.pgdg12+1)","0.8.2"
"1","accelerated_arrival_formal_queue_adaptive","warmup","1","795","queue_adaptive","25.0","50.0","0.0005","43","4.71900000000096","1","40","0.6955000000016298","flush","hard_max_wait","18.4 (Debian 18.4-1.pgdg12+1)","0.8.2"
"1","accelerated_arrival_formal_queue_adaptive","warmup","1","795","queue_adaptive","25.0","50.0","0.0005","44","4.71900000000096","1","26","0.6585000000013679","flush","hard_max_wait","18.4 (Debian 18.4-1.pgdg12+1)","0.8.2"
"1","accelerated_arrival_formal_queue_adaptive","warmup","1","795","queue_adaptive","25.0","50.0","0.0005","45","4.71900000000096","1","428","0.617500000000291","flush","hard_max_wait","18.4 (Debian 18.4-1.pgdg12+1)","0.8.2"
"1","accelerated_arrival_formal_queue_adaptive","warmup","1","795","queue_adaptive","25.0","50.0","0.0005","46","4.734000000000378","1","149","0.6310000000012224","flush","hard_max_wait","18.4 (Debian 18.4-1.pgdg12+1)","0.8.2"
