doc_id,endpoint_index,status,error,submitted_at_s,started_at_s,completed_at_s,input_tokens,output_tokens,output_text,finish_reason
60000000,0,completed,,1785995085.0290568,1785995085.0290673,1785995085.2464073,239,3,Denver Broncos,stop
60000002,0,completed,,1785995085.0341773,1785995085.034185,1785995085.2666478,236,5,"Santa Clara, California",stop
60000003,0,completed,,1785995085.0345707,1785995085.0345745,1785995085.2404885,236,3,Denver Broncos,stop
60000006,0,completed,,1785995085.0348375,1785995085.034841,1785995085.2654912,234,4,February 7,stop
60000008,0,completed,,1785995085.0350697,1785995085.035073,1785995085.2402422,237,3,golden anniversary,stop
60000018,0,completed,,1785995085.0353034,1785995085.0353067,1785995085.3092475,238,5,Levi's Stadium,stop
60000020,0,completed,,1785995085.0355392,1785995085.035542,1785995085.4055095,242,10,"February 7, 2016",stop
60000023,0,completed,,1785995085.0357466,1785995085.0357494,1785995085.2649496,233,4,Carolina Panthers,stop
60000027,0,completed,,1785995085.0359497,1785995085.0359523,1785995085.2979863,235,5,Levi's Stadium,stop
60000030,0,completed,,1785995085.0362337,1785995085.0362368,1785995085.2478151,205,3,Cam Newton,stop
60000031,0,completed,,1785995085.0364592,1785995085.036462,1785995085.2638977,207,2,4,stop
60000033,0,completed,,1785995085.0366726,1785995085.0366752,1785995085.3041637,201,3,Arizona Cardinals,stop
60000036,0,completed,,1785995085.0368876,1785995085.0368946,1785995085.269263,204,4,New England Patriots,stop
60000038,0,completed,,1785995085.0370896,1785995085.0370924,1785995085.210007,206,2,4,stop
60000039,0,completed,,1785995085.037286,1785995085.0372887,1785995085.2495573,202,3,Cam Newton,stop
60000040,0,completed,,1785995085.0374823,1785995085.037485,1785995085.2945607,216,5,15–1,stop
60000041,0,completed,,1785995085.037692,1785995085.0376968,1785995085.2486477,214,3,Cam Newton,stop
60000044,0,completed,,1785995085.037897,1785995085.0379,1785995085.267283,216,4,New England Patriots,stop
60000047,0,completed,,1785995085.0381167,1785995085.038119,1785995085.2102396,206,2,2,stop
60000048,0,completed,,1785995085.0383792,1785995085.0383818,1785995085.4908469,203,16,The Broncos (Denver) beat the New England Patriots in the AFC championship.,stop
60000049,0,completed,,1785995085.038578,1785995085.0385804,1785995085.2505565,211,3,Cam Newton,stop
60000050,0,completed,,1785995085.0387764,1785995085.038781,1785995085.2699676,209,4,New England Patriots,stop
60000054,0,completed,,1785995085.038985,1785995085.0389876,1785995085.3413355,202,5,1995,stop
60000056,0,completed,,1785995085.0391846,1785995085.0391872,1785995085.2500463,142,2,2,stop
60000058,0,completed,,1785995085.0394037,1785995085.0394063,1785995085.2930117,136,4,Von Miller,stop
60000059,0,completed,,1785995085.0396218,1785995085.0396247,1785995085.2400115,142,2,5,stop
60000060,0,completed,,1785995085.0398388,1785995085.0398412,1785995085.2460907,135,2,Newton,stop
60000067,0,completed,,1785995085.0400558,1785995085.0400608,1785995085.2482212,145,2,5,stop
60000070,0,completed,,1785995085.0402687,1785995085.040271,1785995085.247066,138,2,5,stop
60000071,0,completed,,1785995085.0405335,1785995085.0405362,1785995085.2377646,141,2,seven,stop
60000075,0,completed,,1785995085.040739,1785995085.0407436,1785995085.3081925,134,4,linebacker,stop
60000078,0,completed,,1785995085.0409427,1785995085.040945,1785995085.2937677,138,4,Von Miller,stop
60000079,0,completed,,1785995085.041145,1785995085.0411477,1785995085.2490911,141,2,5,stop
60000080,0,completed,,1785995085.0413532,1785995085.0413558,1785995085.2474325,160,2,CBS,stop
60000083,0,completed,,1785995085.0415573,1785995085.0415595,1785995085.379974,161,7,Beyoncé and Bruno Mars,stop
60000085,0,completed,,1785995085.0417645,1785995085.0417671,1785995085.2397964,160,2,CBS,stop
60000089,0,completed,,1785995085.0419738,1785995085.0419762,1785995085.2685866,157,3,Coldplay,stop
60000093,0,completed,,1785995085.0421903,1785995085.042193,1785995085.307147,166,4,third-most watched,stop
60000095,0,completed,,1785995085.0424666,1785995085.042469,1785995085.3004506,158,4,$5 million,stop
60000096,0,completed,,1785995085.0426795,1785995085.0426838,1785995085.26793,158,3,Coldplay,stop
