doc_id,endpoint_index,status,error,submitted_at_s,started_at_s,completed_at_s,input_tokens,output_tokens,output_text,finish_reason
60000001,1,completed,,1785995211.5275927,1785995211.5276027,1785995212.159043,239,4,Carolina Panthers,stop
60000004,1,completed,,1785995211.5326955,1785995211.5327034,1785995211.9320834,243,2,gold,stop
60000005,1,completed,,1785995211.533089,1785995211.533093,1785995212.0296946,237,3,golden anniversary,stop
60000007,1,completed,,1785995211.533363,1785995211.5333667,1785995212.1512077,233,4,American Football Conference,stop
60000009,1,completed,,1785995211.5336003,1785995211.533604,1785995212.1904807,232,4,American Football Conference,stop
60000010,1,completed,,1785995211.5338433,1785995211.5338466,1785995212.1785276,235,4,February 7,stop
60000011,1,completed,,1785995211.5340898,1785995211.5340924,1785995212.0125077,234,3,Denver Broncos,stop
60000012,1,completed,,1785995211.5343058,1785995211.5343087,1785995212.343795,238,5,Levi's Stadium,stop
60000013,1,completed,,1785995211.534515,1785995211.5345178,1785995211.9825523,238,3,Santa Clara,stop
60000014,1,completed,,1785995211.5351226,1785995211.5351279,1785995212.167157,244,4,Super Bowl L,stop
60000015,1,completed,,1785995211.5360694,1785995211.5360844,1785995212.295826,239,5,2015,stop
60000016,1,completed,,1785995211.537181,1785995211.5372012,1785995211.9257536,242,5,2015,stop
60000017,1,completed,,1785995211.5380933,1785995211.538106,1785995211.8850594,238,3,Santa Clara,stop
60000019,1,completed,,1785995211.5388563,1785995211.5388596,1785995212.1814547,239,6,24-10,stop
60000021,1,completed,,1785995211.5396976,1785995211.5397007,1785995211.9927938,235,5,2016,stop
60000022,1,completed,,1785995211.5399747,1785995211.539978,1785995211.8581147,233,3,Denver Broncos,stop
60000024,1,completed,,1785995211.5401924,1785995211.5401971,1785995211.8647232,234,3,Denver Broncos,stop
60000025,1,completed,,1785995211.5403986,1785995211.5404012,1785995212.0367591,239,5,2015,stop
60000026,1,completed,,1785995211.5406084,1785995211.540611,1785995211.8651385,235,3,Denver Broncos,stop
60000028,1,completed,,1785995211.5408797,1785995211.5408823,1785995211.8817034,235,3,Super Bowl,stop
60000029,1,completed,,1785995211.5411189,1785995211.5411217,1785995211.863928,239,3,Denver Broncos,stop
60000032,1,completed,,1785995211.5413313,1785995211.5413356,1785995211.9977086,203,5,1995,stop
60000034,1,completed,,1785995211.5415442,1785995211.5415468,1785995211.9376647,206,4,New England Patriots,stop
60000035,1,completed,,1785995211.5417478,1785995211.5417502,1785995211.8665917,205,3,Arizona Cardinals,stop
60000037,1,completed,,1785995211.541956,1785995211.5419583,1785995211.9331284,202,4,New England Patriots,stop
60000042,1,completed,,1785995211.5421615,1785995211.5421643,1785995211.9774735,217,5,12–4,stop
60000043,1,completed,,1785995211.5423748,1785995211.5423775,1785995211.8157566,206,2,4,stop
60000045,1,completed,,1785995211.542593,1785995211.5425975,1785995211.8802128,202,3,Cam Newton,stop
60000046,1,completed,,1785995211.5428126,1785995211.5428152,1785995211.8809345,204,3,Arizona Cardinals,stop
60000051,1,completed,,1785995211.5430896,1785995211.5430923,1785995211.8833,211,3,Arizona Cardinals,stop
60000052,1,completed,,1785995211.5433047,1785995211.54331,1785995211.928242,205,3,Cam Newton,stop
60000053,1,completed,,1785995211.54352,1785995211.5435228,1785995211.9353182,205,3,Arizona Cardinals,stop
60000055,1,completed,,1785995211.5437267,1785995211.543729,1785995212.0320106,137,4,Von Miller,stop
60000057,1,completed,,1785995211.54394,1785995211.5439427,1785995211.9342048,138,3,Broncos,stop
60000061,1,completed,,1785995211.544144,1785995211.544146,1785995211.8635998,135,2,seven,stop
60000062,1,completed,,1785995211.5443506,1785995211.5443532,1785995212.006669,134,4,Von Miller,stop
60000063,1,completed,,1785995211.5445557,1785995211.5445583,1785995211.8655891,135,2,three,stop
60000064,1,completed,,1785995211.544768,1785995211.5447707,1785995211.8643093,136,2,2,stop
60000065,1,completed,,1785995211.5450304,1785995211.545033,1785995211.978708,142,4,Von Miller,stop
60000066,1,completed,,1785995211.5452485,1785995211.5452528,1785995211.9994357,138,4,linebacker,stop
60000068,1,completed,,1785995211.5454628,1785995211.5454652,1785995211.8671508,145,2,two,stop
60000069,1,completed,,1785995211.5456705,1785995211.545673,1785995211.994397,136,4,Von Miller,stop
60000072,1,completed,,1785995211.5458932,1785995211.5458956,1785995211.8795161,139,2,3,stop
60000073,1,completed,,1785995211.5461066,1785995211.5461094,1785995211.927387,137,3,fumble,stop
60000074,1,completed,,1785995211.546321,1785995211.5463235,1785995211.9960344,141,4,Von Miller,stop
60000076,1,completed,,1785995211.5465376,1785995211.5465403,1785995211.8841662,137,2,seven,stop
60000077,1,completed,,1785995211.546748,1785995211.5467505,1785995211.8824878,139,2,3,stop
60000081,1,completed,,1785995211.5469615,1785995211.5469642,1785995211.9812217,164,4,$5 million,stop
60000082,1,completed,,1785995211.547244,1785995211.5472505,1785995211.9291346,158,3,Coldplay,stop
60000084,1,completed,,1785995211.5474734,1785995211.547476,1785995212.315547,157,6,Super Bowl XLVIII,stop
60000086,1,completed,,1785995211.547692,1785995211.547695,1785995212.02518,158,4,$5 million,stop
60000087,1,completed,,1785995211.5479138,1785995211.5479162,1785995211.9881968,157,4,Bruno Mars,stop
60000088,1,completed,,1785995211.548131,1785995211.5481336,1785995212.0274217,157,4,Bruno Mars,stop
60000090,1,completed,,1785995211.5483565,1785995211.548359,1785995211.8660703,159,2,CBS,stop
60000091,1,completed,,1785995211.548583,1785995211.5485854,1785995212.0186737,166,4,$5 million,stop
60000092,1,completed,,1785995211.548808,1785995211.5488105,1785995212.0343645,163,4,Bruno Mars,stop
60000094,1,completed,,1785995211.5490258,1785995211.5490284,1785995211.8677518,152,2,CBS,stop
60000101,1,completed,,1785995211.5493126,1785995211.5493171,1785995212.3475184,155,6,Super Bowl XLVIII,stop
60000102,1,completed,,1785995211.5495715,1785995211.5495744,1785995211.9896867,155,4,$5 million,stop
60000103,1,completed,,1785995211.5498095,1785995211.5498123,1785995211.9839263,156,3,Coldplay,stop
60000104,1,completed,,1785995211.5500407,1785995211.5500433,1785995212.4293664,161,7,Beyoncé and Bruno Mars,stop
60000107,1,completed,,1785995211.550264,1785995211.5502663,1785995212.3784866,110,6,50th Super Bowl,stop
60000110,1,completed,,1785995211.5504906,1785995211.5504932,1785995212.452039,114,8,In early 2012,stop
60000113,1,completed,,1785995211.5507188,1785995211.5507212,1785995212.3022504,108,4,Roger Goodell,stop
60000114,1,completed,,1785995211.5509596,1785995211.5509622,1785995212.3258421,121,4,an important game,stop
60000115,1,completed,,1785995211.5511847,1785995211.5511873,1785995212.153786,121,3,spectacular,stop
60000118,1,completed,,1785995211.5514233,1785995211.5514276,1785995212.4383302,105,6,Miami's Sun Life Stadium,stop
60000119,1,completed,,1785995211.5517201,1785995211.551723,1785995212.38249,105,5,Levi's Stadium,stop
60000121,1,completed,,1785995211.551952,1785995211.5519543,1785995212.3666122,101,5,Levi's Stadium,stop
60000124,1,completed,,1785995211.5521867,1785995211.552189,1785995212.3189445,109,4,Sun Life Stadium,stop
60000127,1,completed,,1785995211.552427,1785995211.5524297,1785995212.1727614,107,3,New Orleans,stop
60000128,1,completed,,1785995211.552658,1785995211.5526605,1785995212.2990243,103,4,Sun Life Stadium,stop
60000130,1,completed,,1785995211.5528903,1785995211.5528932,1785995212.3948622,103,5,Levi's Stadium,stop
60000132,1,completed,,1785995211.5531247,1785995211.5531275,1785995212.4474332,103,7,Mercedes-Benz Superdome,stop
60000134,1,completed,,1785995211.553364,1785995211.5533662,1785995212.7064822,223,11,"October 16, 2012",stop
60000137,1,completed,,1785995211.5536141,1785995211.5536184,1785995212.3990562,225,5,2010,stop
60000145,1,completed,,1785995211.5545046,1785995211.5545087,1785995212.2894533,226,5,Super Bowl XLIV,stop
60000146,1,completed,,1785995211.5548341,1785995211.5548372,1785995211.926556,237,2,2,stop
60000150,1,completed,,1785995211.5551023,1785995211.555105,1785995212.7017193,225,11,"October 16, 2012",stop
60000151,1,completed,,1785995211.5553558,1785995211.5553584,1785995211.9300632,224,2,0,stop
60000152,1,completed,,1785995211.5556161,1785995211.5556207,1785995212.0011835,221,3,New Orleans,stop
