doc_id,endpoint_index,status,error,submitted_at_s,started_at_s,completed_at_s,input_tokens,output_tokens,output_text,finish_reason
60000001,1,completed,,1785995101.3250198,1785995101.3250299,1785995101.5570364,239,4,Carolina Panthers,stop
60000004,1,completed,,1785995101.330025,1785995101.3300323,1785995101.4635222,243,2,gold,stop
60000005,1,completed,,1785995101.3304148,1785995101.3304183,1785995101.5283203,237,3,golden anniversary,stop
60000007,1,completed,,1785995101.3306894,1785995101.3306928,1785995101.566329,233,4,American Football Conference,stop
60000009,1,completed,,1785995101.3309317,1785995101.330935,1785995101.5578141,232,4,American Football Conference,stop
60000010,1,completed,,1785995101.3311696,1785995101.331173,1785995101.5548027,235,4,February 7,stop
60000011,1,completed,,1785995101.3314316,1785995101.331435,1785995101.5255244,234,3,Denver Broncos,stop
60000012,1,completed,,1785995101.3316543,1785995101.3316572,1785995101.6715462,238,5,Levi's Stadium,stop
60000013,1,completed,,1785995101.331862,1785995101.3318648,1785995101.6104903,238,3,Santa Clara,stop
60000014,1,completed,,1785995101.3321433,1785995101.3321462,1785995101.653124,244,4,Super Bowl L,stop
60000015,1,completed,,1785995101.3323476,1785995101.3323505,1785995101.6702814,239,5,2015,stop
60000016,1,completed,,1785995101.3325524,1785995101.3325553,1785995101.6690447,242,5,2015,stop
60000017,1,completed,,1785995101.3327634,1785995101.3327703,1785995101.5285945,238,3,Santa Clara,stop
60000019,1,completed,,1785995101.3329625,1785995101.3329654,1785995101.6205082,239,6,24-10,stop
60000021,1,completed,,1785995101.3331635,1785995101.3331664,1785995101.5783532,235,5,2016,stop
60000022,1,completed,,1785995101.3333597,1785995101.333362,1785995101.5278313,233,3,Denver Broncos,stop
60000024,1,completed,,1785995101.33356,1785995101.3335648,1785995101.5280643,234,3,Denver Broncos,stop
60000025,1,completed,,1785995101.333761,1785995101.3337636,1785995101.6079323,239,5,2015,stop
60000026,1,completed,,1785995101.3339758,1785995101.3339784,1785995101.5554981,235,3,Denver Broncos,stop
60000028,1,completed,,1785995101.334237,1785995101.3342397,1785995101.5668032,235,3,Super Bowl,stop
60000029,1,completed,,1785995101.3344326,1785995101.334435,1785995101.5502646,239,3,Denver Broncos,stop
60000032,1,completed,,1785995101.3346312,1785995101.3346357,1785995101.6194117,203,5,1995,stop
60000034,1,completed,,1785995101.3348384,1785995101.3348408,1785995101.5822089,206,4,New England Patriots,stop
60000035,1,completed,,1785995101.3350413,1785995101.335044,1785995101.5574126,205,3,Arizona Cardinals,stop
60000037,1,completed,,1785995101.335254,1785995101.3352566,1785995101.578942,202,4,New England Patriots,stop
60000042,1,completed,,1785995101.335467,1785995101.3354697,1785995101.61233,217,5,12–4,stop
60000043,1,completed,,1785995101.335681,1785995101.3356838,1785995101.524996,206,2,4,stop
60000045,1,completed,,1785995101.335907,1785995101.3359118,1785995101.5683107,202,3,Cam Newton,stop
60000046,1,completed,,1785995101.336129,1785995101.3361318,1785995101.576707,204,3,Arizona Cardinals,stop
60000051,1,completed,,1785995101.336396,1785995101.3363986,1785995101.5801828,211,3,Arizona Cardinals,stop
60000052,1,completed,,1785995101.3366048,1785995101.3366096,1785995101.5829282,205,3,Cam Newton,stop
60000053,1,completed,,1785995101.3368154,1785995101.3368182,1785995101.580833,205,3,Arizona Cardinals,stop
60000055,1,completed,,1785995101.3370247,1785995101.3370275,1785995101.6183293,137,4,Von Miller,stop
60000057,1,completed,,1785995101.3372395,1785995101.3372421,1785995101.58151,138,3,Broncos,stop
60000061,1,completed,,1785995101.3374448,1785995101.3374474,1785995101.555018,135,2,seven,stop
60000062,1,completed,,1785995101.3376522,1785995101.3376548,1785995101.6113944,134,4,Von Miller,stop
60000063,1,completed,,1785995101.3378587,1785995101.337861,1785995101.5557616,135,2,three,stop
60000064,1,completed,,1785995101.3380642,1785995101.338067,1785995101.5566833,136,2,2,stop
60000065,1,completed,,1785995101.3383386,1785995101.3383417,1785995101.617271,142,4,Von Miller,stop
60000066,1,completed,,1785995101.3385644,1785995101.338569,1785995101.6152246,138,4,linebacker,stop
60000068,1,completed,,1785995101.3387787,1785995101.338781,1785995101.567793,145,2,two,stop
60000069,1,completed,,1785995101.3389895,1785995101.338992,1785995101.6047652,136,4,Von Miller,stop
60000072,1,completed,,1785995101.3391993,1785995101.3392015,1785995101.5560472,139,2,3,stop
60000073,1,completed,,1785995101.3394194,1785995101.339422,1785995101.5777867,137,3,fumble,stop
60000074,1,completed,,1785995101.3396347,1785995101.3396375,1785995101.6142368,141,4,Von Miller,stop
60000076,1,completed,,1785995101.3398483,1785995101.3398504,1785995101.567291,137,2,seven,stop
60000077,1,completed,,1785995101.340058,1785995101.3400605,1785995101.5563555,139,2,3,stop
60000081,1,completed,,1785995101.340265,1785995101.3402674,1785995101.607105,164,4,$5 million,stop
60000082,1,completed,,1785995101.3405523,1785995101.3405588,1785995101.5795557,158,3,Coldplay,stop
60000084,1,completed,,1785995101.3407884,1785995101.340791,1785995101.6728191,157,6,Super Bowl XLVIII,stop
60000086,1,completed,,1785995101.3410122,1785995101.341015,1785995101.6087646,158,4,$5 million,stop
60000087,1,completed,,1785995101.3412366,1785995101.3412392,1785995101.609617,157,4,Bruno Mars,stop
60000088,1,completed,,1785995101.341456,1785995101.3414588,1785995101.6162405,157,4,Bruno Mars,stop
60000090,1,completed,,1785995101.3416817,1785995101.3416839,1785995101.5552442,159,2,CBS,stop
60000091,1,completed,,1785995101.3419077,1785995101.3419104,1785995101.6132746,166,4,$5 million,stop
60000092,1,completed,,1785995101.3421314,1785995101.342134,1785995101.6063132,163,4,Bruno Mars,stop
60000094,1,completed,,1785995101.34235,1785995101.3423529,1785995101.5772417,152,2,CBS,stop
60000101,1,completed,,1785995101.342633,1785995101.3426378,1785995101.6905794,155,6,Super Bowl XLVIII,stop
60000102,1,completed,,1785995101.3428776,1785995101.3428805,1785995101.6542869,155,4,$5 million,stop
60000103,1,completed,,1785995101.3431127,1785995101.3431153,1785995101.6055353,156,3,Coldplay,stop
60000104,1,completed,,1785995101.3433456,1785995101.3433483,1785995101.7043834,161,7,Beyoncé and Bruno Mars,stop
60000107,1,completed,,1785995101.3435783,1785995101.343581,1785995101.6878994,110,6,50th Super Bowl,stop
60000110,1,completed,,1785995101.3438077,1785995101.3438103,1785995101.718587,114,8,In early 2012,stop
60000113,1,completed,,1785995101.3440406,1785995101.3440433,1785995101.6554718,108,4,Roger Goodell,stop
60000114,1,completed,,1785995101.3442693,1785995101.4636226,1785995101.6519675,121,4,an important game,stop
60000115,1,completed,,1785995101.3442852,1785995101.5268264,1785995101.6678188,121,3,spectacular,stop
60000118,1,completed,,1785995101.3442922,1785995101.5272546,1785995101.7331553,105,6,Miami's Sun Life Stadium,stop
60000119,1,completed,,1785995101.344296,1785995101.5286448,1785995101.715735,105,5,Levi's Stadium,stop
60000121,1,completed,,1785995101.3442988,1785995101.5291305,1785995101.7171571,101,5,Levi's Stadium,stop
60000124,1,completed,,1785995101.344302,1785995101.5295887,1785995101.7030025,109,4,Sun Life Stadium,stop
60000127,1,completed,,1785995101.3443046,1785995101.5300229,1785995101.6892388,107,3,New Orleans,stop
60000128,1,completed,,1785995101.3443072,1785995101.5542073,1785995101.731687,103,4,Sun Life Stadium,stop
60000130,1,completed,,1785995101.34431,1785995101.5594614,1785995101.7458963,103,5,Levi's Stadium,stop
60000132,1,completed,,1785995101.3443165,1785995101.560124,1785995101.779595,103,7,Mercedes-Benz Superdome,stop
60000134,1,completed,,1785995101.3443193,1785995101.5607207,1785995103.0648239,223,11,"October 16, 2012",stop
60000137,1,completed,,1785995101.3443236,1785995101.5613055,1785995105.0611122,225,5,2010,stop
60000145,1,completed,,1785995101.3443284,1785995101.561892,1785995101.8009923,226,5,Super Bowl XLIV,stop
60000146,1,completed,,1785995101.3443313,1785995101.5624826,1785995102.0846503,237,2,2,stop
60000150,1,completed,,1785995101.3443356,1785995101.5630693,1785995102.0120926,225,11,"October 16, 2012",stop
60000151,1,completed,,1785995101.3443382,1785995101.563642,1785995102.244482,224,2,0,stop
60000152,1,completed,,1785995101.3443408,1785995101.5642104,1785995101.8411887,221,3,New Orleans,stop
60000153,1,completed,,1785995101.3443432,1785995101.5647738,1785995103.7666733,221,5,1985,stop
60000158,1,completed,,1785995101.3443458,1785995101.565332,1785995103.8926694,158,6,$1.2 billion,stop
60000159,1,completed,,1785995101.3443484,1785995101.5685105,1785995102.0832317,156,3,San Diego,stop
60000164,1,completed,,1785995101.3443513,1785995101.5692267,1785995101.891214,159,3,San Diego,stop
60000165,1,completed,,1785995101.3443534,1785995101.569916,1785995102.1663797,164,5,2013,stop
60000167,1,completed,,1785995101.344356,1785995101.570587,1785995101.9393675,165,6,$1.2 billion,stop
60000168,1,completed,,1785995101.3443587,1785995101.5712466,1785995102.817384,170,5,1985,stop
60000171,1,completed,,1785995101.344361,1785995101.5838706,1785995102.5975316,154,5,2014,stop
60000172,1,completed,,1785995101.3443635,1785995101.584851,1785995101.8635826,156,5,2003,stop
60000177,1,completed,,1785995101.344366,1785995101.585769,1785995103.7050488,158,5,2013,stop
60000178,1,completed,,1785995101.3443704,1785995101.5866685,1785995103.1432195,221,3,John Fox,stop
60000179,1,completed,,1785995101.3443732,1785995101.587588,1785995103.2302165,210,3,10,stop
60000180,1,completed,,1785995101.3443758,1785995101.588479,1785995102.1385546,212,2,six,stop
60000181,1,completed,,1785995101.3443785,1785995101.589358,1785995102.479006,214,4,Carolina Panthers,stop
60000184,1,completed,,1785995101.3443809,1785995101.59024,1785995105.3651264,222,2,4,stop
60000187,1,completed,,1785995101.3443832,1785995101.5911276,1785995102.6812818,212,2,six,stop
60000188,1,completed,,1785995101.3443878,1785995101.5920286,1785995102.241613,204,3,number one,stop
60000189,1,completed,,1785995101.3443904,1785995101.5929134,1785995103.4449418,204,3,number one,stop
60000190,1,completed,,1785995101.3443928,1785995101.6230056,1785995102.314444,212,6,Super Bowl XLVIII,stop
60000191,1,completed,,1785995101.3443952,1785995101.624365,1785995101.9850729,213,6,Super Bowl XXXVIII,stop
60000192,1,completed,,1785995101.3443978,1785995101.6256566,1785995102.4690912,214,2,six,stop
60000193,1,completed,,1785995101.3444002,1785995101.6269248,1785995101.9217162,215,2,1,stop
60000194,1,completed,,1785995101.344405,1785995101.6281912,1785995102.1741474,216,2,4,stop
60000195,1,completed,,1785995101.3444073,1785995101.6294384,1785995102.5176873,221,3,John Fox,stop
60000196,1,completed,,1785995101.34441,1785995101.6306837,1785995102.4104555,261,5,DeAngelo Williams,stop
60000197,1,completed,,1785995101.344412,1785995101.6319377,1785995103.5661514,266,4,Kelvin Benjamin,stop
60000198,1,completed,,1785995101.344415,1785995101.633212,1785995102.431328,273,2,7,stop
60000199,1,completed,,1785995101.344481,1785995101.6344652,1785995102.4326994,268,5,1978,stop
60000201,1,completed,,1785995101.3444855,1785995101.6357145,1785995102.1121602,261,3,10,stop
60000202,1,completed,,1785995101.3444881,1785995101.6369576,1785995103.7095942,260,2,8,stop
60000203,1,completed,,1785995101.3444905,1785995101.6381993,1785995102.9247162,261,4,Kelvin Benjamin,stop
60000205,1,completed,,1785995101.3444932,1785995101.639443,1785995102.1106524,267,5,2009,stop
