doc_id,endpoint_index,status,error,submitted_at_s,started_at_s,completed_at_s,input_tokens,output_tokens,output_text,finish_reason
60000000,0,completed,,1785995211.5298486,1785995211.5298674,1785995211.9214137,239,3,Denver Broncos,stop
60000002,0,completed,,1785995211.5393178,1785995211.5393264,1785995212.120315,236,5,"Santa Clara, California",stop
60000003,0,completed,,1785995211.539735,1785995211.539739,1785995211.9207487,236,3,Denver Broncos,stop
60000006,0,completed,,1785995211.5400195,1785995211.5400229,1785995211.9511087,234,4,February 7,stop
60000008,0,completed,,1785995211.540257,1785995211.54026,1785995211.9221168,237,3,golden anniversary,stop
60000018,0,completed,,1785995211.5404809,1785995211.5404835,1785995212.110246,238,5,Levi's Stadium,stop
60000020,0,completed,,1785995211.5406985,1785995211.5407012,1785995212.6412928,242,10,"February 7, 2016",stop
60000023,0,completed,,1785995211.5408926,1785995211.5408952,1785995212.0962715,233,4,Carolina Panthers,stop
60000027,0,completed,,1785995211.5410862,1785995211.5410888,1785995212.1496072,235,5,Levi's Stadium,stop
60000030,0,completed,,1785995211.5413647,1785995211.5413675,1785995211.968384,205,3,Cam Newton,stop
60000031,0,completed,,1785995211.5415812,1785995211.5415835,1785995211.9175503,207,2,4,stop
60000033,0,completed,,1785995211.5417898,1785995211.5417926,1785995211.9541233,201,3,Arizona Cardinals,stop
60000036,0,completed,,1785995211.5420012,1785995211.542008,1785995211.8641284,204,4,New England Patriots,stop
60000038,0,completed,,1785995211.5422018,1785995211.5422044,1785995211.829043,206,2,4,stop
60000039,0,completed,,1785995211.5424016,1785995211.5424042,1785995211.8610113,202,3,Cam Newton,stop
60000040,0,completed,,1785995211.542594,1785995211.5425966,1785995211.976748,216,5,15–1,stop
60000041,0,completed,,1785995211.5427918,1785995211.5427964,1785995211.8649054,214,3,Cam Newton,stop
60000044,0,completed,,1785995211.5429935,1785995211.5429962,1785995211.9179971,216,4,New England Patriots,stop
60000047,0,completed,,1785995211.5432062,1785995211.5432086,1785995211.8295226,206,2,2,stop
60000048,0,completed,,1785995211.5434716,1785995211.5434742,1785995212.7086272,203,16,The Broncos (Denver) beat the New England Patriots in the AFC championship.,stop
60000049,0,completed,,1785995211.5436711,1785995211.5436735,1785995211.8689702,211,3,Cam Newton,stop
60000050,0,completed,,1785995211.5438783,1785995211.5438828,1785995211.9195414,209,4,New England Patriots,stop
60000054,0,completed,,1785995211.5440936,1785995211.5440965,1785995211.9484425,202,5,1995,stop
60000056,0,completed,,1785995211.5442965,1785995211.5442991,1785995211.8300374,142,2,2,stop
60000058,0,completed,,1785995211.544511,1785995211.5445135,1785995211.9108472,136,4,Von Miller,stop
60000059,0,completed,,1785995211.5447145,1785995211.5447173,1785995211.8281913,142,2,5,stop
60000060,0,completed,,1785995211.5449233,1785995211.5449262,1785995211.827471,135,2,Newton,stop
60000067,0,completed,,1785995211.5451353,1785995211.54514,1785995211.8305917,145,2,5,stop
60000070,0,completed,,1785995211.545348,1785995211.5453503,1785995211.8311818,138,2,5,stop
60000071,0,completed,,1785995211.545623,1785995211.5456262,1785995211.8217812,141,2,seven,stop
60000075,0,completed,,1785995211.5458384,1785995211.5458431,1785995211.9189873,134,4,linebacker,stop
60000078,0,completed,,1785995211.5460465,1785995211.5460494,1785995211.9111283,138,4,Von Miller,stop
60000079,0,completed,,1785995211.5462506,1785995211.5462527,1785995211.8285995,141,2,5,stop
60000080,0,completed,,1785995211.5464587,1785995211.546461,1785995211.827817,160,2,CBS,stop
60000083,0,completed,,1785995211.5466626,1785995211.546665,1785995212.1616282,161,7,Beyoncé and Bruno Mars,stop
60000085,0,completed,,1785995211.5468693,1785995211.546872,1785995211.8271377,160,2,CBS,stop
60000089,0,completed,,1785995211.5470748,1785995211.5470772,1785995211.8645008,157,3,Coldplay,stop
60000093,0,completed,,1785995211.54728,1785995211.5472827,1785995211.9666193,166,4,third-most watched,stop
60000095,0,completed,,1785995211.547555,1785995211.5475574,1785995211.9732003,158,4,$5 million,stop
60000096,0,completed,,1785995211.547764,1785995211.547768,1785995211.9228568,158,3,Coldplay,stop
60000097,0,completed,,1785995211.547974,1785995211.5479767,1785995212.4014947,159,7,Beyoncé and Bruno Mars,stop
60000098,0,completed,,1785995211.5481856,1785995211.5481882,1785995211.863481,153,2,CBS,stop
60000099,0,completed,,1785995211.548394,1785995211.5483966,1785995211.920129,158,3,Coldplay,stop
60000100,0,completed,,1785995211.5486057,1785995211.5486083,1785995211.9611833,156,4,Beyoncé,stop
60000105,0,completed,,1785995211.5488298,1785995211.5488322,1785995211.9588442,157,4,Bruno Mars,stop
60000106,0,completed,,1785995211.5490448,1785995211.5490472,1785995211.946051,113,4,Roger Goodell,stop
60000108,0,completed,,1785995211.5492573,1785995211.5492597,1785995212.094046,124,5,2012,stop
60000109,0,completed,,1785995211.5494645,1785995211.549467,1785995211.9641595,110,4,Roger Goodell,stop
