doc_id,endpoint_index,status,error,submitted_at_s,started_at_s,completed_at_s,input_tokens,output_tokens,output_text,finish_reason
60000001,1,completed,,1785995148.1119323,1785995148.1119418,1785995148.4765055,239,4,Carolina Panthers,stop
60000004,1,completed,,1785995148.1169202,1785995148.1169283,1785995148.3842344,243,2,gold,stop
60000005,1,completed,,1785995148.1173012,1785995148.117305,1785995148.428126,237,3,golden anniversary,stop
60000007,1,completed,,1785995148.1175704,1785995148.1175733,1785995148.4739418,233,4,American Football Conference,stop
60000009,1,completed,,1785995148.117808,1785995148.1178112,1785995148.4755108,232,4,American Football Conference,stop
60000010,1,completed,,1785995148.1180384,1785995148.1180418,1785995148.477057,235,4,February 7,stop
60000011,1,completed,,1785995148.1182654,1785995148.1182683,1785995148.4325974,234,3,Denver Broncos,stop
60000012,1,completed,,1785995148.1184716,1785995148.1184745,1785995148.5324423,238,5,Levi's Stadium,stop
60000013,1,completed,,1785995148.1186814,1785995148.1186845,1785995148.4329336,238,3,Santa Clara,stop
60000014,1,completed,,1785995148.1189718,1785995148.1189747,1785995148.4746506,244,4,Super Bowl L,stop
60000015,1,completed,,1785995148.119181,1785995148.1191833,1785995148.53878,239,5,2015,stop
60000016,1,completed,,1785995148.1193964,1785995148.119399,1785995148.4923925,242,5,2015,stop
60000017,1,completed,,1785995148.11961,1785995148.119617,1785995148.4341645,238,3,Santa Clara,stop
60000019,1,completed,,1785995148.1198118,1785995148.1198144,1785995148.6238213,239,6,24-10,stop
60000021,1,completed,,1785995148.1200166,1785995148.1200194,1785995148.544547,235,5,2016,stop
60000022,1,completed,,1785995148.1202407,1785995148.1202435,1785995148.4332986,233,3,Denver Broncos,stop
60000024,1,completed,,1785995148.1204553,1785995148.1204596,1785995148.4322855,234,3,Denver Broncos,stop
60000025,1,completed,,1785995148.1206605,1785995148.120663,1785995148.8876846,239,5,2015,stop
60000026,1,completed,,1785995148.1208637,1785995148.1208663,1785995148.6407225,235,3,Denver Broncos,stop
60000028,1,completed,,1785995148.1211321,1785995148.1211348,1785995148.6362767,235,3,Super Bowl,stop
60000029,1,completed,,1785995148.1213353,1785995148.121338,1785995148.6453197,239,3,Denver Broncos,stop
60000032,1,completed,,1785995148.121536,1785995148.1215403,1785995148.9165726,203,5,1995,stop
60000034,1,completed,,1785995148.1217518,1785995148.1217544,1785995148.8350782,206,4,New England Patriots,stop
60000035,1,completed,,1785995148.1219606,1785995148.1219633,1785995148.7865837,205,3,Arizona Cardinals,stop
60000037,1,completed,,1785995148.1221719,1785995148.1221745,1785995148.8421776,202,4,New England Patriots,stop
60000042,1,completed,,1785995148.1223795,1785995148.1223824,1785995148.9517286,217,5,12–4,stop
60000043,1,completed,,1785995148.1225917,1785995148.1225944,1785995148.6162405,206,2,4,stop
60000045,1,completed,,1785995148.1228068,1785995148.1228113,1785995148.764073,202,3,Cam Newton,stop
60000046,1,completed,,1785995148.1230183,1785995148.123021,1785995148.7694888,204,3,Arizona Cardinals,stop
60000051,1,completed,,1785995148.1232917,1785995148.1232948,1785995148.775034,211,3,Arizona Cardinals,stop
60000052,1,completed,,1785995148.1235175,1785995148.123522,1785995148.821333,205,3,Cam Newton,stop
60000053,1,completed,,1785995148.1237319,1785995148.1237345,1785995148.7895606,205,3,Arizona Cardinals,stop
60000055,1,completed,,1785995148.1239367,1785995148.1239393,1785995148.864267,137,4,Von Miller,stop
60000057,1,completed,,1785995148.12415,1785995148.1241527,1785995148.792563,138,3,Broncos,stop
60000061,1,completed,,1785995148.1243527,1785995148.1243553,1785995148.6092176,135,2,seven,stop
60000062,1,completed,,1785995148.12456,1785995148.1245627,1785995148.8998454,134,4,Von Miller,stop
60000063,1,completed,,1785995148.1247728,1785995148.1247754,1785995148.6180854,135,2,three,stop
60000064,1,completed,,1785995148.1249793,1785995148.1249816,1785995148.6340983,136,2,2,stop
60000065,1,completed,,1785995148.125251,1785995148.1252537,1785995148.8719404,142,4,Von Miller,stop
60000066,1,completed,,1785995148.1254635,1785995148.125468,1785995148.9294631,138,4,linebacker,stop
60000068,1,completed,,1785995148.1256766,1785995148.125679,1785995148.6278372,145,2,two,stop
60000069,1,completed,,1785995148.1258872,1785995148.1258898,1785995148.8680928,136,4,Von Miller,stop
60000072,1,completed,,1785995148.1261027,1785995148.1261053,1785995148.6218693,139,2,3,stop
60000073,1,completed,,1785995148.126322,1785995148.1263244,1785995148.766764,137,3,fumble,stop
60000074,1,completed,,1785995148.126549,1785995148.1265516,1785995148.8567622,141,4,Von Miller,stop
60000076,1,completed,,1785995148.1267693,1785995148.126772,1785995148.6476958,137,2,seven,stop
60000077,1,completed,,1785995148.126988,1785995148.1269906,1785995148.6549962,139,2,3,stop
60000081,1,completed,,1785995148.1272008,1785995148.127203,1785995148.8530629,164,4,$5 million,stop
60000082,1,completed,,1785995148.127491,1785995148.1274972,1785995148.8247113,158,3,Coldplay,stop
60000084,1,completed,,1785995148.1277146,1785995148.127717,1785995148.652527,157,6,Super Bowl XLVIII,stop
60000086,1,completed,,1785995148.1279364,1785995148.1279387,1785995148.4759896,158,4,$5 million,stop
60000087,1,completed,,1785995148.1281667,1785995148.1281695,1785995148.4940913,157,4,Bruno Mars,stop
60000088,1,completed,,1785995148.1283898,1785995148.1283927,1785995148.4932199,157,4,Bruno Mars,stop
60000090,1,completed,,1785995148.1286168,1785995148.1286192,1785995148.3859465,159,2,CBS,stop
60000091,1,completed,,1785995148.12884,1785995148.1288426,1785995148.5401578,166,4,$5 million,stop
60000092,1,completed,,1785995148.129063,1785995148.1290655,1785995148.5374396,163,4,Bruno Mars,stop
60000094,1,completed,,1785995148.1292794,1785995148.129282,1785995148.4392335,152,2,CBS,stop
60000101,1,completed,,1785995148.1295686,1785995148.1295733,1785995148.7956214,155,6,Super Bowl XLVIII,stop
60000102,1,completed,,1785995148.1298125,1785995148.129815,1785995148.5361345,155,4,$5 million,stop
60000103,1,completed,,1785995148.1300404,1785995148.1300428,1785995148.4696524,156,3,Coldplay,stop
60000104,1,completed,,1785995148.1302755,1785995148.130278,1785995148.891705,161,7,Beyoncé and Bruno Mars,stop
60000107,1,completed,,1785995148.1304986,1785995148.1305013,1785995148.808193,110,6,50th Super Bowl,stop
60000110,1,completed,,1785995148.130728,1785995148.1307304,1785995148.9427009,114,8,In early 2012,stop
60000113,1,completed,,1785995148.1309595,1785995148.1309621,1785995148.5233595,108,4,Roger Goodell,stop
60000114,1,completed,,1785995148.1311874,1785995148.13119,1785995148.5312886,121,4,an important game,stop
60000115,1,completed,,1785995148.13143,1785995148.1314325,1785995148.4949884,121,3,spectacular,stop
60000118,1,completed,,1785995148.131664,1785995148.1316738,1785995148.761416,105,6,Miami's Sun Life Stadium,stop
60000119,1,completed,,1785995148.1319668,1785995148.1319695,1785995148.629885,105,5,Levi's Stadium,stop
60000121,1,completed,,1785995148.1322083,1785995148.132211,1785995148.6258187,101,5,Levi's Stadium,stop
