doc_id,endpoint_index,status,error,submitted_at_s,started_at_s,completed_at_s,input_tokens,output_tokens,output_text,finish_reason
60000001,1,completed,,1785995190.1967177,1785995190.1967278,1785995190.6029665,239,4,Carolina Panthers,stop
60000004,1,completed,,1785995190.2017796,1785995190.2017865,1785995190.4890494,243,2,gold,stop
60000005,1,completed,,1785995190.2021725,1785995190.2021763,1785995190.6036823,237,3,golden anniversary,stop
60000007,1,completed,,1785995190.2024407,1785995190.2024443,1785995190.6379173,233,4,American Football Conference,stop
60000009,1,completed,,1785995190.202678,1785995190.202681,1785995190.6315444,232,4,American Football Conference,stop
60000010,1,completed,,1785995190.202919,1785995190.2029216,1785995190.639103,235,4,February 7,stop
60000011,1,completed,,1785995190.2031417,1785995190.2031446,1785995190.607764,234,3,Denver Broncos,stop
60000012,1,completed,,1785995190.2033598,1785995190.2033627,1785995190.7591343,238,5,Levi's Stadium,stop
60000013,1,completed,,1785995190.2035952,1785995190.2035983,1785995190.608688,238,3,Santa Clara,stop
60000014,1,completed,,1785995190.203871,1785995190.2038739,1785995190.65628,244,4,Super Bowl L,stop
60000015,1,completed,,1785995190.2040873,1785995190.20409,1785995190.7549055,239,5,2015,stop
60000016,1,completed,,1785995190.204294,1785995190.2042966,1785995190.7849991,242,5,2015,stop
60000017,1,completed,,1785995190.2045221,1785995190.2045271,1785995190.4401615,238,3,Santa Clara,stop
60000019,1,completed,,1785995190.2047236,1785995190.2047267,1785995190.6428893,239,6,24-10,stop
60000021,1,completed,,1785995190.2049396,1785995190.2049422,1785995190.6068716,235,5,2016,stop
60000022,1,completed,,1785995190.2051454,1785995190.2051482,1785995190.4866862,233,3,Denver Broncos,stop
60000024,1,completed,,1785995190.2053547,1785995190.2053597,1785995190.4869957,234,3,Denver Broncos,stop
60000025,1,completed,,1785995190.2055612,1785995190.2055635,1785995190.588253,239,5,2015,stop
60000026,1,completed,,1785995190.2057662,1785995190.2057686,1785995190.4873352,235,3,Denver Broncos,stop
60000028,1,completed,,1785995190.206029,1785995190.2060316,1785995190.4881253,235,3,Super Bowl,stop
60000029,1,completed,,1785995190.2062256,1785995190.2062283,1785995190.4885683,239,3,Denver Broncos,stop
60000032,1,completed,,1785995190.2064235,1785995190.206428,1785995190.5892568,203,5,1995,stop
60000034,1,completed,,1785995190.206634,1785995190.2066364,1785995190.5370448,206,4,New England Patriots,stop
60000035,1,completed,,1785995190.2068305,1785995190.2068331,1785995190.483633,205,3,Arizona Cardinals,stop
60000037,1,completed,,1785995190.2070405,1785995190.207043,1785995190.5364597,202,4,New England Patriots,stop
60000042,1,completed,,1785995190.2072499,1785995190.207253,1785995190.6611044,217,5,12–4,stop
60000043,1,completed,,1785995190.2074695,1785995190.2074726,1785995190.4877164,206,2,4,stop
60000045,1,completed,,1785995190.2076833,1785995190.2076879,1785995190.533362,202,3,Cam Newton,stop
60000046,1,completed,,1785995190.207896,1785995190.2078989,1785995190.5337114,204,3,Arizona Cardinals,stop
60000051,1,completed,,1785995190.2081623,1785995190.208165,1785995190.5238135,211,3,Arizona Cardinals,stop
60000052,1,completed,,1785995190.2083702,1785995190.208375,1785995190.5354064,205,3,Cam Newton,stop
60000053,1,completed,,1785995190.2085757,1785995190.2085783,1785995190.5349298,205,3,Arizona Cardinals,stop
60000055,1,completed,,1785995190.2087846,1785995190.2087872,1785995190.5878055,137,4,Von Miller,stop
60000057,1,completed,,1785995190.208996,1785995190.2089987,1785995190.5344925,138,3,Broncos,stop
60000061,1,completed,,1785995190.2092135,1785995190.2092156,1785995190.5359156,135,2,seven,stop
60000062,1,completed,,1785995190.209424,1785995190.2094266,1785995190.8433144,134,4,Von Miller,stop
60000063,1,completed,,1785995190.2096345,1785995190.2096372,1785995190.632517,135,2,three,stop
60000064,1,completed,,1785995190.2098475,1785995190.20985,1785995190.641591,136,2,2,stop
60000065,1,completed,,1785995190.2101102,1785995190.2101128,1785995190.8274877,142,4,Von Miller,stop
60000066,1,completed,,1785995190.2103205,1785995190.2103248,1785995190.8214073,138,4,linebacker,stop
60000068,1,completed,,1785995190.2105296,1785995190.2105322,1785995190.6530461,145,2,two,stop
60000069,1,completed,,1785995190.2107399,1785995190.2107425,1785995190.8498929,136,4,Von Miller,stop
60000072,1,completed,,1785995190.210954,1785995190.2109566,1785995190.6579516,139,2,3,stop
60000073,1,completed,,1785995190.2111628,1785995190.2111654,1785995190.7570062,137,3,fumble,stop
60000074,1,completed,,1785995190.2113855,1785995190.211388,1785995190.8566113,141,4,Von Miller,stop
60000076,1,completed,,1785995190.2116015,1785995190.2116039,1785995190.654639,137,2,seven,stop
60000077,1,completed,,1785995190.211811,1785995190.2118137,1785995190.6456053,139,2,3,stop
60000081,1,completed,,1785995190.212023,1785995190.2120256,1785995190.8669455,164,4,$5 million,stop
60000082,1,completed,,1785995190.2122934,1785995190.2122998,1785995190.7774937,158,3,Coldplay,stop
60000084,1,completed,,1785995190.2125196,1785995190.2125223,1785995191.1828935,157,6,Super Bowl XLVIII,stop
60000086,1,completed,,1785995190.2127383,1785995190.2127411,1785995190.8097234,158,4,$5 million,stop
60000087,1,completed,,1785995190.21296,1785995190.2129626,1785995190.8600209,157,4,Bruno Mars,stop
60000088,1,completed,,1785995190.2131796,1785995190.2131822,1785995190.8740144,157,4,Bruno Mars,stop
60000090,1,completed,,1785995190.213401,1785995190.2134037,1785995190.6484678,159,2,CBS,stop
60000091,1,completed,,1785995190.2136302,1785995190.2136328,1785995190.8849204,166,4,$5 million,stop
