doc_id,endpoint_index,status,error,submitted_at_s,started_at_s,completed_at_s,input_tokens,output_tokens,output_text,finish_reason
60000001,1,completed,,1785995254.37329,1785995254.3733008,1785995254.8401704,239,4,Carolina Panthers,stop
60000004,1,completed,,1785995254.3784523,1785995254.3784626,1785995254.782342,243,2,gold,stop
60000005,1,completed,,1785995254.378932,1785995254.3789358,1785995254.843772,237,3,golden anniversary,stop
60000007,1,completed,,1785995254.3792202,1785995254.3792238,1785995254.9105318,233,4,American Football Conference,stop
60000009,1,completed,,1785995254.3794835,1785995254.379487,1785995254.901022,232,4,American Football Conference,stop
60000010,1,completed,,1785995254.3797345,1785995254.3797376,1785995254.9153907,235,4,February 7,stop
60000011,1,completed,,1785995254.37997,1785995254.379973,1785995254.842784,234,3,Denver Broncos,stop
60000012,1,completed,,1785995254.3801816,1785995254.3801844,1785995255.0117118,238,5,Levi's Stadium,stop
60000013,1,completed,,1785995254.3804047,1785995254.3804076,1785995255.3102198,238,3,Santa Clara,stop
60000014,1,completed,,1785995254.380685,1785995254.380688,1785995256.296733,244,4,Super Bowl L,stop
60000015,1,completed,,1785995254.3808918,1785995254.3808947,1785995257.3430157,239,5,2015,stop
60000016,1,completed,,1785995254.3811095,1785995254.3811126,1785995257.4306445,242,5,2015,stop
60000017,1,completed,,1785995254.381341,1785995254.381348,1785995255.5082014,238,3,Santa Clara,stop
60000019,1,completed,,1785995254.38156,1785995254.381563,1785995257.5332687,239,6,24-10,stop
60000021,1,completed,,1785995254.3817692,1785995254.3817718,1785995257.0618482,235,5,2016,stop
60000022,1,completed,,1785995254.3819888,1785995254.3819919,1785995255.4039693,233,3,Denver Broncos,stop
60000024,1,completed,,1785995254.382263,1785995254.3822687,1785995255.3008697,234,3,Denver Broncos,stop
60000025,1,completed,,1785995254.3825305,1785995254.3825338,1785995257.3004005,239,5,2015,stop
60000026,1,completed,,1785995254.3827782,1785995254.382781,1785995255.463445,235,3,Denver Broncos,stop
60000028,1,completed,,1785995254.3830822,1785995254.383085,1785995255.4270866,235,3,Super Bowl,stop
60000029,1,completed,,1785995254.3833025,1785995254.383305,1785995256.3044019,239,3,Denver Broncos,stop
60000032,1,completed,,1785995254.3835423,1785995254.3835468,1785995257.6522121,203,5,1995,stop
60000034,1,completed,,1785995254.3837616,1785995254.3837643,1785995257.386376,206,4,New England Patriots,stop
60000035,1,completed,,1785995254.3839762,1785995254.3839788,1785995256.1877873,205,3,Arizona Cardinals,stop
60000037,1,completed,,1785995254.384194,1785995254.3841965,1785995257.1380463,202,4,New England Patriots,stop
60000042,1,completed,,1785995254.3844202,1785995254.384423,1785995257.6159768,217,5,12–4,stop
60000043,1,completed,,1785995254.3846445,1785995254.3846476,1785995255.3446734,206,2,4,stop
60000045,1,completed,,1785995254.3848696,1785995254.3848746,1785995256.5178192,202,3,Cam Newton,stop
60000046,1,completed,,1785995254.385109,1785995254.385112,1785995256.251468,204,3,Arizona Cardinals,stop
