doc_id,endpoint_index,status,error,submitted_at_s,started_at_s,completed_at_s,input_tokens,output_tokens,output_text,finish_reason
60000000,0,completed,,1785995132.4720619,1785995132.4720721,1785995132.6845598,239,3,Denver Broncos,stop
60000002,0,completed,,1785995132.4771764,1785995132.4771848,1785995132.7102487,236,5,"Santa Clara, California",stop
60000003,0,completed,,1785995132.4775622,1785995132.477566,1785995132.6896296,236,3,Denver Broncos,stop
60000006,0,completed,,1785995132.4778366,1785995132.4778397,1785995132.761867,234,4,February 7,stop
60000008,0,completed,,1785995132.478073,1785995132.4780762,1785995132.7287238,237,3,golden anniversary,stop
60000018,0,completed,,1785995132.4783027,1785995132.478306,1785995132.79114,238,5,Levi's Stadium,stop
60000020,0,completed,,1785995132.4785256,1785995132.4785285,1785995132.8771336,242,10,"February 7, 2016",stop
60000023,0,completed,,1785995132.47873,1785995132.4787328,1785995132.7603254,233,4,Carolina Panthers,stop
60000027,0,completed,,1785995132.4789324,1785995132.478935,1785995132.7882779,235,5,Levi's Stadium,stop
60000030,0,completed,,1785995132.4792085,1785995132.4792116,1785995132.734727,205,3,Cam Newton,stop
60000031,0,completed,,1785995132.4794462,1785995132.479449,1785995132.7085109,207,2,4,stop
60000033,0,completed,,1785995132.479663,1785995132.4796658,1785995132.6881685,201,3,Arizona Cardinals,stop
60000036,0,completed,,1785995132.4798803,1785995132.479887,1785995132.7074401,204,4,New England Patriots,stop
60000038,0,completed,,1785995132.4800851,1785995132.480088,1785995132.660115,206,2,4,stop
60000039,0,completed,,1785995132.4802837,1785995132.4802864,1785995132.688981,202,3,Cam Newton,stop
60000040,0,completed,,1785995132.4804773,1785995132.48048,1785995132.7316873,216,5,15–1,stop
60000041,0,completed,,1785995132.480685,1785995132.4806898,1785995132.689295,214,3,Cam Newton,stop
60000044,0,completed,,1785995132.4808898,1785995132.4808924,1785995132.7097776,216,4,New England Patriots,stop
60000047,0,completed,,1785995132.481095,1785995132.4810977,1785995132.6609864,206,2,2,stop
60000048,0,completed,,1785995132.4813714,1785995132.4813743,1785995132.9500914,203,16,The Broncos (Denver) beat the New England Patriots in the AFC championship.,stop
60000049,0,completed,,1785995132.4815779,1785995132.4815805,1785995132.7077732,211,3,Cam Newton,stop
60000050,0,completed,,1785995132.4817848,1785995132.481789,1785995132.7296364,209,4,New England Patriots,stop
60000054,0,completed,,1785995132.481992,1785995132.4819944,1785995132.7610888,202,5,1995,stop
60000056,0,completed,,1785995132.4821908,1785995132.4821935,1785995132.6886907,142,2,2,stop
60000058,0,completed,,1785995132.4823992,1785995132.4824018,1785995132.7089107,136,4,Von Miller,stop
60000059,0,completed,,1785995132.4826076,1785995132.4826105,1785995132.6603844,142,2,5,stop
60000060,0,completed,,1785995132.4828167,1785995132.4828193,1785995132.6596155,135,2,Newton,stop
60000067,0,completed,,1785995132.4830325,1785995132.4830372,1785995132.6564,145,2,5,stop
60000070,0,completed,,1785995132.4832616,1785995132.4832642,1785995132.656629,138,2,5,stop
60000071,0,completed,,1785995132.4835365,1785995132.4835389,1785995132.660676,141,2,seven,stop
60000075,0,completed,,1785995132.4837472,1785995132.4837523,1785995132.7062995,134,4,linebacker,stop
60000078,0,completed,,1785995132.48396,1785995132.4839623,1785995132.7071218,138,4,Von Miller,stop
60000079,0,completed,,1785995132.4841638,1785995132.4841664,1785995132.6598566,141,2,5,stop
60000080,0,completed,,1785995132.4843736,1785995132.4843757,1785995132.6884162,160,2,CBS,stop
60000083,0,completed,,1785995132.4845788,1785995132.4845815,1785995132.8097153,161,7,Beyoncé and Bruno Mars,stop
60000085,0,completed,,1785995132.4847865,1785995132.484789,1785995132.6879332,160,2,CBS,stop
60000089,0,completed,,1785995132.4849968,1785995132.4849994,1785995132.7093341,157,3,Coldplay,stop
60000093,0,completed,,1785995132.4852035,1785995132.4852061,1785995132.730111,166,4,third-most watched,stop
60000095,0,completed,,1785995132.4854681,1785995132.4854708,1785995132.7328377,158,4,$5 million,stop
60000096,0,completed,,1785995132.485679,1785995132.4856832,1785995132.7065592,158,3,Coldplay,stop
60000097,0,completed,,1785995132.4858882,1785995132.4858909,1785995132.8075013,159,7,Beyoncé and Bruno Mars,stop
60000098,0,completed,,1785995132.486099,1785995132.4861014,1785995132.6877136,153,2,CBS,stop
60000099,0,completed,,1785995132.4863114,1785995132.486314,1785995132.7081306,158,3,Coldplay,stop
60000100,0,completed,,1785995132.486524,1785995132.486527,1785995132.7291753,156,4,Beyoncé,stop
60000105,0,completed,,1785995132.48674,1785995132.4867427,1785995132.730605,157,4,Bruno Mars,stop
60000106,0,completed,,1785995132.4869547,1785995132.486957,1785995132.7361178,113,4,Roger Goodell,stop
60000108,0,completed,,1785995132.487167,1785995132.4871695,1785995132.7643423,124,5,2012,stop
60000109,0,completed,,1785995132.4873822,1785995132.4873848,1785995132.7354133,110,4,Roger Goodell,stop
60000111,0,completed,,1785995132.487674,1785995132.487681,1785995132.7334414,115,4,Roger Goodell,stop
60000112,0,completed,,1785995132.487901,1785995132.4879036,1785995132.7311203,108,4,Roger Goodell,stop
60000116,0,completed,,1785995132.4881217,1785995132.4881246,1785995132.7595718,118,5,2012,stop
60000117,0,completed,,1785995132.4883432,1785995132.488346,1785995132.8043113,105,7,Mercedes-Benz Superdome,stop
60000120,0,completed,,1785995132.4885619,1785995132.4885645,1785995132.7322536,107,4,Sun Life Stadium,stop
60000122,0,completed,,1785995132.4887846,1785995132.4887872,1785995132.766099,112,5,Levi's Stadium,stop
60000123,0,completed,,1785995132.4890106,1785995132.4890132,1785995132.831146,113,7,Mercedes-Benz Superdome,stop
60000125,0,completed,,1785995132.489231,1785995132.4892337,1785995132.9764247,102,15,"Mercedes-Benz Superdome, Sun Life Stadium, Levi's Stadium",stop
60000126,0,completed,,1785995132.4894466,1785995132.4894493,1785995132.706833,107,2,3,stop
60000129,0,completed,,1785995132.4897263,1785995132.4897308,1785995132.7901638,99,5,San Francisco Bay Area,stop
60000131,0,completed,,1785995132.489967,1785995132.4899697,1785995132.7634976,102,4,Sun Life Stadium,stop
60000133,0,completed,,1785995132.49019,1785995132.4901927,1785995132.7864456,106,5,Levi's Stadium,stop
60000135,0,completed,,1785995132.4904106,1785995132.490413,1785995132.7340698,224,3,10,stop
60000136,0,completed,,1785995132.4906356,1785995132.4906378,1785995132.7892125,225,5,Super Bowl XLIV,stop
60000138,0,completed,,1785995132.4908679,1785995132.4908705,1785995132.7873533,222,5,1985,stop
60000139,0,completed,,1785995132.4911022,1785995132.4911046,1785995132.7652075,219,4,Sun Life Stadium,stop
60000140,0,completed,,1785995132.4913363,1785995132.658569,1785995132.9370663,215,11,"October 16, 2012",stop
60000141,0,completed,,1785995132.4913516,1785995132.6590247,1785995132.8323014,220,4,Stanford Stadium,stop
60000142,0,completed,,1785995132.4913585,1785995132.6610363,1785995132.919342,227,10,"May 3, 2013",stop
60000143,0,completed,,1785995132.491362,1785995132.6615794,1785995132.834655,226,5,2010,stop
60000144,0,completed,,1785995132.491365,1785995132.662087,1785995132.7626724,225,2,1,stop
60000147,0,completed,,1785995132.4913678,1785995132.662578,1785995132.8064134,238,3,Florida legislature,stop
60000148,0,completed,,1785995132.4913707,1785995132.663064,1785995132.833471,224,5,1985,stop
