doc_id,endpoint_index,status,error,submitted_at_s,started_at_s,completed_at_s,input_tokens,output_tokens,output_text,finish_reason
60000001,1,completed,,1785996644.757375,1785996644.757386,1785996644.9294791,239,4,Carolina Panthers,stop
60000004,1,completed,,1785996644.7623663,1785996644.762374,1785996644.8884797,243,2,gold,stop
60000005,1,completed,,1785996644.762752,1785996644.7627559,1785996644.908586,237,3,golden anniversary,stop
60000007,1,completed,,1785996644.7630243,1785996644.7630277,1785996644.930246,233,4,American Football Conference,stop
60000009,1,completed,,1785996644.7632647,1785996644.763268,1785996644.9305253,232,4,American Football Conference,stop
60000010,1,completed,,1785996644.7635074,1785996644.7635105,1785996644.908016,235,4,February 7,stop
60000011,1,completed,,1785996644.7637386,1785996644.7637417,1785996644.9088044,234,3,Denver Broncos,stop
60000012,1,completed,,1785996644.7639494,1785996644.7639518,1785996644.947192,238,5,Levi's Stadium,stop
60000013,1,completed,,1785996644.7641683,1785996644.7641711,1785996644.9039197,238,3,Santa Clara,stop
60000014,1,completed,,1785996644.764459,1785996644.764462,1785996644.925041,244,4,Super Bowl L,stop
60000015,1,completed,,1785996644.764669,1785996644.7646718,1785996644.946181,239,5,2015,stop
60000016,1,completed,,1785996644.7648726,1785996644.7648754,1785996644.9469197,242,5,2015,stop
60000017,1,completed,,1785996644.76509,1785996644.7650971,1785996644.9078498,238,3,Santa Clara,stop
60000019,1,completed,,1785996644.7653034,1785996644.7653065,1785996644.959868,239,6,24-10,stop
60000021,1,completed,,1785996644.7655091,1785996644.765512,1785996644.9596496,235,5,2016,stop
60000022,1,completed,,1785996644.765704,1785996644.7657068,1785996644.9308188,233,3,Denver Broncos,stop
60000024,1,completed,,1785996644.765898,1785996644.7659142,1785996644.925235,234,3,Denver Broncos,stop
60000025,1,completed,,1785996644.7661035,1785996644.7661061,1785996644.9600892,239,5,2015,stop
60000026,1,completed,,1785996644.7663124,1785996644.766315,1785996644.9464185,235,3,Denver Broncos,stop
60000028,1,completed,,1785996644.7665753,1785996644.766578,1785996644.908192,235,3,Super Bowl,stop
60000029,1,completed,,1785996644.7667704,1785996644.766773,1785996644.9248512,239,3,Denver Broncos,stop
60000032,1,completed,,1785996644.7669702,1785996644.7669742,1785996644.960568,203,5,1995,stop
60000034,1,completed,,1785996644.7671826,1785996644.7671854,1785996644.9466634,206,4,New England Patriots,stop
60000035,1,completed,,1785996644.7674067,1785996644.7674093,1785996644.9215066,205,3,Arizona Cardinals,stop
60000037,1,completed,,1785996644.7676215,1785996644.7676241,1785996644.9459453,202,4,New England Patriots,stop
60000042,1,completed,,1785996644.7678277,1785996644.7678304,1785996644.960327,217,5,12–4,stop
60000043,1,completed,,1785996644.768038,1785996644.768041,1785996644.9083793,206,2,4,stop
60000045,1,completed,,1785996644.7682526,1785996644.7682567,1785996644.9244442,202,3,Cam Newton,stop
60000046,1,completed,,1785996644.7684655,1785996644.768468,1785996644.9299808,204,3,Arizona Cardinals,stop
60000051,1,completed,,1785996644.768731,1785996644.7687337,1785996644.9297268,211,3,Arizona Cardinals,stop
60000052,1,completed,,1785996644.7689357,1785996644.7689397,1785996644.9311233,205,3,Cam Newton,stop
60000053,1,completed,,1785996644.769143,1785996644.769146,1785996644.9246516,205,3,Arizona Cardinals,stop
60000055,1,completed,,1785996644.7693462,1785996644.888526,1785996645.0013094,137,4,Von Miller,stop
60000057,1,completed,,1785996644.769362,1785996644.907347,1785996645.0170147,138,3,Broncos,stop
60000061,1,completed,,1785996644.769369,1785996644.9088511,1785996644.9997818,135,2,seven,stop
60000062,1,completed,,1785996644.7693725,1785996644.9092748,1785996645.0386295,134,4,Von Miller,stop
60000063,1,completed,,1785996644.769375,1785996644.9096673,1785996644.9996262,135,2,three,stop
60000064,1,completed,,1785996644.7693782,1785996644.91004,1785996644.9994633,136,2,2,stop
60000065,1,completed,,1785996644.7693808,1785996644.9104047,1785996645.0423262,142,4,Von Miller,stop
60000066,1,completed,,1785996644.7693834,1785996644.910766,1785996645.0413213,138,4,linebacker,stop
60000068,1,completed,,1785996644.7693858,1785996644.9237463,1785996645.0172825,145,2,two,stop
60000069,1,completed,,1785996644.7693882,1785996644.9274037,1785996645.054538,136,4,Von Miller,stop
60000072,1,completed,,1785996644.7693906,1785996644.9278207,1785996645.0418885,139,2,3,stop
60000073,1,completed,,1785996644.769397,1785996644.9281967,1785996645.0416882,137,3,fumble,stop
60000074,1,completed,,1785996644.769404,1785996644.928551,1785996645.055389,141,4,Von Miller,stop
60000076,1,completed,,1785996644.7694066,1785996644.928903,1785996645.0189846,137,2,seven,stop
60000077,1,completed,,1785996644.7694087,1785996644.9312932,1785996645.018804,139,2,3,stop
60000081,1,completed,,1785996644.7694113,1785996644.9317694,1785996645.0770404,164,4,$5 million,stop
60000082,1,completed,,1785996644.769414,1785996644.93222,1785996645.0420985,158,3,Coldplay,stop
60000084,1,completed,,1785996644.769416,1785996644.9326713,1785996645.0939026,157,6,Super Bowl XLVIII,stop
60000086,1,completed,,1785996644.7694187,1785996644.9331124,1785996645.0940897,158,4,$5 million,stop
60000087,1,completed,,1785996644.7694228,1785996644.9335532,1785996645.079784,157,4,Bruno Mars,stop
60000088,1,completed,,1785996644.7694254,1785996644.933981,1785996645.0801446,157,4,Bruno Mars,stop
60000090,1,completed,,1785996644.769428,1785996644.947761,1785996645.0382833,159,2,CBS,stop
60000091,1,completed,,1785996644.7694306,1785996644.9482553,1785996645.0935576,166,4,$5 million,stop
60000092,1,completed,,1785996644.7694328,1785996644.948693,1785996645.0799577,163,4,Bruno Mars,stop
60000094,1,completed,,1785996644.7694356,1785996644.9491117,1785996645.041503,152,2,CBS,stop
60000101,1,completed,,1785996644.7694385,1785996644.9495203,1785996645.1147642,155,6,Super Bowl XLVIII,stop
60000102,1,completed,,1785996644.7694411,1785996644.9499376,1785996645.0942893,155,4,$5 million,stop
60000103,1,completed,,1785996644.7694435,1785996644.960963,1785996645.077437,156,3,Coldplay,stop
60000104,1,completed,,1785996644.7694461,1785996644.9614265,1785996645.1578488,161,7,Beyoncé and Bruno Mars,stop
60000107,1,completed,,1785996644.76945,1785996644.9618394,1785996645.13299,110,6,50th Super Bowl,stop
60000110,1,completed,,1785996644.7694526,1785996644.9622328,1785996645.1705196,114,8,In early 2012,stop
60000113,1,completed,,1785996644.7694552,1785996644.9626253,1785996645.090843,108,4,Roger Goodell,stop
60000114,1,completed,,1785996644.7694576,1785996645.0001297,1785996645.1150033,121,4,an important game,stop
60000115,1,completed,,1785996644.769462,1785996645.0005002,1785996645.0937297,121,3,spectacular,stop
60000118,1,completed,,1785996644.7694662,1785996645.0008307,1785996645.1580052,105,6,Miami's Sun Life Stadium,stop
60000119,1,completed,,1785996644.7694683,1785996645.0013645,1785996645.1322267,105,5,Levi's Stadium,stop
60000121,1,completed,,1785996644.769471,1785996645.0179882,1785996645.1576898,101,5,Levi's Stadium,stop
60000124,1,completed,,1785996644.7694738,1785996645.0183454,1785996645.1289604,109,4,Sun Life Stadium,stop
60000127,1,completed,,1785996644.7694762,1785996645.0190325,1785996645.1169446,107,3,New Orleans,stop
60000128,1,completed,,1785996644.76948,1785996645.0193734,1785996645.131979,103,4,Sun Life Stadium,stop
60000130,1,completed,,1785996644.7694826,1785996645.040499,1785996645.1999114,103,5,Levi's Stadium,stop
60000132,1,completed,,1785996644.7694848,1785996645.0408647,1785996645.2349896,103,7,Mercedes-Benz Superdome,stop
60000134,1,completed,,1785996644.7694876,1785996645.0423746,1785996645.3134322,223,11,"October 16, 2012",stop
60000137,1,completed,,1785996644.7694902,1785996645.0427833,1785996645.200856,225,5,2010,stop
60000145,1,completed,,1785996644.7694924,1785996645.0431693,1785996645.195278,226,5,Super Bowl XLIV,stop
60000146,1,completed,,1785996644.769495,1785996645.0435696,1785996645.1324825,237,2,2,stop
60000150,1,completed,,1785996644.7694976,1785996645.0439446,1785996645.3136337,225,11,"October 16, 2012",stop
60000151,1,completed,,1785996644.7695022,1785996645.0443141,1785996645.1327572,224,2,0,stop
60000152,1,completed,,1785996644.7695048,1785996645.0548959,1785996645.1595612,221,3,New Orleans,stop
60000153,1,completed,,1785996644.7695072,1785996645.0554378,1785996645.1993332,221,5,1985,stop
60000158,1,completed,,1785996644.7695098,1785996645.0789738,1785996645.2465308,158,6,$1.2 billion,stop
60000159,1,completed,,1785996644.7695124,1785996645.079322,1785996645.1997123,156,3,San Diego,stop
60000164,1,completed,,1785996644.769515,1785996645.0801923,1785996645.1948912,159,3,San Diego,stop
60000165,1,completed,,1785996644.769519,1785996645.0805695,1785996645.2347763,164,5,2013,stop
60000167,1,completed,,1785996644.7695239,1785996645.0809176,1785996645.244908,165,6,$1.2 billion,stop
60000168,1,completed,,1785996644.7695265,1785996645.0930653,1785996645.2308557,170,5,1985,stop
60000171,1,completed,,1785996644.769529,1785996645.0943356,1785996645.2352185,154,5,2014,stop
60000172,1,completed,,1785996644.7695317,1785996645.0947428,1785996645.2343895,156,5,2003,stop
60000177,1,completed,,1785996644.769534,1785996645.0951116,1785996645.234578,158,5,2013,stop
60000178,1,completed,,1785996644.7695367,1785996645.095477,1785996645.2005987,221,3,John Fox,stop
60000179,1,completed,,1785996644.769539,1785996645.0958238,1785996645.2001257,210,3,10,stop
60000180,1,completed,,1785996644.7695417,1785996645.1155875,1785996645.2003539,212,2,six,stop
60000181,1,completed,,1785996644.769544,1785996645.1161902,1785996645.230574,214,4,Carolina Panthers,stop
60000184,1,completed,,1785996644.7695465,1785996645.117031,1785996645.1995225,222,2,4,stop
60000187,1,completed,,1785996644.769549,1785996645.1312292,1785996645.2087204,212,2,six,stop
60000188,1,completed,,1785996644.769553,1785996645.1330378,1785996645.2342064,204,3,number one,stop
60000189,1,completed,,1785996644.7695556,1785996645.1334367,1785996645.208989,204,2,one,stop
60000190,1,completed,,1785996644.7695596,1785996645.133805,1785996645.2858715,212,6,Super Bowl XLVIII,stop
60000191,1,completed,,1785996644.7695618,1785996645.134159,1785996645.288256,213,6,Super Bowl XXXVIII,stop
60000192,1,completed,,1785996644.7695642,1785996645.134509,1785996645.208457,214,2,six,stop
60000193,1,completed,,1785996644.7695668,1785996645.1583388,1785996645.2463655,215,2,1,stop
60000194,1,completed,,1785996644.769569,1785996645.1587174,1785996645.2467005,216,2,4,stop
60000195,1,completed,,1785996644.7695715,1785996645.159064,1785996645.2644644,221,3,John Fox,stop
60000196,1,completed,,1785996644.769574,1785996645.159616,1785996645.3111422,261,5,DeAngelo Williams,stop
60000197,1,completed,,1785996644.7695763,1785996645.170559,1785996645.2880688,266,4,Kelvin Benjamin,stop
60000198,1,completed,,1785996644.7695787,1785996645.1984847,1785996645.286045,273,2,7,stop
60000199,1,completed,,1785996644.7695825,1785996645.1988611,1785996645.3646288,268,5,1978,stop
60000201,1,completed,,1785996644.7695851,1785996645.2009034,1785996645.3107305,261,3,10,stop
60000202,1,completed,,1785996644.7695875,1785996645.2013764,1785996645.2878864,260,2,8,stop
60000203,1,completed,,1785996644.7695897,1785996645.2018158,1785996645.3558636,261,4,Kelvin Benjamin,stop
60000205,1,completed,,1785996644.7695923,1785996645.202242,1785996645.3555999,267,5,2009,stop
60000209,1,completed,,1785996644.7695947,1785996645.2026567,1785996645.3546984,260,5,DeAngelo Williams,stop
60000210,1,completed,,1785996644.7695973,1785996645.2030613,1785996645.3641398,264,5,1978,stop
60000214,1,completed,,1785996644.7696025,1785996645.2034743,1785996645.3549063,263,4,Carolina Panthers,stop
60000215,1,completed,,1785996644.7696052,1785996645.2038805,1785996645.3103273,270,3,10,stop
