doc_id,endpoint_index,status,error,submitted_at_s,started_at_s,completed_at_s,input_tokens,output_tokens,output_text,finish_reason
60000001,1,completed,,1785995116.548782,1785995116.5487936,1785995116.8229744,239,4,Carolina Panthers,stop
60000004,1,completed,,1785995116.5538087,1785995116.5538173,1785995116.7718506,243,2,gold,stop
60000005,1,completed,,1785995116.5542026,1785995116.5542061,1785995116.8000712,237,3,golden anniversary,stop
60000007,1,completed,,1785995116.5544748,1785995116.5544784,1785995116.8247733,233,4,American Football Conference,stop
60000009,1,completed,,1785995116.5547204,1785995116.554724,1785995116.8772314,232,4,American Football Conference,stop
60000010,1,completed,,1785995116.5549607,1785995116.5549638,1785995116.8798203,235,4,February 7,stop
60000011,1,completed,,1785995116.5552034,1785995116.5552065,1785995116.8196492,234,3,Denver Broncos,stop
60000012,1,completed,,1785995116.5554347,1785995116.5554376,1785995116.8989148,238,5,Levi's Stadium,stop
60000013,1,completed,,1785995116.5556436,1785995116.5556464,1785995116.8328776,238,3,Santa Clara,stop
60000014,1,completed,,1785995116.5559206,1785995116.5559235,1785995116.8759508,244,4,Super Bowl L,stop
60000015,1,completed,,1785995116.5561206,1785995116.556123,1785995116.8933918,239,5,2015,stop
60000016,1,completed,,1785995116.5563216,1785995116.5563247,1785995116.8947365,242,5,2015,stop
60000017,1,completed,,1785995116.5565345,1785995116.5565414,1785995116.7400596,238,3,Santa Clara,stop
60000019,1,completed,,1785995116.5567453,1785995116.556748,1785995116.8785114,239,6,24-10,stop
60000021,1,completed,,1785995116.5569549,1785995116.5569575,1785995116.8374631,235,5,2016,stop
60000022,1,completed,,1785995116.557154,1785995116.5571566,1785995116.7876544,233,3,Denver Broncos,stop
60000024,1,completed,,1785995116.557363,1785995116.5573673,1785995116.76455,234,3,Denver Broncos,stop
60000025,1,completed,,1785995116.557562,1785995116.5575647,1785995116.8339903,239,5,2015,stop
60000026,1,completed,,1785995116.5577667,1785995116.5577693,1785995116.77263,235,3,Denver Broncos,stop
60000028,1,completed,,1785995116.5580282,1785995116.5580308,1785995116.77056,235,3,Super Bowl,stop
60000029,1,completed,,1785995116.5582428,1785995116.5582454,1785995116.7739666,239,3,Denver Broncos,stop
60000032,1,completed,,1785995116.5584512,1785995116.5584557,1785995116.8204482,203,5,1995,stop
60000034,1,completed,,1785995116.5586655,1785995116.5586681,1785995116.7993636,206,4,New England Patriots,stop
60000035,1,completed,,1785995116.558867,1785995116.5588698,1785995116.7708452,205,3,Arizona Cardinals,stop
60000037,1,completed,,1785995116.5590801,1785995116.5590827,1785995116.8015409,202,4,New England Patriots,stop
60000042,1,completed,,1785995116.5592835,1785995116.5592864,1785995116.828653,217,5,12–4,stop
60000043,1,completed,,1785995116.5595005,1785995116.5595033,1785995116.7384527,206,2,4,stop
60000045,1,completed,,1785995116.559712,1785995116.5597167,1785995116.7702937,202,3,Cam Newton,stop
60000046,1,completed,,1785995116.559925,1785995116.5599277,1785995116.771154,204,3,Arizona Cardinals,stop
60000051,1,completed,,1785995116.5602198,1785995116.5602226,1785995116.7647455,211,3,Arizona Cardinals,stop
60000052,1,completed,,1785995116.560446,1785995116.5604508,1785995116.7698047,205,3,Cam Newton,stop
60000053,1,completed,,1785995116.5606658,1785995116.5606685,1785995116.7700434,205,3,Arizona Cardinals,stop
60000055,1,completed,,1785995116.5608742,1785995116.5608768,1785995116.796768,137,4,Von Miller,stop
60000057,1,completed,,1785995116.5610874,1785995116.56109,1785995116.7980323,138,3,Broncos,stop
60000061,1,completed,,1785995116.5612926,1785995116.561295,1785995116.774454,135,2,seven,stop
60000062,1,completed,,1785995116.5615013,1785995116.5615036,1785995116.83512,134,4,Von Miller,stop
60000063,1,completed,,1785995116.5617137,1785995116.5617163,1785995116.7882626,135,2,three,stop
60000064,1,completed,,1785995116.5619292,1785995116.561932,1785995116.7859335,136,2,2,stop
60000065,1,completed,,1785995116.5622017,1785995116.5622044,1785995116.8238626,142,4,Von Miller,stop
60000066,1,completed,,1785995116.5624135,1785995116.5624177,1785995116.82571,138,4,linebacker,stop
60000068,1,completed,,1785995116.5626256,1785995116.562628,1785995116.7730536,145,2,two,stop
60000069,1,completed,,1785995116.5628347,1785995116.5628374,1785995116.8276448,136,4,Von Miller,stop
60000072,1,completed,,1785995116.5630453,1785995116.563048,1785995116.7864919,139,2,3,stop
60000073,1,completed,,1785995116.5632606,1785995116.5632632,1785995116.8007905,137,3,fumble,stop
60000074,1,completed,,1785995116.563487,1785995116.5634894,1785995116.8362832,141,4,Von Miller,stop
60000076,1,completed,,1785995116.5637019,1785995116.5637043,1785995116.772231,137,2,seven,stop
60000077,1,completed,,1785995116.5639138,1785995116.5639162,1785995116.787058,139,2,3,stop
60000081,1,completed,,1785995116.5641263,1785995116.5641289,1785995116.8221064,164,4,$5 million,stop
60000082,1,completed,,1785995116.5644033,1785995116.56441,1785995116.7986887,158,3,Coldplay,stop
60000084,1,completed,,1785995116.5646245,1785995116.5646272,1785995116.897488,157,6,Super Bowl XLVIII,stop
60000086,1,completed,,1785995116.5648465,1785995116.5648491,1785995116.8266642,158,4,$5 million,stop
60000087,1,completed,,1785995116.5650682,1785995116.5650709,1785995116.8307204,157,4,Bruno Mars,stop
60000088,1,completed,,1785995116.5652869,1785995116.5652895,1785995116.831789,157,4,Bruno Mars,stop
60000090,1,completed,,1785995116.5655158,1785995116.5655184,1785995116.7734973,159,2,CBS,stop
60000091,1,completed,,1785995116.565746,1785995116.5657487,1785995116.821266,166,4,$5 million,stop
60000092,1,completed,,1785995116.5659723,1785995116.5659747,1785995116.8386586,163,4,Bruno Mars,stop
60000094,1,completed,,1785995116.5661926,1785995116.5661952,1785995116.771493,152,2,CBS,stop
60000101,1,completed,,1785995116.5664785,1785995116.5664835,1785995116.8961074,155,6,Super Bowl XLVIII,stop
60000102,1,completed,,1785995116.5667243,1785995116.566727,1785995116.8188436,155,4,$5 million,stop
60000103,1,completed,,1785995116.5669527,1785995116.5669553,1785995116.7973979,156,3,Coldplay,stop
60000104,1,completed,,1785995116.5671782,1785995116.5671809,1785995116.9202464,161,7,Beyoncé and Bruno Mars,stop
60000107,1,completed,,1785995116.5674038,1785995116.5674064,1785995116.8920522,110,6,50th Super Bowl,stop
60000110,1,completed,,1785995116.5676358,1785995116.5676382,1785995116.921745,114,8,In early 2012,stop
