doc_id,endpoint_index,status,error,submitted_at_s,started_at_s,completed_at_s,input_tokens,output_tokens,output_text,finish_reason
60000000,0,completed,,1785996664.216562,1785996664.216577,1785996664.3723516,239,3,Denver Broncos,stop
60000002,0,completed,,1785996664.2222893,1785996664.2222998,1785996664.391665,236,5,"Santa Clara, California",stop
60000003,0,completed,,1785996664.2227423,1785996664.2227461,1785996664.3720124,236,3,Denver Broncos,stop
60000006,0,completed,,1785996664.2230437,1785996664.2230473,1785996664.3919423,234,4,February 7,stop
60000008,0,completed,,1785996664.223279,1785996664.2232823,1785996664.3725371,237,3,golden anniversary,stop
60000018,0,completed,,1785996664.2235236,1785996664.223527,1785996664.4098985,238,5,Levi's Stadium,stop
60000020,0,completed,,1785996664.2237449,1785996664.2237477,1785996664.5185935,242,10,"February 7, 2016",stop
60000023,0,completed,,1785996664.2239416,1785996664.2239442,1785996664.4093337,233,4,Carolina Panthers,stop
60000027,0,completed,,1785996664.2241426,1785996664.2241452,1785996664.4088247,235,5,Levi's Stadium,stop
60000030,0,completed,,1785996664.2244184,1785996664.224421,1785996664.377854,205,3,Cam Newton,stop
60000031,0,completed,,1785996664.224652,1785996664.224655,1785996664.3571453,207,2,4,stop
60000033,0,completed,,1785996664.224869,1785996664.2248719,1785996664.3773143,201,3,Arizona Cardinals,stop
60000036,0,completed,,1785996664.2250926,1785996664.2250974,1785996664.3911233,204,4,New England Patriots,stop
60000038,0,completed,,1785996664.2252908,1785996664.2252936,1785996664.3567903,206,2,4,stop
60000039,0,completed,,1785996664.2254944,1785996664.2254968,1785996664.376819,202,3,Cam Newton,stop
60000040,0,completed,,1785996664.2256935,1785996664.225696,1785996664.4081607,216,5,15–1,stop
60000041,0,completed,,1785996664.2258883,1785996664.2258925,1785996664.3765843,214,3,Cam Newton,stop
60000044,0,completed,,1785996664.2260826,1785996664.2260854,1785996664.3913977,216,4,New England Patriots,stop
60000047,0,completed,,1785996664.226304,1785996664.226307,1785996664.356969,206,2,2,stop
60000048,0,completed,,1785996664.2265804,1785996664.2265832,1785996664.6144962,203,16,The Broncos (Denver) beat the New England Patriots in the AFC championship.,stop
60000049,0,completed,,1785996664.2267802,1785996664.2267828,1785996664.372179,211,3,Cam Newton,stop
60000050,0,completed,,1785996664.2269788,1785996664.226983,1785996664.3922334,209,4,New England Patriots,stop
60000054,0,completed,,1785996664.2271936,1785996664.2271962,1785996664.4083776,202,5,1995,stop
60000056,0,completed,,1785996664.2274067,1785996664.2274094,1785996664.3542216,142,2,2,stop
60000058,0,completed,,1785996664.2276366,1785996664.227639,1785996664.4090726,136,4,Von Miller,stop
60000059,0,completed,,1785996664.2278383,1785996664.2278411,1785996664.3781464,142,2,5,stop
60000060,0,completed,,1785996664.2280502,1785996664.2280529,1785996664.3775766,135,2,Newton,stop
60000067,0,completed,,1785996664.2282808,1785996664.2282856,1785996664.369926,145,2,5,stop
60000070,0,completed,,1785996664.228499,1785996664.2285016,1785996664.3784542,138,2,5,stop
60000071,0,completed,,1785996664.228769,1785996664.2287717,1785996664.377061,141,2,seven,stop
60000075,0,completed,,1785996664.228975,1785996664.2289805,1785996664.408595,134,4,linebacker,stop
60000078,0,completed,,1785996664.2291865,1785996664.2291894,1785996664.4096112,138,4,Von Miller,stop
60000079,0,completed,,1785996664.2293937,1785996664.35626,1785996664.4411023,141,2,5,stop
60000080,0,completed,,1785996664.2294128,1785996664.3571935,1785996664.443909,160,2,CBS,stop
60000083,0,completed,,1785996664.2294197,1785996664.3575716,1785996664.5435224,161,7,Beyoncé and Bruno Mars,stop
60000085,0,completed,,1785996664.2294233,1785996664.3579164,1785996664.441504,160,2,CBS,stop
60000089,0,completed,,1785996664.2294261,1785996664.3715198,1785996664.4819782,157,3,Coldplay,stop
60000093,0,completed,,1785996664.2294292,1785996664.3749135,1785996664.5019603,166,4,third-most watched,stop
60000095,0,completed,,1785996664.229432,1785996664.3753347,1785996664.5017853,158,4,$5 million,stop
60000096,0,completed,,1785996664.229435,1785996664.3757086,1785996664.5041518,158,3,Coldplay,stop
60000097,0,completed,,1785996664.2294376,1785996664.3760517,1785996664.5587392,159,7,Beyoncé and Bruno Mars,stop
60000098,0,completed,,1785996664.2294405,1785996664.37863,1785996664.4601226,153,2,CBS,stop
60000099,0,completed,,1785996664.229443,1785996664.3791199,1785996664.5043473,158,3,Coldplay,stop
