schema_version,experiment_id,phase,repeat_index,job_id,server_version,pgvector_version,sample_index,sample_epoch_s,gpu_metrics_status,gpu_name,gpu_utilization_pct,gpu_memory_used_mib,gpu_memory_total_mib,gpu_power_w,vllm_metrics_status,vllm_num_requests_running,vllm_num_requests_waiting,vllm_kv_cache_usage_perc
1,project_static_squad,formal,1,1883,18.4 (Ubuntu 18.4-1.pgdg22.04+1),0.8.5,0,1786016255.828627,snapshot,NVIDIA GeForce RTX 4090;NVIDIA GeForce RTX 4090,0.0,46220.0,49128.0,143.11,ok,0,0,0.0
1,project_static_squad,formal,1,1883,18.4 (Ubuntu 18.4-1.pgdg22.04+1),0.8.5,1,1786016256.2548153,snapshot,NVIDIA GeForce RTX 4090;NVIDIA GeForce RTX 4090,0.0,46220.0,49128.0,143.11,ok,0,0,0.0
1,project_static_squad,formal,1,1883,18.4 (Ubuntu 18.4-1.pgdg22.04+1),0.8.5,2,1786016256.6586912,snapshot,NVIDIA GeForce RTX 4090;NVIDIA GeForce RTX 4090,0.0,46220.0,49128.0,139.04000000000002,ok,0,0,0.0
1,project_static_squad,formal,1,1883,18.4 (Ubuntu 18.4-1.pgdg22.04+1),0.8.5,3,1786016257.064536,snapshot,NVIDIA GeForce RTX 4090;NVIDIA GeForce RTX 4090,0.0,46220.0,49128.0,139.04000000000002,ok,0,0,0.0
1,project_static_squad,formal,1,1883,18.4 (Ubuntu 18.4-1.pgdg22.04+1),0.8.5,4,1786016257.430743,snapshot,NVIDIA GeForce RTX 4090;NVIDIA GeForce RTX 4090,0.0,46220.0,49128.0,136.45,ok,0,0,0.0
1,project_static_squad,formal,1,1883,18.4 (Ubuntu 18.4-1.pgdg22.04+1),0.8.5,5,1786016257.8169425,snapshot,NVIDIA GeForce RTX 4090;NVIDIA GeForce RTX 4090,0.0,46220.0,49128.0,135.15,ok,0,0,0.0
1,project_static_squad,formal,1,1883,18.4 (Ubuntu 18.4-1.pgdg22.04+1),0.8.5,6,1786016258.3073897,snapshot,NVIDIA GeForce RTX 4090;NVIDIA GeForce RTX 4090,0.0,46220.0,49128.0,135.15,ok,0,0,0.0
1,project_static_squad,formal,1,1883,18.4 (Ubuntu 18.4-1.pgdg22.04+1),0.8.5,7,1786016258.746836,snapshot,NVIDIA GeForce RTX 4090;NVIDIA GeForce RTX 4090,100.0,46220.0,49128.0,252.76,ok,7,0,0.0034111781684597053
1,project_static_squad,formal,1,1883,18.4 (Ubuntu 18.4-1.pgdg22.04+1),0.8.5,8,1786016259.2726517,snapshot,NVIDIA GeForce RTX 4090;NVIDIA GeForce RTX 4090,100.0,46220.0,49128.0,356.05,ok,4,0,0.002623983206507474
1,project_static_squad,formal,1,1883,18.4 (Ubuntu 18.4-1.pgdg22.04+1),0.8.5,9,1786016259.7163599,snapshot,NVIDIA GeForce RTX 4090;NVIDIA GeForce RTX 4090,100.0,46220.0,49128.0,667.79,ok,8,0,0.004329572290737382
1,project_static_squad,formal,1,1883,18.4 (Ubuntu 18.4-1.pgdg22.04+1),0.8.5,10,1786016260.163782,snapshot,NVIDIA GeForce RTX 4090;NVIDIA GeForce RTX 4090,100.0,46220.0,49128.0,668.74,ok,7,0,0.005379165573340283
1,project_static_squad,formal,1,1883,18.4 (Ubuntu 18.4-1.pgdg22.04+1),0.8.5,11,1786016260.6025252,snapshot,NVIDIA GeForce RTX 4090;NVIDIA GeForce RTX 4090,100.0,46220.0,49128.0,672.78,ok,11,0,0.0031487798478089246
1,project_static_squad,formal,1,1883,18.4 (Ubuntu 18.4-1.pgdg22.04+1),0.8.5,12,1786016261.044698,snapshot,NVIDIA GeForce RTX 4090;NVIDIA GeForce RTX 4090,100.0,46220.0,49128.0,673.3499999999999,ok,10,0,0.0051167672526896135
1,project_static_squad,formal,1,1883,18.4 (Ubuntu 18.4-1.pgdg22.04+1),0.8.5,13,1786016261.4658024,snapshot,NVIDIA GeForce RTX 4090;NVIDIA GeForce RTX 4090,100.0,46220.0,49128.0,671.7,ok,7,0,0.004854368932038833
1,project_static_squad,formal,1,1883,18.4 (Ubuntu 18.4-1.pgdg22.04+1),0.8.5,14,1786016261.9097838,snapshot,NVIDIA GeForce RTX 4090;NVIDIA GeForce RTX 4090,100.0,46220.0,49128.0,670.6,ok,9,0,0.0032799790081343705
1,project_static_squad,formal,1,1883,18.4 (Ubuntu 18.4-1.pgdg22.04+1),0.8.5,15,1786016262.3447514,snapshot,NVIDIA GeForce RTX 4090;NVIDIA GeForce RTX 4090,100.0,46220.0,49128.0,670.0699999999999,ok,15,0,0.005247966413014948
1,project_static_squad,formal,1,1883,18.4 (Ubuntu 18.4-1.pgdg22.04+1),0.8.5,16,1786016262.7896004,snapshot,NVIDIA GeForce RTX 4090;NVIDIA GeForce RTX 4090,100.0,46220.0,49128.0,671.29,ok,12,0,0.004591970611388052
1,project_static_squad,formal,1,1883,18.4 (Ubuntu 18.4-1.pgdg22.04+1),0.8.5,17,1786016263.2312114,snapshot,NVIDIA GeForce RTX 4090;NVIDIA GeForce RTX 4090,100.0,46220.0,49128.0,672.74,ok,10,0,0.004854368932038833
1,project_static_squad,formal,1,1883,18.4 (Ubuntu 18.4-1.pgdg22.04+1),0.8.5,18,1786016263.6688855,snapshot,NVIDIA GeForce RTX 4090;NVIDIA GeForce RTX 4090,100.0,46220.0,49128.0,673.1800000000001,ok,9,0,0.005772763054316399
1,project_static_squad,formal,1,1883,18.4 (Ubuntu 18.4-1.pgdg22.04+1),0.8.5,19,1786016264.1093748,snapshot,NVIDIA GeForce RTX 4090;NVIDIA GeForce RTX 4090,100.0,46220.0,49128.0,675.6400000000001,ok,13,0,0.007871949619522423
1,project_static_squad,formal,1,1883,18.4 (Ubuntu 18.4-1.pgdg22.04+1),0.8.5,20,1786016264.5482838,snapshot,NVIDIA GeForce RTX 4090;NVIDIA GeForce RTX 4090,100.0,46220.0,49128.0,670.61,ok,11,0,0.007215953817895526
1,project_static_squad,formal,1,1883,18.4 (Ubuntu 18.4-1.pgdg22.04+1),0.8.5,21,1786016264.982016,snapshot,NVIDIA GeForce RTX 4090;NVIDIA GeForce RTX 4090,100.0,46220.0,49128.0,670.44,ok,12,0,0.008003148779847757
1,project_static_squad,formal,1,1883,18.4 (Ubuntu 18.4-1.pgdg22.04+1),0.8.5,22,1786016265.4143636,snapshot,NVIDIA GeForce RTX 4090;NVIDIA GeForce RTX 4090,100.0,46220.0,49128.0,669.8900000000001,ok,14,0,0.008134347940173203
1,project_static_squad,formal,1,1883,18.4 (Ubuntu 18.4-1.pgdg22.04+1),0.8.5,23,1786016265.7967877,snapshot,NVIDIA GeForce RTX 4090;NVIDIA GeForce RTX 4090,100.0,46220.0,49128.0,675.12,ok,13,0,0.010102335345053781
1,project_static_squad,formal,1,1883,18.4 (Ubuntu 18.4-1.pgdg22.04+1),0.8.5,24,1786016266.2508004,snapshot,NVIDIA GeForce RTX 4090;NVIDIA GeForce RTX 4090,0.0,46220.0,49128.0,564.5699999999999,ok,0,0,0.0
1,project_static_squad,formal,1,1883,18.4 (Ubuntu 18.4-1.pgdg22.04+1),0.8.5,25,1786016266.6932564,snapshot,NVIDIA GeForce RTX 4090;NVIDIA GeForce RTX 4090,100.0,46220.0,49128.0,536.71,ok,15,0,0.011939123589609024
