doc_id,endpoint_index,status,error,submitted_at_s,started_at_s,completed_at_s,input_tokens,output_tokens,output_text,finish_reason
60000000,0,completed,,1785996654.3231642,1785996654.323174,1785996654.4925127,239,3,Denver Broncos,stop
60000002,0,completed,,1785996654.3282342,1785996654.3282418,1785996654.5224183,236,5,"Santa Clara, California",stop
60000003,0,completed,,1785996654.3286116,1785996654.3286154,1785996654.4957,236,3,Denver Broncos,stop
60000006,0,completed,,1785996654.3288774,1785996654.3288808,1785996654.5077744,234,4,February 7,stop
60000008,0,completed,,1785996654.3291078,1785996654.3291109,1785996654.4923356,237,3,golden anniversary,stop
60000018,0,completed,,1785996654.329337,1785996654.32934,1785996654.492693,238,5,Levi's Stadium,stop
60000020,0,completed,,1785996654.3295486,1785996654.3295515,1785996654.6045682,242,10,"February 7, 2016",stop
60000023,0,completed,,1785996654.3297477,1785996654.3297505,1785996654.496138,233,4,Carolina Panthers,stop
60000027,0,completed,,1785996654.3299446,1785996654.3299475,1785996654.507599,235,5,Levi's Stadium,stop
60000030,0,completed,,1785996654.3302205,1785996654.3302238,1785996654.4745207,205,3,Cam Newton,stop
60000031,0,completed,,1785996654.3304582,1785996654.330461,1785996654.458082,207,2,4,stop
60000033,0,completed,,1785996654.3306744,1785996654.3306775,1785996654.4780111,201,3,Arizona Cardinals,stop
60000036,0,completed,,1785996654.3309042,1785996654.330911,1785996654.4963703,204,4,New England Patriots,stop
60000038,0,completed,,1785996654.3311114,1785996654.3311145,1785996654.4584396,206,2,4,stop
60000039,0,completed,,1785996654.3313093,1785996654.3313122,1785996654.4746864,202,3,Cam Newton,stop
60000040,0,completed,,1785996654.3315156,1785996654.3315182,1785996654.5079772,216,5,15–1,stop
60000041,0,completed,,1785996654.3317175,1785996654.3317218,1785996654.4752347,214,3,Cam Newton,stop
60000044,0,completed,,1785996654.3319206,1785996654.331923,1785996654.4959173,216,4,New England Patriots,stop
60000047,0,completed,,1785996654.332135,1785996654.3321378,1785996654.4586358,206,2,2,stop
60000048,0,completed,,1785996654.3324022,1785996654.3324049,1785996654.7201254,203,16,The Broncos (Denver) beat the New England Patriots in the AFC championship.,stop
60000049,0,completed,,1785996654.3326063,1785996654.3326087,1785996654.475036,211,3,Cam Newton,stop
60000050,0,completed,,1785996654.3328052,1785996654.3328092,1785996654.4907541,209,4,New England Patriots,stop
60000054,0,completed,,1785996654.3330104,1785996654.333013,1785996654.508181,202,5,1995,stop
60000056,0,completed,,1785996654.3332105,1785996654.333213,1785996654.4556713,142,2,2,stop
60000058,0,completed,,1785996654.3334205,1785996654.3334231,1785996654.4966187,136,4,Von Miller,stop
60000059,0,completed,,1785996654.333635,1785996654.3336377,1785996654.4579062,142,2,5,stop
60000060,0,completed,,1785996654.333843,1785996654.3338459,1785996654.4582531,135,2,Newton,stop
60000067,0,completed,,1785996654.3340557,1785996654.33406,1785996654.4721067,145,2,5,stop
60000070,0,completed,,1785996654.3342683,1785996654.334271,1785996654.4748542,138,2,5,stop
60000071,0,completed,,1785996654.3345287,1785996654.3345313,1785996654.4782546,141,2,seven,stop
60000075,0,completed,,1785996654.3347337,1785996654.3347383,1785996654.5074315,134,4,linebacker,stop
60000078,0,completed,,1785996654.3349385,1785996654.3349411,1785996654.5083935,138,4,Von Miller,stop
60000079,0,completed,,1785996654.3351448,1785996654.4573784,1785996654.5456047,141,2,5,stop
60000080,0,completed,,1785996654.33516,1785996654.4586823,1785996654.5485742,160,2,CBS,stop
60000083,0,completed,,1785996654.3351672,1785996654.4590852,1785996654.6460848,161,7,Beyoncé and Bruno Mars,stop
60000085,0,completed,,1785996654.335171,1785996654.4594662,1785996654.5484056,160,2,CBS,stop
60000089,0,completed,,1785996654.3351738,1785996654.4598281,1785996654.5606368,157,3,Coldplay,stop
60000093,0,completed,,1785996654.3351767,1785996654.4601753,1785996654.5857897,166,4,third-most watched,stop
60000095,0,completed,,1785996654.3351793,1785996654.4740095,1785996654.602246,158,4,$5 million,stop
60000096,0,completed,,1785996654.3351817,1785996654.475955,1785996654.5842624,158,3,Coldplay,stop
60000097,0,completed,,1785996654.3351843,1785996654.4763606,1785996654.662396,159,7,Beyoncé and Bruno Mars,stop
60000098,0,completed,,1785996654.3351872,1785996654.4767327,1785996654.562203,153,2,CBS,stop
60000099,0,completed,,1785996654.3351898,1785996654.4771006,1785996654.5856273,158,3,Coldplay,stop
60000100,0,completed,,1785996654.3352094,1785996654.4774587,1785996654.6047413,156,4,Beyoncé,stop
60000105,0,completed,,1785996654.3352141,1785996654.478424,1785996654.6049232,157,4,Bruno Mars,stop
60000106,0,completed,,1785996654.3352165,1785996654.478802,1785996654.6051073,113,4,Roger Goodell,stop
60000108,0,completed,,1785996654.3352191,1785996654.491798,1785996654.6424708,124,5,2012,stop
60000109,0,completed,,1785996654.3352215,1785996654.4944177,1785996654.6228008,110,4,Roger Goodell,stop
60000111,0,completed,,1785996654.3352242,1785996654.4948244,1785996654.620334,115,4,Roger Goodell,stop
60000112,0,completed,,1785996654.3352265,1785996654.4951825,1785996654.6462572,108,4,Roger Goodell,stop
60000116,0,completed,,1785996654.3352292,1785996654.4967859,1785996654.6618736,118,5,2012,stop
60000117,0,completed,,1785996654.3352318,1785996654.497209,1785996654.6830802,105,7,Mercedes-Benz Superdome,stop
60000120,0,completed,,1785996654.3352344,1785996654.4976091,1785996654.6464283,107,4,Sun Life Stadium,stop
60000122,0,completed,,1785996654.3352368,1785996654.4979925,1785996654.6592822,112,5,Levi's Stadium,stop
60000123,0,completed,,1785996654.3352394,1785996654.4983659,1785996654.6952224,113,7,Mercedes-Benz Superdome,stop
60000125,0,completed,,1785996654.3352418,1785996654.5085316,1785996654.8527317,102,15,"Mercedes-Benz Superdome, Sun Life Stadium, Levi's Stadium",stop
60000126,0,completed,,1785996654.3352447,1785996654.5089614,1785996654.6053047,107,2,3,stop
60000129,0,completed,,1785996654.335247,1785996654.509336,1785996654.6622088,99,5,San Francisco Bay Area,stop
60000131,0,completed,,1785996654.3352497,1785996654.509692,1785996654.6466115,102,4,Sun Life Stadium,stop
60000133,0,completed,,1785996654.3352523,1785996654.51003,1785996654.6620412,106,5,Levi's Stadium,stop
60000135,0,completed,,1785996654.3352547,1785996654.5103607,1785996654.6224916,224,3,10,stop
60000136,0,completed,,1785996654.3352592,1785996654.5224607,1785996654.6625967,225,5,Super Bowl XLIV,stop
60000138,0,completed,,1785996654.3352616,1785996654.5473309,1785996654.6806848,222,5,1985,stop
60000139,0,completed,,1785996654.3352642,1785996654.5486193,1785996654.6834311,219,4,Sun Life Stadium,stop
60000140,0,completed,,1785996654.3352668,1785996654.5489748,1785996654.8201427,215,11,"October 16, 2012",stop
60000141,0,completed,,1785996654.3352728,1785996654.561326,1785996654.6832492,220,4,Stanford Stadium,stop
60000142,0,completed,,1785996654.335275,1785996654.5622933,1785996654.8013046,227,10,"May 3, 2013",stop
60000143,0,completed,,1785996654.3352778,1785996654.5851479,1785996654.7175465,226,5,2010,stop
60000144,0,completed,,1785996654.3352818,1785996654.585835,1785996654.6628091,225,2,1,stop
60000147,0,completed,,1785996654.3352845,1785996654.5861783,1785996654.6836135,238,3,Florida legislature,stop
60000148,0,completed,,1785996654.335287,1785996654.604088,1785996654.7362082,224,5,1985,stop
60000149,0,completed,,1785996654.3352914,1785996654.6053526,1785996654.7179475,220,3,New Orleans,stop
60000154,0,completed,,1785996654.335294,1785996654.6057568,1785996654.7203114,237,3,Florida legislature,stop
60000155,0,completed,,1785996654.3352966,1785996654.6061268,1785996654.872863,163,11,"May 21, 2013",stop
60000156,0,completed,,1785996654.3352993,1785996654.6064804,1785996654.7199442,159,3,NFL owners,stop
60000157,0,completed,,1785996654.3353016,1785996654.6068232,1785996654.7569382,154,5,2014,stop
60000160,0,completed,,1785996654.3353043,1785996654.6215768,1785996654.6961164,159,2,Boston,stop
60000161,0,completed,,1785996654.3353066,1785996654.6228938,1785996654.8750026,162,11,"May 21, 2013",stop
60000162,0,completed,,1785996654.3353093,1785996654.623561,1785996654.775393,158,6,$1.2 billion,stop
60000163,0,completed,,1785996654.3353136,1785996654.6456053,1785996654.8196187,164,6,Super Bowl XXXVII,stop
60000166,0,completed,,1785996654.3353162,1785996654.6466575,1785996654.8014925,158,5,2014,stop
60000169,0,completed,,1785996654.3353188,1785996654.647044,1785996654.819959,163,6,Super Bowl XXXVII,stop
60000170,0,completed,,1785996654.3353214,1785996654.647403,1785996654.9163294,163,11,"May 21, 2013",stop
60000173,0,completed,,1785996654.3353238,1785996654.6477385,1785996654.7377903,167,2,Boston,stop
60000174,0,completed,,1785996654.3353264,1785996654.6613772,1785996654.9365983,160,11,"May 21, 2013",stop
60000175,0,completed,,1785996654.3353305,1785996654.662856,1785996654.8205547,154,5,2014,stop
