schema_version,experiment_id,phase,repeat_index,job_id,server_version,pgvector_version,sample_index,sample_epoch_s,gpu_metrics_status,gpu_name,gpu_utilization_pct,gpu_memory_used_mib,gpu_memory_total_mib,gpu_power_w,vllm_metrics_status,vllm_num_requests_running,vllm_num_requests_waiting,vllm_kv_cache_usage_perc
1,output_aware_bfd_gate_20260726,formal,1,842,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,0,1785001861.6445785,snapshot,NVIDIA GeForce RTX 5070,7,10905,12227,43.78,ok,0,0,0.0
1,output_aware_bfd_gate_20260726,formal,1,842,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,1,1785001861.9872563,snapshot,NVIDIA GeForce RTX 5070,7,10905,12227,43.78,ok,0,0,0.0
1,output_aware_bfd_gate_20260726,formal,1,842,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,2,1785001862.3278694,snapshot,NVIDIA GeForce RTX 5070,7,10905,12227,43.70,ok,0,0,0.0
1,output_aware_bfd_gate_20260726,formal,1,842,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,3,1785001862.6707008,snapshot,NVIDIA GeForce RTX 5070,7,10905,12227,43.79,ok,0,0,0.0
1,output_aware_bfd_gate_20260726,formal,1,842,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,4,1785001862.9919517,snapshot,NVIDIA GeForce RTX 5070,7,10899,12227,43.79,ok,0,0,0.0
1,output_aware_bfd_gate_20260726,formal,1,842,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,5,1785001863.31856,snapshot,NVIDIA GeForce RTX 5070,7,10899,12227,43.98,ok,0,0,0.0
1,output_aware_bfd_gate_20260726,formal,1,842,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,6,1785001863.640771,snapshot,NVIDIA GeForce RTX 5070,7,10899,12227,43.89,ok,0,0,0.0
1,output_aware_bfd_gate_20260726,formal,1,842,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,7,1785001863.9862192,snapshot,NVIDIA GeForce RTX 5070,7,10912,12227,43.89,ok,26,38,0.012318207104824008
1,output_aware_bfd_gate_20260726,formal,1,842,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,8,1785001864.3052337,snapshot,NVIDIA GeForce RTX 5070,8,10912,12227,45.58,ok,43,21,0.04355082253834541
1,output_aware_bfd_gate_20260726,formal,1,842,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,9,1785001864.64892,snapshot,NVIDIA GeForce RTX 5070,8,10912,12227,95.61,ok,64,0,0.05666375268219026
