schema_version,experiment_id,phase,repeat_index,job_id,server_version,pgvector_version,controller,trace_index,elapsed_s,fresh,inflight,k_max,running,waiting,kv_usage,sample_age_s,controller_action,reason,allowed
1,hol_age_diagnostic_512_20260728,formal,1,79,18.4 (Ubuntu 18.4-1.pgdg22.04+1),0.8.5,aimd_hol,0,0.0,True,0,10,0,0,0.0,0.03230716474354267,increase,hol_age_low_load,True
1,hol_age_diagnostic_512_20260728,formal,1,79,18.4 (Ubuntu 18.4-1.pgdg22.04+1),0.8.5,aimd_hol,1,0.04656887985765934,True,1,12,0,0,0.0,0.07887604460120201,increase,hol_age_low_load,True
1,hol_age_diagnostic_512_20260728,formal,1,79,18.4 (Ubuntu 18.4-1.pgdg22.04+1),0.8.5,aimd_hol,2,0.05651765502989292,True,2,14,0,0,0.0,0.08882481977343559,increase,hol_age_low_load,True
1,hol_age_diagnostic_512_20260728,formal,1,79,18.4 (Ubuntu 18.4-1.pgdg22.04+1),0.8.5,aimd_hol,3,0.0901286955922842,True,3,16,0,0,0.0,0.12243586033582687,increase,hol_age_low_load,True
1,hol_age_diagnostic_512_20260728,formal,1,79,18.4 (Ubuntu 18.4-1.pgdg22.04+1),0.8.5,aimd_hol,4,0.10452292487025261,True,4,16,0,0,0.0,0.13683008961379528,hold,at_maximum,True
1,hol_age_diagnostic_512_20260728,formal,1,79,18.4 (Ubuntu 18.4-1.pgdg22.04+1),0.8.5,aimd_hol,5,0.11396618373692036,True,5,16,0,0,0.0,0.14627334848046303,hold,at_maximum,True
1,hol_age_diagnostic_512_20260728,formal,1,79,18.4 (Ubuntu 18.4-1.pgdg22.04+1),0.8.5,aimd_hol,6,0.12802349217236042,True,6,16,0,0,0.0,0.1603306569159031,hold,at_maximum,True
1,hol_age_diagnostic_512_20260728,formal,1,79,18.4 (Ubuntu 18.4-1.pgdg22.04+1),0.8.5,aimd_hol,7,0.13097660057246685,True,7,16,0,0,0.0,0.16328376531600952,hold,at_maximum,True
1,hol_age_diagnostic_512_20260728,formal,1,79,18.4 (Ubuntu 18.4-1.pgdg22.04+1),0.8.5,aimd_hol,8,0.20267714746296406,True,8,16,0,0,0.0,0.23498431220650673,hold,at_maximum,True
1,hol_age_diagnostic_512_20260728,formal,1,79,18.4 (Ubuntu 18.4-1.pgdg22.04+1),0.8.5,aimd_hol,9,0.26520409621298313,True,9,16,0,0,0.0,0.03647491708397865,hold,at_maximum,True
1,hol_age_diagnostic_512_20260728,formal,1,79,18.4 (Ubuntu 18.4-1.pgdg22.04+1),0.8.5,aimd_hol,10,0.27751193195581436,True,10,16,0,0,0.0,0.04878275282680988,hold,at_maximum,True
1,hol_age_diagnostic_512_20260728,formal,1,79,18.4 (Ubuntu 18.4-1.pgdg22.04+1),0.8.5,aimd_hol,11,0.3166791759431362,True,11,16,0,0,0.0,0.08794999681413174,hold,at_maximum,True
1,hol_age_diagnostic_512_20260728,formal,1,79,18.4 (Ubuntu 18.4-1.pgdg22.04+1),0.8.5,aimd_hol,12,0.3406381104141474,True,12,16,0,0,0.0,0.1119089312851429,hold,at_maximum,True
1,hol_age_diagnostic_512_20260728,formal,1,79,18.4 (Ubuntu 18.4-1.pgdg22.04+1),0.8.5,aimd_hol,13,0.3681620601564646,True,13,16,0,0,0.0,0.1394328810274601,hold,at_maximum,True
1,hol_age_diagnostic_512_20260728,formal,1,79,18.4 (Ubuntu 18.4-1.pgdg22.04+1),0.8.5,aimd_hol,14,0.38302304223179817,True,14,16,0,0,0.0,0.1542938631027937,hold,at_maximum,True
1,hol_age_diagnostic_512_20260728,formal,1,79,18.4 (Ubuntu 18.4-1.pgdg22.04+1),0.8.5,aimd_hol,15,0.4081497695297003,True,15,16,0,0,0.0,0.1794205904006958,hold,at_maximum,True
1,hol_age_diagnostic_512_20260728,formal,1,79,18.4 (Ubuntu 18.4-1.pgdg22.04+1),0.8.5,aimd_hol,16,0.480667419731617,True,16,16,0,0,0.0,0.2519382406026125,hold,at_maximum,False
1,hol_age_diagnostic_512_20260728,formal,1,79,18.4 (Ubuntu 18.4-1.pgdg22.04+1),0.8.5,aimd_hol,17,3.8348948676139116,True,15,8,4,0,0.00040665964979424984,0.22538836300373077,decrease,hol_age_congestion,False
1,hol_age_diagnostic_512_20260728,formal,1,79,18.4 (Ubuntu 18.4-1.pgdg22.04+1),0.8.5,aimd_hol,18,3.9967222679406404,True,14,4,6,0,0.0009090039230695846,0.10290720500051975,decrease,hol_age_congestion,False
