schema_version,experiment_id,phase,repeat_index,job_id,server_version,pgvector_version,controller,trace_index,elapsed_s,fresh,inflight,k_max,running,waiting,kv_usage,sample_age_s,controller_action,reason,allowed
1,hol_age_diagnostic_512_20260728,formal,2,87,18.4 (Ubuntu 18.4-1.pgdg22.04+1),0.8.5,aimd,0,0.0,True,0,10,0,0,0.0,0.24603144265711308,increase,low_load,True
1,hol_age_diagnostic_512_20260728,formal,2,87,18.4 (Ubuntu 18.4-1.pgdg22.04+1),0.8.5,aimd,1,0.07066836394369602,True,1,12,0,0,0.0,0.03150378353893757,increase,low_load,True
1,hol_age_diagnostic_512_20260728,formal,2,87,18.4 (Ubuntu 18.4-1.pgdg22.04+1),0.8.5,aimd,2,0.11391858384013176,True,2,14,0,0,0.0,0.0747540034353733,increase,low_load,True
1,hol_age_diagnostic_512_20260728,formal,2,87,18.4 (Ubuntu 18.4-1.pgdg22.04+1),0.8.5,aimd,3,0.20237230136990547,True,3,16,0,0,0.0,0.16320772096514702,increase,low_load,True
1,hol_age_diagnostic_512_20260728,formal,2,87,18.4 (Ubuntu 18.4-1.pgdg22.04+1),0.8.5,aimd,4,0.2649256642907858,True,4,16,0,0,0.0,0.22576108388602734,hold,at_maximum,True
1,hol_age_diagnostic_512_20260728,formal,2,87,18.4 (Ubuntu 18.4-1.pgdg22.04+1),0.8.5,aimd,5,0.3163983207195997,True,5,16,0,0,0.0,0.015550106763839722,hold,at_maximum,True
1,hol_age_diagnostic_512_20260728,formal,2,87,18.4 (Ubuntu 18.4-1.pgdg22.04+1),0.8.5,aimd,6,0.3677909430116415,True,6,16,0,0,0.0,0.0669427290558815,hold,at_maximum,True
1,hol_age_diagnostic_512_20260728,formal,2,87,18.4 (Ubuntu 18.4-1.pgdg22.04+1),0.8.5,aimd,7,0.48039882630109787,True,7,16,0,0,0.0,0.17955061234533787,hold,at_maximum,True
1,hol_age_diagnostic_512_20260728,formal,2,87,18.4 (Ubuntu 18.4-1.pgdg22.04+1),0.8.5,aimd,8,0.533396027982235,True,8,16,0,0,0.0,0.23254781402647495,hold,at_maximum,True
1,hol_age_diagnostic_512_20260728,formal,2,87,18.4 (Ubuntu 18.4-1.pgdg22.04+1),0.8.5,aimd,9,0.6363673843443394,True,9,16,0,0,0.0,0.07493146322667599,hold,at_maximum,True
1,hol_age_diagnostic_512_20260728,formal,2,87,18.4 (Ubuntu 18.4-1.pgdg22.04+1),0.8.5,aimd,10,0.7218269743025303,True,10,16,0,0,0.0,0.1603910531848669,hold,at_maximum,True
