schema_version,experiment_id,phase,repeat_index,job_id,server_version,pgvector_version,flush_policy,flush_timeout_ms,flush_max_wait_ms,arrival_time_scale,trace_index,elapsed_s,pending_rows,pending_tokens,oldest_age_s,action,reason,selected_wait_s,window_reason
2,hol_age_diagnostic_512_20260728,formal,2,84,18.4 (Ubuntu 18.4-1.pgdg22.04+1),0.8.5,fixed_timeout,50.0,50.0,0.0005,0,3.092736005783081e-05,1,546,3.092736005783081e-05,flush,budget_reached,0.05,fixed_timeout
2,hol_age_diagnostic_512_20260728,formal,2,84,18.4 (Ubuntu 18.4-1.pgdg22.04+1),0.8.5,fixed_timeout,50.0,50.0,0.0005,1,6.83516263961792e-05,1,546,6.83516263961792e-05,flush,budget_reached,0.05,fixed_timeout
2,hol_age_diagnostic_512_20260728,formal,2,84,18.4 (Ubuntu 18.4-1.pgdg22.04+1),0.8.5,fixed_timeout,50.0,50.0,0.0005,2,0.0633197296410799,1,529,0.04331973008811474,flush,budget_reached,0.05,fixed_timeout
2,hol_age_diagnostic_512_20260728,formal,2,84,18.4 (Ubuntu 18.4-1.pgdg22.04+1),0.8.5,fixed_timeout,50.0,50.0,0.0005,3,0.06334878876805305,1,529,0.04334878921508789,flush,budget_reached,0.05,fixed_timeout
2,hol_age_diagnostic_512_20260728,formal,2,84,18.4 (Ubuntu 18.4-1.pgdg22.04+1),0.8.5,fixed_timeout,50.0,50.0,0.0005,4,0.06439699046313763,1,574,0.007896989583969116,flush,budget_reached,0.05,fixed_timeout
2,hol_age_diagnostic_512_20260728,formal,2,84,18.4 (Ubuntu 18.4-1.pgdg22.04+1),0.8.5,fixed_timeout,50.0,50.0,0.0005,5,0.06441055051982403,1,574,0.007910549640655518,flush,budget_reached,0.05,fixed_timeout
2,hol_age_diagnostic_512_20260728,formal,2,84,18.4 (Ubuntu 18.4-1.pgdg22.04+1),0.8.5,fixed_timeout,50.0,50.0,0.0005,6,0.09009204246103764,1,602,9.204261004924774e-05,flush,budget_reached,0.05,fixed_timeout
2,hol_age_diagnostic_512_20260728,formal,2,84,18.4 (Ubuntu 18.4-1.pgdg22.04+1),0.8.5,fixed_timeout,50.0,50.0,0.0005,7,0.09011421911418438,1,602,0.00011421926319599152,flush,budget_reached,0.05,fixed_timeout
2,hol_age_diagnostic_512_20260728,formal,2,84,18.4 (Ubuntu 18.4-1.pgdg22.04+1),0.8.5,fixed_timeout,50.0,50.0,0.0005,8,0.10458453558385372,1,516,8.453615009784698e-05,flush,budget_reached,0.05,fixed_timeout
2,hol_age_diagnostic_512_20260728,formal,2,84,18.4 (Ubuntu 18.4-1.pgdg22.04+1),0.8.5,fixed_timeout,50.0,50.0,0.0005,9,0.10461096279323101,1,516,0.0001109633594751358,flush,budget_reached,0.05,fixed_timeout
2,hol_age_diagnostic_512_20260728,formal,2,84,18.4 (Ubuntu 18.4-1.pgdg22.04+1),0.8.5,fixed_timeout,50.0,50.0,0.0005,10,0.11407142505049706,1,517,7.142499089241028e-05,flush,budget_reached,0.05,fixed_timeout
2,hol_age_diagnostic_512_20260728,formal,2,84,18.4 (Ubuntu 18.4-1.pgdg22.04+1),0.8.5,fixed_timeout,50.0,50.0,0.0005,11,0.11408772692084312,1,517,8.772686123847961e-05,flush,budget_reached,0.05,fixed_timeout
2,hol_age_diagnostic_512_20260728,formal,2,84,18.4 (Ubuntu 18.4-1.pgdg22.04+1),0.8.5,fixed_timeout,50.0,50.0,0.0005,12,0.12808201275765896,1,778,8.201226592063904e-05,flush,budget_reached,0.05,fixed_timeout
