schema_version,experiment_id,phase,repeat_index,job_id,server_version,pgvector_version,controller,trace_index,elapsed_s,fresh,inflight,k_max,running,waiting,kv_usage,sample_age_s,controller_action,reason,allowed
1,hol_age_diagnostic_512_20260728,warmup,1,73,18.4 (Ubuntu 18.4-1.pgdg22.04+1),0.8.5,aimd_hol,0,0.0,True,0,10,0,0,0.0,0.23838569037616253,increase,hol_age_low_load,True
1,hol_age_diagnostic_512_20260728,warmup,1,73,18.4 (Ubuntu 18.4-1.pgdg22.04+1),0.8.5,aimd_hol,1,0.059012917801737785,True,1,12,0,0,0.0,0.0015859808772802353,increase,hol_age_low_load,True
1,hol_age_diagnostic_512_20260728,warmup,1,73,18.4 (Ubuntu 18.4-1.pgdg22.04+1),0.8.5,aimd_hol,2,0.11391173303127289,True,2,14,0,0,0.0,0.05648479610681534,increase,hol_age_low_load,True
1,hol_age_diagnostic_512_20260728,warmup,1,73,18.4 (Ubuntu 18.4-1.pgdg22.04+1),0.8.5,aimd_hol,3,0.20234917663037777,True,3,16,0,0,0.0,0.14492223970592022,increase,hol_age_low_load,True
1,hol_age_diagnostic_512_20260728,warmup,1,73,18.4 (Ubuntu 18.4-1.pgdg22.04+1),0.8.5,aimd_hol,4,0.26486412063241005,True,4,16,0,0,0.0,0.2074371837079525,hold,at_maximum,True
1,hol_age_diagnostic_512_20260728,warmup,1,73,18.4 (Ubuntu 18.4-1.pgdg22.04+1),0.8.5,aimd_hol,5,0.31638599932193756,True,5,16,0,0,0.0,0.25895906239748,hold,at_maximum,True
1,hol_age_diagnostic_512_20260728,warmup,1,73,18.4 (Ubuntu 18.4-1.pgdg22.04+1),0.8.5,aimd_hol,6,0.36789204366505146,True,6,16,0,0,0.0,0.04892878793179989,hold,at_maximum,True
1,hol_age_diagnostic_512_20260728,warmup,1,73,18.4 (Ubuntu 18.4-1.pgdg22.04+1),0.8.5,aimd_hol,7,0.4804133605211973,True,7,16,0,0,0.0,0.16145010478794575,hold,at_maximum,True
1,hol_age_diagnostic_512_20260728,warmup,1,73,18.4 (Ubuntu 18.4-1.pgdg22.04+1),0.8.5,aimd_hol,8,0.5333718974143267,True,8,16,0,0,0.0,0.2144086416810751,hold,at_maximum,True
1,hol_age_diagnostic_512_20260728,warmup,1,73,18.4 (Ubuntu 18.4-1.pgdg22.04+1),0.8.5,aimd_hol,9,0.6363689675927162,True,9,16,0,0,0.0,0.057270484045147896,hold,deadband,True
1,hol_age_diagnostic_512_20260728,warmup,1,73,18.4 (Ubuntu 18.4-1.pgdg22.04+1),0.8.5,aimd_hol,10,0.7218597810715437,True,10,16,0,0,0.0,0.14276129752397537,hold,deadband,True
1,hol_age_diagnostic_512_20260728,warmup,1,73,18.4 (Ubuntu 18.4-1.pgdg22.04+1),0.8.5,aimd_hol,11,0.8028554674237967,True,11,16,0,0,0.0,0.22375698387622833,hold,deadband,True
1,hol_age_diagnostic_512_20260728,warmup,1,73,18.4 (Ubuntu 18.4-1.pgdg22.04+1),0.8.5,aimd_hol,12,0.8873652163892984,True,12,16,0,0,0.0,0.04878641292452812,hold,deadband,True
1,hol_age_diagnostic_512_20260728,warmup,1,73,18.4 (Ubuntu 18.4-1.pgdg22.04+1),0.8.5,aimd_hol,13,1.0318978242576122,True,13,16,0,0,0.0,0.1933190207928419,hold,deadband,True
1,hol_age_diagnostic_512_20260728,warmup,1,73,18.4 (Ubuntu 18.4-1.pgdg22.04+1),0.8.5,aimd_hol,14,1.0839103069156408,True,14,16,0,0,0.0,0.24533150345087051,hold,deadband,True
1,hol_age_diagnostic_512_20260728,warmup,1,73,18.4 (Ubuntu 18.4-1.pgdg22.04+1),0.8.5,aimd_hol,15,1.1438589207828045,True,15,16,0,0,0.0,0.043291591107845306,hold,deadband,True
1,hol_age_diagnostic_512_20260728,warmup,1,73,18.4 (Ubuntu 18.4-1.pgdg22.04+1),0.8.5,aimd_hol,16,1.2893640380352736,True,16,16,0,0,0.0,0.18879670836031437,hold,deadband,False
1,hol_age_diagnostic_512_20260728,warmup,1,73,18.4 (Ubuntu 18.4-1.pgdg22.04+1),0.8.5,aimd_hol,17,4.075510296970606,True,15,8,10,0,0.001818007846139169,0.10914654657244682,decrease,hol_age_congestion,False
1,hol_age_diagnostic_512_20260728,warmup,1,73,18.4 (Ubuntu 18.4-1.pgdg22.04+1),0.8.5,aimd_hol,18,4.228356929495931,True,14,4,17,0,0.003157592574873247,0.002336304634809494,decrease,hol_age_congestion,False
1,hol_age_diagnostic_512_20260728,warmup,1,73,18.4 (Ubuntu 18.4-1.pgdg22.04+1),0.8.5,aimd_hol,19,4.845822272822261,True,13,4,18,0,0.006410869773227468,0.09877381473779678,hold,at_minimum,False
1,hol_age_diagnostic_512_20260728,warmup,1,73,18.4 (Ubuntu 18.4-1.pgdg22.04+1),0.8.5,aimd_hol,20,4.873128896579146,True,12,4,18,0,0.006410869773227468,0.1260804384946823,hold,at_minimum,False
1,hol_age_diagnostic_512_20260728,warmup,1,73,18.4 (Ubuntu 18.4-1.pgdg22.04+1),0.8.5,aimd_hol,21,5.4150157403200865,True,11,4,17,0,0.009855516218543636,0.14422251097857952,hold,at_minimum,False
1,hol_age_diagnostic_512_20260728,warmup,1,73,18.4 (Ubuntu 18.4-1.pgdg22.04+1),0.8.5,aimd_hol,22,5.443760508671403,True,10,4,17,0,0.009855516218543636,0.17296727932989597,hold,at_minimum,False
1,hol_age_diagnostic_512_20260728,warmup,1,73,18.4 (Ubuntu 18.4-1.pgdg22.04+1),0.8.5,aimd_hol,23,5.82696626894176,True,9,4,13,0,0.008635537269160887,0.03513271361589432,hold,at_minimum,False
1,hol_age_diagnostic_512_20260728,warmup,1,73,18.4 (Ubuntu 18.4-1.pgdg22.04+1),0.8.5,aimd_hol,24,6.19010722450912,True,8,4,10,0,0.007559085254999487,0.13822400197386742,hold,at_minimum,False
1,hol_age_diagnostic_512_20260728,warmup,1,73,18.4 (Ubuntu 18.4-1.pgdg22.04+1),0.8.5,aimd_hol,25,6.277804903686047,True,7,4,10,0,0.007559085254999487,0.22592168115079403,hold,at_minimum,False
1,hol_age_diagnostic_512_20260728,warmup,1,73,18.4 (Ubuntu 18.4-1.pgdg22.04+1),0.8.5,aimd_hol,26,6.337906209751964,True,6,4,8,0,0.007391637163907783,0.02478240802884102,hold,at_minimum,False
1,hol_age_diagnostic_512_20260728,warmup,1,73,18.4 (Ubuntu 18.4-1.pgdg22.04+1),0.8.5,aimd_hol,27,6.506770256906748,True,5,4,8,0,0.007391637163907783,0.19364645518362522,hold,at_minimum,False
1,hol_age_diagnostic_512_20260728,warmup,1,73,18.4 (Ubuntu 18.4-1.pgdg22.04+1),0.8.5,aimd_hol,28,6.583999700844288,True,4,4,6,0,0.0062434216821356525,0.00902036763727665,hold,at_minimum,False
1,hol_age_diagnostic_512_20260728,warmup,1,73,18.4 (Ubuntu 18.4-1.pgdg22.04+1),0.8.5,aimd_hol,29,6.734801601618528,True,3,4,6,0,0.0062434216821356525,0.15982226841151714,hold,at_minimum,True
1,hol_age_diagnostic_512_20260728,warmup,1,73,18.4 (Ubuntu 18.4-1.pgdg22.04+1),0.8.5,aimd_hol,30,6.737292904406786,True,4,4,6,0,0.0062434216821356525,0.16231357119977474,hold,at_minimum,False
1,hol_age_diagnostic_512_20260728,warmup,1,73,18.4 (Ubuntu 18.4-1.pgdg22.04+1),0.8.5,aimd_hol,31,6.872873766347766,True,3,4,4,0,0.004162281121423805,0.03606965392827988,hold,at_minimum,True
1,hol_age_diagnostic_512_20260728,warmup,1,73,18.4 (Ubuntu 18.4-1.pgdg22.04+1),0.8.5,aimd_hol,32,6.875433661043644,True,4,4,4,0,0.004162281121423805,0.038629548624157906,hold,at_minimum,False
1,hol_age_diagnostic_512_20260728,warmup,1,73,18.4 (Ubuntu 18.4-1.pgdg22.04+1),0.8.5,aimd_hol,33,6.87560118176043,True,3,4,4,0,0.004162281121423805,0.03879706934094429,hold,at_minimum,True
1,hol_age_diagnostic_512_20260728,warmup,1,73,18.4 (Ubuntu 18.4-1.pgdg22.04+1),0.8.5,aimd_hol,34,6.876696046441793,True,4,4,4,0,0.004162281121423805,0.039891934022307396,hold,at_minimum,False
1,hol_age_diagnostic_512_20260728,warmup,1,73,18.4 (Ubuntu 18.4-1.pgdg22.04+1),0.8.5,aimd_hol,35,6.977904038503766,True,3,4,4,0,0.004162281121423805,0.14109992608428001,hold,at_minimum,True
1,hol_age_diagnostic_512_20260728,warmup,1,73,18.4 (Ubuntu 18.4-1.pgdg22.04+1),0.8.5,aimd_hol,36,6.980805026367307,True,4,4,4,0,0.004162281121423805,0.14400091394782066,hold,at_minimum,False
1,hol_age_diagnostic_512_20260728,warmup,1,73,18.4 (Ubuntu 18.4-1.pgdg22.04+1),0.8.5,aimd_hol,37,7.324832029640675,True,3,6,5,0,0.00899435460721465,0.22524051181972027,increase,hol_age_low_load,True
1,hol_age_diagnostic_512_20260728,warmup,1,73,18.4 (Ubuntu 18.4-1.pgdg22.04+1),0.8.5,aimd_hol,38,7.3269917368888855,True,4,8,5,0,0.00899435460721465,0.22740021906793118,increase,hol_age_low_load,True
1,hol_age_diagnostic_512_20260728,warmup,1,73,18.4 (Ubuntu 18.4-1.pgdg22.04+1),0.8.5,aimd_hol,39,7.327991273254156,True,5,10,5,0,0.00899435460721465,0.2283997554332018,increase,hol_age_low_load,True
1,hol_age_diagnostic_512_20260728,warmup,1,73,18.4 (Ubuntu 18.4-1.pgdg22.04+1),0.8.5,aimd_hol,40,7.328774157911539,True,6,12,5,0,0.00899435460721465,0.22918264009058475,increase,hol_age_low_load,True
1,hol_age_diagnostic_512_20260728,warmup,1,73,18.4 (Ubuntu 18.4-1.pgdg22.04+1),0.8.5,aimd_hol,41,7.329512493684888,True,7,14,5,0,0.00899435460721465,0.22992097586393356,increase,hol_age_low_load,True
1,hol_age_diagnostic_512_20260728,warmup,1,73,18.4 (Ubuntu 18.4-1.pgdg22.04+1),0.8.5,aimd_hol,42,7.330317597836256,True,8,16,5,0,0.00899435460721465,0.2307260800153017,increase,hol_age_low_load,True
1,hol_age_diagnostic_512_20260728,warmup,1,73,18.4 (Ubuntu 18.4-1.pgdg22.04+1),0.8.5,aimd_hol,43,7.3312005288898945,True,9,16,5,0,0.00899435460721465,0.23160901106894016,hold,at_maximum,True
1,hol_age_diagnostic_512_20260728,warmup,1,73,18.4 (Ubuntu 18.4-1.pgdg22.04+1),0.8.5,aimd_hol,44,7.332035904750228,True,10,16,5,0,0.00899435460721465,0.2324443869292736,hold,at_maximum,True
1,hol_age_diagnostic_512_20260728,warmup,1,73,18.4 (Ubuntu 18.4-1.pgdg22.04+1),0.8.5,aimd_hol,45,7.33305392973125,True,11,16,5,0,0.00899435460721465,0.2334624119102955,hold,at_maximum,True
1,hol_age_diagnostic_512_20260728,warmup,1,73,18.4 (Ubuntu 18.4-1.pgdg22.04+1),0.8.5,aimd_hol,46,7.334310065954924,True,12,16,5,0,0.00899435460721465,0.2347185481339693,hold,at_maximum,True
1,hol_age_diagnostic_512_20260728,warmup,1,73,18.4 (Ubuntu 18.4-1.pgdg22.04+1),0.8.5,aimd_hol,47,7.335051545873284,True,13,16,5,0,0.00899435460721465,0.23546002805233002,hold,at_maximum,True
1,hol_age_diagnostic_512_20260728,warmup,1,73,18.4 (Ubuntu 18.4-1.pgdg22.04+1),0.8.5,aimd_hol,48,7.3357804622501135,True,14,16,5,0,0.00899435460721465,0.23618894442915916,hold,at_maximum,True
1,hol_age_diagnostic_512_20260728,warmup,1,73,18.4 (Ubuntu 18.4-1.pgdg22.04+1),0.8.5,aimd_hol,49,7.33653792925179,True,15,16,5,0,0.00899435460721465,0.23694641143083572,hold,at_maximum,True
1,hol_age_diagnostic_512_20260728,warmup,1,73,18.4 (Ubuntu 18.4-1.pgdg22.04+1),0.8.5,aimd_hol,50,7.337538545951247,True,16,16,5,0,0.00899435460721465,0.2379470281302929,hold,at_maximum,False
1,hol_age_diagnostic_512_20260728,warmup,1,73,18.4 (Ubuntu 18.4-1.pgdg22.04+1),0.8.5,aimd_hol,51,7.6488057393580675,True,15,16,19,0,0.010357860491818971,0.028058813884854317,hold,deadband,True
1,hol_age_diagnostic_512_20260728,warmup,1,73,18.4 (Ubuntu 18.4-1.pgdg22.04+1),0.8.5,aimd_hol,52,7.6515603214502335,True,16,16,19,0,0.010357860491818971,0.030813395977020264,hold,deadband,False
1,hol_age_diagnostic_512_20260728,warmup,1,73,18.4 (Ubuntu 18.4-1.pgdg22.04+1),0.8.5,aimd_hol,53,7.753578197211027,True,15,16,19,0,0.010357860491818971,0.13283127173781395,hold,deadband,True
1,hol_age_diagnostic_512_20260728,warmup,1,73,18.4 (Ubuntu 18.4-1.pgdg22.04+1),0.8.5,aimd_hol,54,7.756376778706908,True,16,16,19,0,0.010357860491818971,0.13562985323369503,hold,deadband,False
1,hol_age_diagnostic_512_20260728,warmup,1,73,18.4 (Ubuntu 18.4-1.pgdg22.04+1),0.8.5,aimd_hol,55,7.998079685494304,True,15,16,20,0,0.011697445220553049,0.11734066344797611,hold,deadband,True
1,hol_age_diagnostic_512_20260728,warmup,1,73,18.4 (Ubuntu 18.4-1.pgdg22.04+1),0.8.5,aimd_hol,56,8.00130825303495,True,16,16,20,0,0.011697445220553049,0.12056923098862171,hold,deadband,False
1,hol_age_diagnostic_512_20260728,warmup,1,73,18.4 (Ubuntu 18.4-1.pgdg22.04+1),0.8.5,aimd_hol,57,8.097578011453152,True,15,16,20,0,0.011697445220553049,0.2168389894068241,hold,deadband,True
1,hol_age_diagnostic_512_20260728,warmup,1,73,18.4 (Ubuntu 18.4-1.pgdg22.04+1),0.8.5,aimd_hol,58,8.102110505104065,True,16,16,20,0,0.011697445220553049,0.22137148305773735,hold,deadband,False
1,hol_age_diagnostic_512_20260728,warmup,1,73,18.4 (Ubuntu 18.4-1.pgdg22.04+1),0.8.5,aimd_hol,59,8.189150093123317,True,15,16,25,0,0.01428093005454023,0.048111509531736374,hold,deadband,True
1,hol_age_diagnostic_512_20260728,warmup,1,73,18.4 (Ubuntu 18.4-1.pgdg22.04+1),0.8.5,aimd_hol,60,8.192772438749671,True,16,16,25,0,0.01428093005454023,0.05173385515809059,hold,deadband,False
1,hol_age_diagnostic_512_20260728,warmup,1,73,18.4 (Ubuntu 18.4-1.pgdg22.04+1),0.8.5,aimd_hol,61,8.41598106175661,True,15,16,24,0,0.011577839441201832,0.01567547582089901,hold,deadband,True
1,hol_age_diagnostic_512_20260728,warmup,1,73,18.4 (Ubuntu 18.4-1.pgdg22.04+1),0.8.5,aimd_hol,62,8.418226616457105,True,16,16,24,0,0.011577839441201832,0.017921030521392822,hold,deadband,False
1,hol_age_diagnostic_512_20260728,warmup,1,73,18.4 (Ubuntu 18.4-1.pgdg22.04+1),0.8.5,aimd_hol,63,8.53874408453703,True,15,16,24,0,0.011577839441201832,0.1384384986013174,hold,deadband,True
1,hol_age_diagnostic_512_20260728,warmup,1,73,18.4 (Ubuntu 18.4-1.pgdg22.04+1),0.8.5,aimd_hol,64,8.540649535134435,True,16,16,24,0,0.011577839441201832,0.14034394919872284,hold,deadband,False
1,hol_age_diagnostic_512_20260728,warmup,1,73,18.4 (Ubuntu 18.4-1.pgdg22.04+1),0.8.5,aimd_hol,65,8.646552184596658,True,15,16,24,0,0.011577839441201832,0.2462465986609459,hold,deadband,True
1,hol_age_diagnostic_512_20260728,warmup,1,73,18.4 (Ubuntu 18.4-1.pgdg22.04+1),0.8.5,aimd_hol,66,8.649240676313639,True,16,16,24,0,0.011577839441201832,0.24893509037792683,hold,deadband,False
1,hol_age_diagnostic_512_20260728,warmup,1,73,18.4 (Ubuntu 18.4-1.pgdg22.04+1),0.8.5,aimd_hol,67,9.002777941524982,True,15,8,23,0,0.012678212611233364,0.08463072404265404,decrease,hol_age_congestion,False
1,hol_age_diagnostic_512_20260728,warmup,1,73,18.4 (Ubuntu 18.4-1.pgdg22.04+1),0.8.5,aimd_hol,68,9.047147309407592,True,14,4,23,0,0.012678212611233364,0.1290000919252634,decrease,hol_age_congestion,False
1,hol_age_diagnostic_512_20260728,warmup,1,73,18.4 (Ubuntu 18.4-1.pgdg22.04+1),0.8.5,aimd_hol,69,9.150761729106307,True,13,4,23,0,0.012678212611233364,0.23261451162397861,hold,deadband,False
1,hol_age_diagnostic_512_20260728,warmup,1,73,18.4 (Ubuntu 18.4-1.pgdg22.04+1),0.8.5,aimd_hol,70,9.478642504662275,True,12,4,19,0,0.011601760597072075,0.04181773215532303,hold,at_minimum,False
1,hol_age_diagnostic_512_20260728,warmup,1,73,18.4 (Ubuntu 18.4-1.pgdg22.04+1),0.8.5,aimd_hol,71,9.570742340758443,True,11,4,19,0,0.011601760597072075,0.1339175682514906,hold,at_minimum,False
1,hol_age_diagnostic_512_20260728,warmup,1,73,18.4 (Ubuntu 18.4-1.pgdg22.04+1),0.8.5,aimd_hol,72,9.58597650937736,True,10,4,19,0,0.011601760597072075,0.14915173687040806,hold,at_minimum,False
1,hol_age_diagnostic_512_20260728,warmup,1,73,18.4 (Ubuntu 18.4-1.pgdg22.04+1),0.8.5,aimd_hol,73,9.632361827418208,True,9,4,19,0,0.011601760597072075,0.19553705491125584,hold,at_minimum,False
1,hol_age_diagnostic_512_20260728,warmup,1,73,18.4 (Ubuntu 18.4-1.pgdg22.04+1),0.8.5,aimd_hol,74,9.741483770310879,True,8,4,14,0,0.009783752750932906,0.04591207392513752,hold,at_minimum,False
1,hol_age_diagnostic_512_20260728,warmup,1,73,18.4 (Ubuntu 18.4-1.pgdg22.04+1),0.8.5,aimd_hol,75,9.8691432364285,True,7,4,14,0,0.009783752750932906,0.173571540042758,hold,at_minimum,False
1,hol_age_diagnostic_512_20260728,warmup,1,73,18.4 (Ubuntu 18.4-1.pgdg22.04+1),0.8.5,aimd_hol,76,9.909863885492086,True,6,4,14,0,0.009783752750932906,0.21429218910634518,hold,at_minimum,False
1,hol_age_diagnostic_512_20260728,warmup,1,73,18.4 (Ubuntu 18.4-1.pgdg22.04+1),0.8.5,aimd_hol,77,9.910247389227152,True,5,4,14,0,0.009783752750932906,0.21467569284141064,hold,at_minimum,False
1,hol_age_diagnostic_512_20260728,warmup,1,73,18.4 (Ubuntu 18.4-1.pgdg22.04+1),0.8.5,aimd_hol,78,10.029147861525416,True,4,4,8,0,0.006195579370395166,0.07481560111045837,hold,deadband,False
1,hol_age_diagnostic_512_20260728,warmup,1,73,18.4 (Ubuntu 18.4-1.pgdg22.04+1),0.8.5,aimd_hol,79,10.671840816736221,True,3,4,7,0,0.006458712084967955,0.19461708143353462,hold,at_minimum,True
1,hol_age_diagnostic_512_20260728,warmup,1,73,18.4 (Ubuntu 18.4-1.pgdg22.04+1),0.8.5,aimd_hol,80,10.674885423853993,True,4,4,7,0,0.006458712084967955,0.19766168855130672,hold,at_minimum,False
1,hol_age_diagnostic_512_20260728,warmup,1,73,18.4 (Ubuntu 18.4-1.pgdg22.04+1),0.8.5,aimd_hol,81,10.742166869342327,True,3,4,6,0,0.0040665964979428315,0.006466148421168327,hold,at_minimum,True
1,hol_age_diagnostic_512_20260728,warmup,1,73,18.4 (Ubuntu 18.4-1.pgdg22.04+1),0.8.5,aimd_hol,82,10.745011560618877,True,4,4,6,0,0.0040665964979428315,0.00931083969771862,hold,at_minimum,False
1,hol_age_diagnostic_512_20260728,warmup,1,73,18.4 (Ubuntu 18.4-1.pgdg22.04+1),0.8.5,aimd_hol,83,10.930604355409741,True,3,4,6,0,0.0040665964979428315,0.1949036344885826,hold,at_minimum,True
1,hol_age_diagnostic_512_20260728,warmup,1,73,18.4 (Ubuntu 18.4-1.pgdg22.04+1),0.8.5,aimd_hol,84,10.93412683159113,True,4,4,6,0,0.0040665964979428315,0.1984261106699705,hold,at_minimum,False
1,hol_age_diagnostic_512_20260728,warmup,1,73,18.4 (Ubuntu 18.4-1.pgdg22.04+1),0.8.5,aimd_hol,85,11.064092369750142,True,3,4,5,0,0.0033011195100947077,0.06816142797470093,hold,at_minimum,True
1,hol_age_diagnostic_512_20260728,warmup,1,73,18.4 (Ubuntu 18.4-1.pgdg22.04+1),0.8.5,aimd_hol,86,11.06598960608244,True,4,4,5,0,0.0033011195100947077,0.07005866430699825,hold,at_minimum,False
1,hol_age_diagnostic_512_20260728,warmup,1,73,18.4 (Ubuntu 18.4-1.pgdg22.04+1),0.8.5,aimd_hol,87,11.170393655076623,True,3,6,5,0,0.0033011195100947077,0.1744627133011818,increase,hol_age_low_load,True
1,hol_age_diagnostic_512_20260728,warmup,1,73,18.4 (Ubuntu 18.4-1.pgdg22.04+1),0.8.5,aimd_hol,88,11.173085564747453,True,4,8,5,0,0.0033011195100947077,0.17715462297201157,increase,hol_age_low_load,True
