schema_version,experiment_id,phase,repeat_index,job_id,server_version,pgvector_version,sample_index,sample_epoch_s,gpu_metrics_status,gpu_name,gpu_utilization_pct,gpu_memory_used_mib,gpu_memory_total_mib,gpu_power_w,vllm_metrics_status,vllm_num_requests_running,vllm_num_requests_waiting,vllm_kv_cache_usage_perc
1,project_static_squad,formal,1,1906,18.4 (Ubuntu 18.4-1.pgdg22.04+1),0.8.5,0,1786037105.2880688,snapshot,NVIDIA GeForce RTX 4090;NVIDIA GeForce RTX 4090,0.0,46558.0,49128.0,123.28999999999999,ok,0,0,0.0
1,project_static_squad,formal,1,1906,18.4 (Ubuntu 18.4-1.pgdg22.04+1),0.8.5,1,1786037105.7294571,snapshot,NVIDIA GeForce RTX 4090;NVIDIA GeForce RTX 4090,0.0,46558.0,49128.0,121.63,ok,0,0,0.0
1,project_static_squad,formal,1,1906,18.4 (Ubuntu 18.4-1.pgdg22.04+1),0.8.5,2,1786037106.1174817,snapshot,NVIDIA GeForce RTX 4090;NVIDIA GeForce RTX 4090,0.0,46558.0,49128.0,121.63,ok,0,0,0.0
1,project_static_squad,formal,1,1906,18.4 (Ubuntu 18.4-1.pgdg22.04+1),0.8.5,3,1786037106.5181553,snapshot,NVIDIA GeForce RTX 4090;NVIDIA GeForce RTX 4090,0.0,46558.0,49128.0,120.79,ok,7,0,0.0032752716986750308
1,project_static_squad,formal,1,1906,18.4 (Ubuntu 18.4-1.pgdg22.04+1),0.8.5,4,1786037106.9322457,snapshot,NVIDIA GeForce RTX 4090;NVIDIA GeForce RTX 4090,100.0,46558.0,49128.0,262.47,ok,30,0,0.00967693910972156
1,project_static_squad,formal,1,1906,18.4 (Ubuntu 18.4-1.pgdg22.04+1),0.8.5,5,1786037107.3727303,snapshot,NVIDIA GeForce RTX 4090;NVIDIA GeForce RTX 4090,100.0,46558.0,49128.0,384.08000000000004,ok,37,0,0.01563197856185794
1,project_static_squad,formal,1,1906,18.4 (Ubuntu 18.4-1.pgdg22.04+1),0.8.5,6,1786037107.811008,snapshot,NVIDIA GeForce RTX 4090;NVIDIA GeForce RTX 4090,100.0,46558.0,49128.0,750.46,ok,42,0,0.016674110465981884
1,project_static_squad,formal,1,1906,18.4 (Ubuntu 18.4-1.pgdg22.04+1),0.8.5,7,1786037108.228056,snapshot,NVIDIA GeForce RTX 4090;NVIDIA GeForce RTX 4090,100.0,46558.0,49128.0,790.28,ok,28,0,0.022331397945511422
1,project_static_squad,formal,1,1906,18.4 (Ubuntu 18.4-1.pgdg22.04+1),0.8.5,8,1786037108.6402783,snapshot,NVIDIA GeForce RTX 4090;NVIDIA GeForce RTX 4090,100.0,46558.0,49128.0,796.52,ok,46,0,0.03453922882239091
1,project_static_squad,formal,1,1906,18.4 (Ubuntu 18.4-1.pgdg22.04+1),0.8.5,9,1786037109.024123,snapshot,NVIDIA GeForce RTX 4090;NVIDIA GeForce RTX 4090,100.0,46558.0,49128.0,777.39,ok,3,0,0.007890427274080736
1,project_static_squad,formal,1,1906,18.4 (Ubuntu 18.4-1.pgdg22.04+1),0.8.5,10,1786037109.3959625,snapshot,NVIDIA GeForce RTX 4090;NVIDIA GeForce RTX 4090,2.5,46558.0,49128.0,628.12,ok,0,0,0.0
