schema_version,experiment_id,phase,repeat_index,job_id,server_version,pgvector_version,sample_index,sample_epoch_s,gpu_metrics_status,gpu_name,gpu_utilization_pct,gpu_memory_used_mib,gpu_memory_total_mib,gpu_power_w,vllm_metrics_status,vllm_num_requests_running,vllm_num_requests_waiting,vllm_kv_cache_usage_perc
1,rc1_dataorg_4ep_1.5b_cacheON,formal,3,1144,18.4 (Ubuntu 18.4-1.pgdg22.04+1),0.8.5,0,1785499892.872136,snapshot,NVIDIA GeForce RTX 4090;NVIDIA GeForce RTX 4090,0.0,30112.0,49128.0,150.76,ok,0,0,0.0
1,rc1_dataorg_4ep_1.5b_cacheON,formal,3,1144,18.4 (Ubuntu 18.4-1.pgdg22.04+1),0.8.5,1,1785499893.2302837,snapshot,NVIDIA GeForce RTX 4090;NVIDIA GeForce RTX 4090,0.0,30112.0,49128.0,148.72,ok,0,0,0.0
1,rc1_dataorg_4ep_1.5b_cacheON,formal,3,1144,18.4 (Ubuntu 18.4-1.pgdg22.04+1),0.8.5,2,1785499893.613051,snapshot,NVIDIA GeForce RTX 4090;NVIDIA GeForce RTX 4090,0.0,30112.0,49128.0,148.72,ok,0,0,0.0
1,rc1_dataorg_4ep_1.5b_cacheON,formal,3,1144,18.4 (Ubuntu 18.4-1.pgdg22.04+1),0.8.5,3,1785499893.9910188,snapshot,NVIDIA GeForce RTX 4090;NVIDIA GeForce RTX 4090,0.0,30112.0,49128.0,145.55,ok,0,0,0.0
1,rc1_dataorg_4ep_1.5b_cacheON,formal,3,1144,18.4 (Ubuntu 18.4-1.pgdg22.04+1),0.8.5,4,1785499894.3271687,snapshot,NVIDIA GeForce RTX 4090;NVIDIA GeForce RTX 4090,0.0,30112.0,49128.0,145.55,ok,0,0,0.0
1,rc1_dataorg_4ep_1.5b_cacheON,formal,3,1144,18.4 (Ubuntu 18.4-1.pgdg22.04+1),0.8.5,5,1785499894.6649609,snapshot,NVIDIA GeForce RTX 4090;NVIDIA GeForce RTX 4090,0.0,30112.0,49128.0,145.55,ok,0,0,0.0
1,rc1_dataorg_4ep_1.5b_cacheON,formal,3,1144,18.4 (Ubuntu 18.4-1.pgdg22.04+1),0.8.5,6,1785499895.0226324,snapshot,NVIDIA GeForce RTX 4090;NVIDIA GeForce RTX 4090,0.0,30112.0,49128.0,142.45999999999998,ok,0,0,0.0
1,rc1_dataorg_4ep_1.5b_cacheON,formal,3,1144,18.4 (Ubuntu 18.4-1.pgdg22.04+1),0.8.5,7,1785499895.3997157,snapshot,NVIDIA GeForce RTX 4090;NVIDIA GeForce RTX 4090,0.0,30112.0,49128.0,142.45999999999998,ok,0,0,0.0
1,rc1_dataorg_4ep_1.5b_cacheON,formal,3,1144,18.4 (Ubuntu 18.4-1.pgdg22.04+1),0.8.5,8,1785499895.8161504,snapshot,NVIDIA GeForce RTX 4090;NVIDIA GeForce RTX 4090,0.0,30112.0,49128.0,140.94,ok,0,0,0.0
1,rc1_dataorg_4ep_1.5b_cacheON,formal,3,1144,18.4 (Ubuntu 18.4-1.pgdg22.04+1),0.8.5,9,1785499896.3376298,snapshot,NVIDIA GeForce RTX 4090;NVIDIA GeForce RTX 4090,0.0,30112.0,49128.0,139.32,ok,16,0,0.028424082513792248
