doc_id,endpoint_index,status,error,submitted_at_s,started_at_s,completed_at_s,input_tokens,output_tokens,output_text,finish_reason
60000001,1,completed,,1785995132.4720669,1785995132.4720762,1785995132.7211688,239,4,Carolina Panthers,stop
60000004,1,completed,,1785995132.4771504,1785995132.477158,1785995132.6202621,243,2,gold,stop
60000005,1,completed,,1785995132.4775434,1785995132.477547,1785995132.6978054,237,3,golden anniversary,stop
60000007,1,completed,,1785995132.4778204,1785995132.4778235,1785995132.7150815,233,4,American Football Conference,stop
60000009,1,completed,,1785995132.478067,1785995132.4780703,1785995132.7172403,232,4,American Football Conference,stop
60000010,1,completed,,1785995132.4783022,1785995132.4783053,1785995132.7190914,235,4,February 7,stop
60000011,1,completed,,1785995132.4785142,1785995132.478517,1785995132.763161,234,3,Denver Broncos,stop
60000012,1,completed,,1785995132.4787114,1785995132.4787138,1785995132.8230705,238,5,Levi's Stadium,stop
60000013,1,completed,,1785995132.4789073,1785995132.47891,1785995132.7539995,238,3,Santa Clara,stop
60000014,1,completed,,1785995132.4791794,1785995132.479182,1785995132.7967565,244,4,Super Bowl L,stop
60000015,1,completed,,1785995132.479388,1785995132.4793904,1785995132.8258066,239,5,2015,stop
60000016,1,completed,,1785995132.4795861,1785995132.4795887,1785995132.7488213,242,5,2015,stop
60000017,1,completed,,1785995132.4798043,1785995132.4798114,1785995132.6973557,238,3,Santa Clara,stop
60000019,1,completed,,1785995132.4800205,1785995132.4800234,1785995132.79065,239,6,24-10,stop
60000021,1,completed,,1785995132.4802222,1785995132.4802248,1785995132.7549305,235,5,2016,stop
60000022,1,completed,,1785995132.4804237,1785995132.4804263,1785995132.696155,233,3,Denver Broncos,stop
60000024,1,completed,,1785995132.4806237,1785995132.4806285,1785995132.6965337,234,3,Denver Broncos,stop
60000025,1,completed,,1785995132.4808304,1785995132.480833,1785995132.7513373,239,5,2015,stop
60000026,1,completed,,1785995132.4810407,1785995132.481043,1785995132.6941202,235,3,Denver Broncos,stop
60000028,1,completed,,1785995132.4813063,1785995132.4813092,1785995132.6957974,235,3,Super Bowl,stop
60000029,1,completed,,1785995132.481522,1785995132.4815247,1785995132.695151,239,3,Denver Broncos,stop
60000032,1,completed,,1785995132.4817257,1785995132.48173,1785995132.750492,203,5,1995,stop
60000034,1,completed,,1785995132.4819372,1785995132.48194,1785995132.7234313,206,4,New England Patriots,stop
60000035,1,completed,,1785995132.48214,1785995132.4821427,1785995132.7219021,205,3,Arizona Cardinals,stop
60000037,1,completed,,1785995132.4823484,1785995132.4823513,1785995132.7496593,202,4,New England Patriots,stop
60000042,1,completed,,1785995132.4825594,1785995132.482562,1785995132.7942708,217,5,12–4,stop
60000043,1,completed,,1785995132.4827695,1785995132.482772,1785995132.69486,206,2,4,stop
60000045,1,completed,,1785995132.4829843,1785995132.4829888,1785995132.7178285,202,3,Cam Newton,stop
60000046,1,completed,,1785995132.4831982,1785995132.4832008,1785995132.7145832,204,3,Arizona Cardinals,stop
60000051,1,completed,,1785995132.48349,1785995132.4834929,1785995132.7242253,211,3,Arizona Cardinals,stop
60000052,1,completed,,1785995132.4837065,1785995132.4837108,1785995132.7155964,205,3,Cam Newton,stop
60000053,1,completed,,1785995132.4839163,1785995132.483919,1785995132.722653,205,3,Arizona Cardinals,stop
60000055,1,completed,,1785995132.4841266,1785995132.4841287,1785995132.7620523,137,4,Von Miller,stop
60000057,1,completed,,1785995132.4843426,1785995132.4843452,1785995132.718439,138,3,Broncos,stop
60000061,1,completed,,1785995132.4845583,1785995132.484561,1785995132.6943512,135,2,seven,stop
60000062,1,completed,,1785995132.4847703,1785995132.484773,1785995132.7530973,134,4,Von Miller,stop
60000063,1,completed,,1785995132.484977,1785995132.4849794,1785995132.7068105,135,2,three,stop
60000064,1,completed,,1785995132.4851916,1785995132.4851942,1785995132.6945946,136,2,2,stop
60000065,1,completed,,1785995132.4854636,1785995132.485466,1785995132.7609758,142,4,Von Miller,stop
60000066,1,completed,,1785995132.4856744,1785995132.485679,1785995132.7558825,138,4,linebacker,stop
60000068,1,completed,,1785995132.4858875,1785995132.4858902,1785995132.688686,145,2,two,stop
60000069,1,completed,,1785995132.4860969,1785995132.4860995,1785995132.7599204,136,4,Von Miller,stop
60000072,1,completed,,1785995132.4863114,1785995132.486314,1785995132.6954668,139,2,3,stop
60000073,1,completed,,1785995132.4865222,1785995132.4865246,1785995132.7197628,137,3,fumble,stop
60000074,1,completed,,1785995132.4867363,1785995132.4867392,1785995132.7522137,141,4,Von Miller,stop
60000076,1,completed,,1785995132.486962,1785995132.4869652,1785995132.6969333,137,2,seven,stop
60000077,1,completed,,1785995132.4871764,1785995132.487179,1785995132.693901,139,2,3,stop
60000081,1,completed,,1785995132.4873981,1785995132.4874005,1785995132.7578547,164,4,$5 million,stop
60000082,1,completed,,1785995132.4876802,1785995132.4876864,1785995132.7166724,158,3,Coldplay,stop
60000084,1,completed,,1785995132.4879057,1785995132.4879081,1785995132.8244402,157,6,Super Bowl XLVIII,stop
60000086,1,completed,,1785995132.4881268,1785995132.4881294,1785995132.7568653,158,4,$5 million,stop
60000087,1,completed,,1785995132.4883492,1785995132.488352,1785995132.7955048,157,4,Bruno Mars,stop
60000088,1,completed,,1785995132.488567,1785995132.4885695,1785995132.7993112,157,4,Bruno Mars,stop
60000090,1,completed,,1785995132.488791,1785995132.4887936,1785995132.716125,159,2,CBS,stop
60000091,1,completed,,1785995132.4890206,1785995132.4890232,1785995132.79185,166,4,$5 million,stop
60000092,1,completed,,1785995132.489243,1785995132.4892457,1785995132.7930562,163,4,Bruno Mars,stop
60000094,1,completed,,1785995132.4894602,1785995132.4894629,1785995132.720453,152,2,CBS,stop
60000101,1,completed,,1785995132.4897482,1785995132.489753,1785995132.8407826,155,6,Super Bowl XLVIII,stop
60000102,1,completed,,1785995132.4899921,1785995132.4899948,1785995132.798023,155,4,$5 million,stop
60000103,1,completed,,1785995132.490217,1785995132.4902196,1785995132.7588701,156,3,Coldplay,stop
60000104,1,completed,,1785995132.4904468,1785995132.4904494,1785995132.8437088,161,7,Beyoncé and Bruno Mars,stop
60000107,1,completed,,1785995132.4906685,1785995132.4906712,1785995132.8422368,110,6,50th Super Bowl,stop
60000110,1,completed,,1785995132.4908977,1785995132.4909003,1785995132.8586264,114,8,In early 2012,stop
60000113,1,completed,,1785995132.4911232,1785995132.4911258,1785995132.8006427,108,4,Roger Goodell,stop
60000114,1,completed,,1785995132.491348,1785995132.62036,1785995132.8272038,121,4,an important game,stop
60000115,1,completed,,1785995132.491363,1785995132.693289,1785995132.8451967,121,3,spectacular,stop
60000118,1,completed,,1785995132.49137,1785995132.6982195,1785995132.8794396,105,6,Miami's Sun Life Stadium,stop
60000119,1,completed,,1785995132.4913733,1785995132.6989238,1785995132.911832,105,5,Levi's Stadium,stop
60000121,1,completed,,1785995132.4913824,1785995132.6995814,1785995132.961022,101,5,Levi's Stadium,stop
60000124,1,completed,,1785995132.4913857,1785995132.700217,1785995133.119228,109,4,Sun Life Stadium,stop
60000127,1,completed,,1785995132.4913883,1785995132.7008493,1785995133.1416318,107,3,New Orleans,stop
60000128,1,completed,,1785995132.491391,1785995132.7014751,1785995132.9847772,103,4,Sun Life Stadium,stop
60000130,1,completed,,1785995132.491398,1785995132.7020857,1785995133.4911566,103,5,Levi's Stadium,stop
