doc_id,endpoint_index,status,error,submitted_at_s,started_at_s,completed_at_s,input_tokens,output_tokens,output_text,finish_reason
60000001,1,completed,,1785995297.7325947,1785995297.7326055,1785995298.2325218,239,4,Carolina Panthers,stop
60000004,1,completed,,1785995297.7377338,1785995297.7377415,1785995298.1621418,243,2,gold,stop
60000005,1,completed,,1785995297.7381253,1785995297.738129,1785995298.2337854,237,3,golden anniversary,stop
60000007,1,completed,,1785995297.7383902,1785995297.7383933,1785995298.312328,233,4,American Football Conference,stop
60000009,1,completed,,1785995297.738618,1785995297.738621,1785995298.3146598,232,4,American Football Conference,stop
60000010,1,completed,,1785995297.7388413,1785995297.7388442,1785995298.2908769,235,4,February 7,stop
60000011,1,completed,,1785995297.739063,1785995297.739066,1785995298.237965,234,3,Denver Broncos,stop
60000012,1,completed,,1785995297.7392654,1785995297.7392683,1785995298.469991,238,5,Levi's Stadium,stop
60000013,1,completed,,1785995297.7394733,1785995297.7394762,1785995298.159973,238,3,Santa Clara,stop
60000014,1,completed,,1785995297.7397556,1785995297.739758,1785995298.2410698,244,4,Super Bowl L,stop
60000015,1,completed,,1785995297.7399645,1785995297.7399673,1785995298.3015947,239,5,2015,stop
60000016,1,completed,,1785995297.74017,1785995297.7401729,1785995298.319542,242,5,2015,stop
60000017,1,completed,,1785995297.740383,1785995297.7403996,1785995298.1982636,238,3,Santa Clara,stop
60000019,1,completed,,1785995297.740597,1785995297.7405999,1785995298.452306,239,6,24-10,stop
60000021,1,completed,,1785995297.7407928,1785995297.7407954,1785995298.2977715,235,5,2016,stop
60000022,1,completed,,1785995297.7409906,1785995297.7409933,1785995298.2150764,233,3,Denver Broncos,stop
60000024,1,completed,,1785995297.7412033,1785995297.7412078,1785995298.1996887,234,3,Denver Broncos,stop
60000025,1,completed,,1785995297.7414215,1785995297.741424,1785995298.2942126,239,5,2015,stop
60000026,1,completed,,1785995297.741634,1785995297.7416363,1785995298.196603,235,3,Denver Broncos,stop
60000028,1,completed,,1785995297.7418952,1785995297.7418978,1785995298.1976554,235,3,Super Bowl,stop
60000029,1,completed,,1785995297.742093,1785995297.7420957,1785995298.2004926,239,3,Denver Broncos,stop
60000032,1,completed,,1785995297.7422934,1785995297.7422976,1785995298.3056898,203,5,1995,stop
60000034,1,completed,,1785995297.7425034,1785995297.742506,1785995298.227146,206,4,New England Patriots,stop
60000035,1,completed,,1785995297.742705,1785995297.7427077,1785995299.6979105,205,3,Arizona Cardinals,stop
60000037,1,completed,,1785995297.7429113,1785995297.7429137,1785995300.1116202,202,4,New England Patriots,stop
60000042,1,completed,,1785995297.7431154,1785995297.7431183,1785995300.3470135,217,5,12–4,stop
60000043,1,completed,,1785995297.743325,1785995297.7433279,1785995299.10722,206,2,4,stop
60000045,1,completed,,1785995297.7435453,1785995297.7435503,1785995299.56315,202,3,Cam Newton,stop
60000046,1,completed,,1785995297.7437603,1785995297.743763,1785995299.5172944,204,3,Arizona Cardinals,stop
