doc_id,endpoint_index,status,error,submitted_at_s,started_at_s,completed_at_s,input_tokens,output_tokens,output_text,finish_reason
60000000,0,completed,,1785995116.5473928,1785995116.5474033,1785995116.7592595,239,3,Denver Broncos,stop
60000002,0,completed,,1785995116.5524597,1785995116.5524683,1785995116.780181,236,5,"Santa Clara, California",stop
60000003,0,completed,,1785995116.5528502,1785995116.5528538,1785995116.7599118,236,3,Denver Broncos,stop
60000006,0,completed,,1785995116.5531209,1785995116.5531242,1785995116.7831342,234,4,February 7,stop
60000008,0,completed,,1785995116.5533595,1785995116.5533628,1785995116.758021,237,3,golden anniversary,stop
60000018,0,completed,,1785995116.5535946,1785995116.5535977,1785995116.8050365,238,5,Levi's Stadium,stop
60000020,0,completed,,1785995116.5538337,1785995116.5538368,1785995116.9576821,242,10,"February 7, 2016",stop
60000023,0,completed,,1785995116.5540571,1785995116.55406,1785995116.848838,233,4,Carolina Panthers,stop
60000027,0,completed,,1785995116.5542717,1785995116.5542746,1785995116.882142,235,5,Levi's Stadium,stop
60000030,0,completed,,1785995116.5545578,1785995116.5545602,1785995116.806429,205,3,Cam Newton,stop
60000031,0,completed,,1785995116.554765,1785995116.5547676,1785995116.7796364,207,2,4,stop
60000033,0,completed,,1785995116.5549657,1785995116.5549686,1785995116.8094869,201,3,Arizona Cardinals,stop
60000036,0,completed,,1785995116.5551758,1785995116.5551827,1785995116.8518198,204,4,New England Patriots,stop
60000038,0,completed,,1785995116.555372,1785995116.5553746,1785995116.7240317,206,2,4,stop
60000039,0,completed,,1785995116.555579,1785995116.5555813,1785995116.7582371,202,3,Cam Newton,stop
60000040,0,completed,,1785995116.5557752,1785995116.555778,1785995116.8071618,216,5,15–1,stop
60000041,0,completed,,1785995116.5559814,1785995116.5559862,1785995116.770058,214,3,Cam Newton,stop
60000044,0,completed,,1785995116.5561845,1785995116.5561872,1785995116.78076,216,4,New England Patriots,stop
60000047,0,completed,,1785995116.5563972,1785995116.5563998,1785995116.7238078,206,2,2,stop
60000048,0,completed,,1785995116.5566592,1785995116.5566618,1785995117.0176625,203,16,The Broncos (Denver) beat the New England Patriots in the AFC championship.,stop
60000049,0,completed,,1785995116.556855,1785995116.5568576,1785995116.769602,211,3,Cam Newton,stop
60000050,0,completed,,1785995116.557053,1785995116.5570576,1785995116.7786062,209,4,New England Patriots,stop
60000054,0,completed,,1785995116.5572546,1785995116.5572572,1785995116.8057232,202,5,1995,stop
60000056,0,completed,,1785995116.557453,1785995116.5574553,1785995116.7223716,142,2,2,stop
60000058,0,completed,,1785995116.5576723,1785995116.5576751,1785995116.8111331,136,4,Von Miller,stop
60000059,0,completed,,1785995116.5578918,1785995116.5578947,1785995116.7545493,142,2,5,stop
60000060,0,completed,,1785995116.5581038,1785995116.5581067,1785995116.758706,135,2,Newton,stop
60000067,0,completed,,1785995116.558316,1785995116.5583205,1785995116.768742,145,2,5,stop
60000070,0,completed,,1785995116.5585291,1785995116.5585318,1785995116.7603426,138,2,5,stop
60000071,0,completed,,1785995116.5587902,1785995116.5587926,1785995116.7584631,141,2,seven,stop
60000075,0,completed,,1785995116.559,1785995116.5590048,1785995116.8035705,134,4,linebacker,stop
60000078,0,completed,,1785995116.5592065,1785995116.5592089,1785995116.8043466,138,4,Von Miller,stop
60000079,0,completed,,1785995116.5594144,1785995116.5594168,1785995116.7691677,141,2,5,stop
60000080,0,completed,,1785995116.559624,1785995116.5596266,1785995116.759577,160,2,CBS,stop
60000083,0,completed,,1785995116.5598285,1785995116.5598314,1785995116.904477,161,7,Beyoncé and Bruno Mars,stop
60000085,0,completed,,1785995116.5600355,1785995116.560038,1785995116.7705338,160,2,CBS,stop
60000089,0,completed,,1785995116.5602431,1785995116.5602458,1785995116.7815585,157,3,Coldplay,stop
60000093,0,completed,,1785995116.5604491,1785995116.5604515,1785995116.8119946,166,4,third-most watched,stop
60000095,0,completed,,1785995116.5607193,1785995116.560722,1785995116.8128734,158,4,$5 million,stop
60000096,0,completed,,1785995116.5609536,1785995116.5609584,1785995116.7823224,158,3,Coldplay,stop
60000097,0,completed,,1785995116.561174,1785995116.5611765,1785995116.901792,159,7,Beyoncé and Bruno Mars,stop
60000098,0,completed,,1785995116.5613863,1785995116.5613887,1785995116.7589684,153,2,CBS,stop
60000099,0,completed,,1785995116.561595,1785995116.5615973,1785995116.7781138,158,3,Coldplay,stop
60000100,0,completed,,1785995116.5618098,1785995116.5618122,1785995116.8079326,156,4,Beyoncé,stop
60000105,0,completed,,1785995116.5620234,1785995116.5620258,1785995116.8086982,157,4,Bruno Mars,stop
60000106,0,completed,,1785995116.562237,1785995116.5622394,1785995116.8102982,113,4,Roger Goodell,stop
